,period_open,period_close,short_exposure,long_value,long_exposure,ending_exposure,starting_exposure,short_value,gross_leverage,orders,ending_value,shorts_count,starting_value,starting_cash,net_leverage,positions,capital_used,pnl,ending_cash,returns,transactions,portfolio_value,longs_count,benchmark_period_return,benchmark_volatility,trading_days,alpha,beta,algo_volatility,algorithm_period_return,treasury_period_return,max_drawdown,sortino,period_label,excess_return,sharpe,max_leverage,weights
2018-01-02 21:00:00+00:00,2018-01-02 14:31:00+00:00,2018-01-02 21:00:00+00:00,0.0,10070096.200000001,10070096.200000001,10070096.200000001,10047387.24,0.0,0.9986909620513104,"[{'id': '680d2846bb704da9815847f8a2468d42', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -41088, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2c3857946f5d4c30962e6f149ba9b80a', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 3013, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e71ab797490b4b57be5427aea2450426', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 27150, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '95c24a171135404ab1b6a671011f82af', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 3098, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8d7c1669c53b4592af52b322b022fff1', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -89664, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10070096.200000001,0,10047387.24,13199.416609999258,0.9986909620513104,"[{'sid': Equity(4 [VWO]), 'amount': 36026, 'cost_basis': 45.492734999999996, 'last_sale_price': 46.7}, {'sid': Equity(2 [SPY]), 'amount': 7300, 'cost_basis': 267.3228480513699, 'last_sale_price': 268.77}, {'sid': Equity(3 [VNQ]), 'amount': 9273, 'cost_basis': 83.86191000000001, 'last_sale_price': 82.67}, {'sid': Equity(1 [LQD]), 'amount': 31643, 'cost_basis': 120.870405, 'last_sale_price': 120.75}, {'sid': Equity(0 [DBC]), 'amount': 110136, 'cost_basis': 16.038015, 'last_sale_price': 16.69}]",0.0,22708.960000000894,13199.416609999258,0.0022572202571389255,[],10083295.61661,5,0.0,0.0,11,,,0.043465171769604,0.008329561661000184,0.0,-0.007675153123500138,7.8741094331873445,2018-01,0.0,4.393458303385303,1.4018949093766355,"[-0.02344750054180622, 0.27489325404167175, 0.29862627387046814, 0.4160434901714325, 0.033884450793266296]"
2018-01-03 21:00:00+00:00,2018-01-03 14:31:00+00:00,2018-01-03 21:00:00+00:00,-238673.3,10338048.65,10338048.65,10099375.35,10070096.200000001,-238673.3,1.044693792178606,"[{'id': '680d2846bb704da9815847f8a2468d42', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -41088, 'filled': -41088, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2c3857946f5d4c30962e6f149ba9b80a', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 3013, 'filled': 3013, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e71ab797490b4b57be5427aea2450426', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 27150, 'filled': 27150, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '95c24a171135404ab1b6a671011f82af', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 3098, 'filled': 3098, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8d7c1669c53b4592af52b322b022fff1', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -89664, 'filled': -89664, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10099375.35,1,10070096.200000001,13199.416609999258,0.9975448709821321,"[{'sid': Equity(4 [VWO]), 'amount': -5062, 'cost_basis': 47.126425, 'last_sale_price': 47.15}, {'sid': Equity(2 [SPY]), 'amount': 10313, 'cost_basis': 268.2818155560943, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': 36423, 'cost_basis': 82.82527465282926, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 34741, 'cost_basis': 120.884680001871, 'last_sale_price': 120.97}, {'sid': Equity(0 [DBC]), 'amount': 20472, 'cost_basis': 16.038015, 'last_sale_price': 16.79}]",11656.878284998238,40936.02828499861,24856.294894998427,0.004059786585802971,"[{'amount': -41088, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 47.126425, 'order_id': '680d2846bb704da9815847f8a2468d42', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3013, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 270.60523500000005, 'order_id': '2c3857946f5d4c30962e6f149ba9b80a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 27150, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 82.471215, 'order_id': 'e71ab797490b4b57be5427aea2450426', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 3098, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 121.030485, 'order_id': '95c24a171135404ab1b6a671011f82af', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -89664, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 16.781605, 'order_id': '8d7c1669c53b4592af52b322b022fff1', 'sid': Equity(0 [DBC]), 'commission': None}]",10124231.644894999,4,0.0,0.0,12,,,0.04411848765405057,0.012423164489500094,0.0,-0.007675153123500138,11.21061225694591,2018-01,0.0,5.90012071985116,1.4018949093766355,"[-0.02344750054180622, 0.27489325404167175, 0.29862627387046814, 0.4160434901714325, 0.033884450793266296]"
2018-01-04 21:00:00+00:00,2018-01-04 14:31:00+00:00,2018-01-04 21:00:00+00:00,-240141.28,10296285.729999999,10296285.729999999,10056144.45,10099375.35,-240141.28,1.045176691940592,[],10056144.45,1,10099375.35,24856.294894998427,0.9975343425197557,"[{'sid': Equity(4 [VWO]), 'amount': -5062, 'cost_basis': 47.126425, 'last_sale_price': 47.44}, {'sid': Equity(2 [SPY]), 'amount': 10313, 'cost_basis': 268.2818155560943, 'last_sale_price': 271.61}, {'sid': Equity(3 [VNQ]), 'amount': 36423, 'cost_basis': 82.82527465282926, 'last_sale_price': 81.01}, {'sid': Equity(1 [LQD]), 'amount': 34741, 'cost_basis': 120.884680001871, 'last_sale_price': 120.93}, {'sid': Equity(0 [DBC]), 'amount': 20472, 'cost_basis': 16.038015, 'last_sale_price': 16.77}]",0.0,-43230.90000000037,24856.294894998427,-0.0042700425589133895,[],10081000.744894998,4,0.0,0.0,13,,,0.04826351914327375,0.00810007448950012,0.0,-0.007675153123500138,5.398932684525611,2018-01,0.0,3.263497101449531,1.4018949093766355,"[-0.02344750054180622, 0.27489325404167175, 0.29862627387046814, 0.4160434901714325, 0.033884450793266296]"
2018-01-05 21:00:00+00:00,2018-01-05 14:31:00+00:00,2018-01-05 21:00:00+00:00,-242267.32,10313791.219999999,10313791.219999999,10071523.899999999,10056144.45,-242267.32,1.0455290248813558,[],10071523.899999999,1,10056144.45,24856.294894998427,0.9975380983664257,"[{'sid': Equity(4 [VWO]), 'amount': -5062, 'cost_basis': 47.126425, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 10313, 'cost_basis': 268.2818155560943, 'last_sale_price': 273.42}, {'sid': Equity(3 [VNQ]), 'amount': 36423, 'cost_basis': 82.82527465282926, 'last_sale_price': 81.05}, {'sid': Equity(1 [LQD]), 'amount': 34741, 'cost_basis': 120.884680001871, 'last_sale_price': 120.89}, {'sid': Equity(0 [DBC]), 'amount': 20472, 'cost_basis': 16.038015, 'last_sale_price': 16.71}]",0.0,15379.449999999255,24856.294894998427,0.0015255876265842794,[],10096380.194894997,4,0.0,0.0,14,,,0.04652723091258148,0.00963801948950005,0.0,-0.007675153123500138,6.179346321534882,2018-01,0.0,3.7336817094373056,1.4018949093766355,"[-0.02344750054180622, 0.27489325404167175, 0.29862627387046814, 0.4160434901714325, 0.033884450793266296]"
2018-01-08 21:00:00+00:00,2018-01-08 14:31:00+00:00,2018-01-08 21:00:00+00:00,-242317.94000000003,10333693.25,10333693.25,10091375.31,10071523.899999999,-242317.94000000003,1.045449689475528,"[{'id': '4245df508680496e90a3cea0657165d2', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 20194, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a39cf24094414a858a1695306c5be64f', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -12758, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd0607bb82e314c1db36cbef6b5fa3f0f', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 27577, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '015fa590927e47eab8a3d14ffded4ef9', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -21102, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1148e8defbc24efdbc82c9492693f9c1', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 171081, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10091375.31,1,10071523.899999999,24856.294894998427,0.9975429294359995,"[{'sid': Equity(4 [VWO]), 'amount': -5062, 'cost_basis': 47.126425, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 10313, 'cost_basis': 268.2818155560943, 'last_sale_price': 273.92}, {'sid': Equity(3 [VNQ]), 'amount': 36423, 'cost_basis': 82.82527465282926, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 34741, 'cost_basis': 120.884680001871, 'last_sale_price': 120.88}, {'sid': Equity(0 [DBC]), 'amount': 20472, 'cost_basis': 16.038015, 'last_sale_price': 16.7}]",0.0,19851.41000000201,24856.294894998427,0.0019661908146089146,[],10116231.604895,4,0.0,0.0,15,,,0.04513917341657633,0.011623160489500295,0.0,-0.007675153123500138,7.1860425756965896,2018-01,0.0,4.323709774879452,1.4018949093766355,"[0.07160834968090057, -0.06621606647968292, 0.5154239535331726, 0.16296525299549103, 0.3162185251712799]"
2018-01-09 21:00:00+00:00,2018-01-09 14:31:00+00:00,2018-01-09 21:00:00+00:00,-671250.3,10733784.61,10733784.61,10062534.309999999,10091375.31,-671250.3,1.133099151212436,"[{'id': '4245df508680496e90a3cea0657165d2', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 20194, 'filled': 20194, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a39cf24094414a858a1695306c5be64f', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -12758, 'filled': -12758, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd0607bb82e314c1db36cbef6b5fa3f0f', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 27577, 'filled': 27577, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '015fa590927e47eab8a3d14ffded4ef9', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -21102, 'filled': -21102, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1148e8defbc24efdbc82c9492693f9c1', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 171081, 'filled': 171081, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10062534.309999999,1,10091375.31,24856.294894998427,0.9997206650993946,"[{'sid': Equity(4 [VWO]), 'amount': 15132, 'cost_basis': 47.88393, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': -2445, 'cost_basis': 274.40273, 'last_sale_price': 274.54}, {'sid': Equity(3 [VNQ]), 'amount': 64000, 'cost_basis': 81.80619046640626, 'last_sale_price': 80.42}, {'sid': Equity(1 [LQD]), 'amount': 13639, 'cost_basis': 120.884680001871, 'last_sale_price': 120.44}, {'sid': Equity(0 [DBC]), 'amount': 191553, 'cost_basis': 16.735001743042393, 'last_sale_price': 16.81}]",-22044.692494999617,-50885.69249500148,2811.602399999276,-0.005030103548675169,"[{'amount': 20194, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 47.88393, 'order_id': '4245df508680496e90a3cea0657165d2', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -12758, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 274.40273, 'order_id': 'a39cf24094414a858a1695306c5be64f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 27577, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 80.46021, 'order_id': 'd0607bb82e314c1db36cbef6b5fa3f0f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -21102, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 120.37978, 'order_id': '015fa590927e47eab8a3d14ffded4ef9', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 171081, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 16.818405, 'order_id': '1148e8defbc24efdbc82c9492693f9c1', 'sid': Equity(0 [DBC]), 'commission': None}]",10065345.912399998,4,0.0,0.0,16,,,0.04931912601507497,0.006534591240000109,0.0,-0.007675153123500138,3.1423377538679977,2018-01,0.0,2.1035756305714477,1.4018949093766355,"[0.07160834968090057, -0.06621606647968292, 0.5154239535331726, 0.16296525299549103, 0.3162185251712799]"
2018-01-10 21:00:00+00:00,2018-01-10 14:31:00+00:00,2018-01-10 21:00:00+00:00,-670223.4,10685591.190000001,10685591.190000001,10015367.790000001,10062534.309999999,-670223.4,1.1335207870818085,[],10015367.790000001,1,10062534.309999999,2811.602399999276,0.9997193499647119,"[{'sid': Equity(4 [VWO]), 'amount': 15132, 'cost_basis': 47.88393, 'last_sale_price': 47.65}, {'sid': Equity(2 [SPY]), 'amount': -2445, 'cost_basis': 274.40273, 'last_sale_price': 274.12}, {'sid': Equity(3 [VNQ]), 'amount': 64000, 'cost_basis': 81.80619046640626, 'last_sale_price': 79.52}, {'sid': Equity(1 [LQD]), 'amount': 13639, 'cost_basis': 120.884680001871, 'last_sale_price': 120.52}, {'sid': Equity(0 [DBC]), 'amount': 191553, 'cost_basis': 16.735001743042393, 'last_sale_price': 16.87}]",0.0,-47166.51999999769,2811.602399999276,-0.004686030704805666,[],10018179.3924,4,0.0,0.0,17,,,0.05162914395312348,0.001817939240000399,0.0,-0.010475091465185184,0.7665649854466892,2018-01,0.0,0.5458208193034189,1.4018949093766355,"[0.07160834968090057, -0.06621606647968292, 0.5154239535331726, 0.16296525299549103, 0.3162185251712799]"
2018-01-11 21:00:00+00:00,2018-01-11 14:31:00+00:00,2018-01-11 21:00:00+00:00,-675113.4,10675041.89,10675041.89,9999928.49,10015367.790000001,-675113.4,1.1347046094523396,[],9999928.49,1,10015367.790000001,2811.602399999276,0.9997189167793997,"[{'sid': Equity(4 [VWO]), 'amount': 15132, 'cost_basis': 47.88393, 'last_sale_price': 47.96}, {'sid': Equity(2 [SPY]), 'amount': -2445, 'cost_basis': 274.40273, 'last_sale_price': 276.12}, {'sid': Equity(3 [VNQ]), 'amount': 64000, 'cost_basis': 81.80619046640626, 'last_sale_price': 79.25}, {'sid': Equity(1 [LQD]), 'amount': 13639, 'cost_basis': 120.884680001871, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': 191553, 'cost_basis': 16.735001743042393, 'last_sale_price': 16.86}]",0.0,-15439.300000000745,2811.602399999276,-0.0015411283223488725,[],10002740.0924,4,0.0,0.0,18,,,0.05046802938478581,0.0002740092400004279,0.0,-0.012000076327397767,0.13924077304489418,2018-01,0.0,0.09984330890599975,1.4018949093766355,"[0.07160834968090057, -0.06621606647968292, 0.5154239535331726, 0.16296525299549103, 0.3162185251712799]"
2018-01-12 21:00:00+00:00,2018-01-12 14:31:00+00:00,2018-01-12 21:00:00+00:00,-679514.4,10663142.82,10663142.82,9983628.42,9999928.49,-679514.4,1.1358058722185234,[],9983628.42,1,9999928.49,2811.602399999276,0.9997184579896647,"[{'sid': Equity(4 [VWO]), 'amount': 15132, 'cost_basis': 47.88393, 'last_sale_price': 48.47}, {'sid': Equity(2 [SPY]), 'amount': -2445, 'cost_basis': 274.40273, 'last_sale_price': 277.92}, {'sid': Equity(3 [VNQ]), 'amount': 64000, 'cost_basis': 81.80619046640626, 'last_sale_price': 78.61}, {'sid': Equity(1 [LQD]), 'amount': 13639, 'cost_basis': 120.884680001871, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': 191553, 'cost_basis': 16.735001743042393, 'last_sale_price': 16.97}]",0.0,-16300.070000000298,2811.602399999276,-0.0016295604853698853,[],9986440.0224,4,0.0,0.0,19,,,0.04941265313182019,-0.0013559977599996165,0.0,-0.013610081962563206,-0.47143361327738686,2018-01,0.0,-0.34079181958378274,1.4018949093766355,"[0.07160834968090057, -0.06621606647968292, 0.5154239535331726, 0.16296525299549103, 0.3162185251712799]"
2018-01-16 21:00:00+00:00,2018-01-16 14:31:00+00:00,2018-01-16 21:00:00+00:00,-677191.65,10655287.190000001,10655287.190000001,9978095.540000001,9983628.42,-677191.65,1.1354157170602635,"[{'id': 'b8b539de9ece48b6b99893d8d64edc79', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 71429, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '71813df366d84c24a8ed056a2f4e9911', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 9507, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'de65705c04944be99fca7a653f469d78', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -62616, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7d9e012bc366428484a62a4e11f0ba6f', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 19996, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f194e0873e2649ac9b2cbc1371ff7342', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -210904, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9978095.540000001,1,9983628.42,2811.602399999276,0.9997183019178633,"[{'sid': Equity(4 [VWO]), 'amount': 15132, 'cost_basis': 47.88393, 'last_sale_price': 48.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': -2445, 'cost_basis': 274.40273, 'last_sale_price': 276.97}, {'sid': Equity(3 [VNQ]), 'amount': 64000, 'cost_basis': 81.80619046640626, 'last_sale_price': 78.76}, {'sid': Equity(1 [LQD]), 'amount': 13639, 'cost_basis': 120.884680001871, 'last_sale_price': 120.94}, {'sid': Equity(0 [DBC]), 'amount': 191553, 'cost_basis': 16.735001743042393, 'last_sale_price': 16.89}]",0.0,-5532.879999998957,2811.602399999276,-0.0005540392760171597,[],9980907.1424,4,0.0,0.0,20,,,0.04812582952501887,-0.0019092857599994906,0.0,-0.014156580718623203,-0.6589591319864903,2018-01,0.0,-0.4774640079411648,1.4018949093766355,"[0.41828393936157227, 0.19597527384757996, 0.01092114020138979, 0.4075675308704376, -0.032747868448495865]"
