,period_open,period_close,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,long_exposure,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,weights
2020-09-24 20:00:00+00:00,2020-09-24 13:31:00+00:00,2020-09-24 20:00:00+00:00,26224.964625000954,-2438008.16,19221.13462500088,"[{'id': 'cb58b910689047d38d56c870b9d146e7', 'dt': Timestamp('2020-09-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -47334, 'filled': -47334, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -1485, 'dt': Timestamp('2020-09-24 20:00:00+0000', tz='UTC'), 'price': 12.943525000000001, 'order_id': 'cb58b910689047d38d56c870b9d146e7', 'sid': Equity(0 [DBC]), 'commission': None}]",1.624084726555668,"[{'sid': Equity(4 [VWO]), 'amount': 45809, 'cost_basis': 42.971475000000005, 'last_sale_price': 42.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 12644, 'cost_basis': 330.46515, 'last_sale_price': 323.5}, {'sid': Equity(3 [VNQ]), 'amount': -31778, 'cost_basis': 78.64066000000001, 'last_sale_price': 76.72}, {'sid': Equity(1 [LQD]), 'amount': 10977, 'cost_basis': 136.3758509306016, 'last_sale_price': 134.36}, {'sid': Equity(0 [DBC]), 'amount': 625498, 'cost_basis': 13.110432279514049, 'last_sale_price': 12.950000000000001}]",1.1849836855898077,13151698.27,13158702.100000001,13151698.27,13158702.100000001,-2073380.3957500034,-2054159.2611250035,11104542.838874998,4,1,15596710.260000002,-2438008.16,0.002367233448496542,15596710.260000002,0.0,0.0,,,0.3137099594971616,0.4176590417464378,-0.2747084933834373,3.359825437967357,0.0,0.0,698,2020-09,0.11045428388749934,0.1636737574856075,"[0.17649275064468384, 0.36761167645454407, -0.21969212591648102, 0.13235114514827728, 0.5432366132736206]"
2020-09-25 20:00:00+00:00,2020-09-25 13:31:00+00:00,2020-09-25 20:00:00+00:00,32990.81000000052,-2469150.6,0.0,[],[],1.6278284476232594,"[{'sid': Equity(4 [VWO]), 'amount': 45809, 'cost_basis': 42.971475000000005, 'last_sale_price': 42.15}, {'sid': Equity(2 [SPY]), 'amount': 12644, 'cost_basis': 330.46515, 'last_sale_price': 328.73}, {'sid': Equity(3 [VNQ]), 'amount': -31778, 'cost_basis': 78.64066000000001, 'last_sale_price': 77.7}, {'sid': Equity(1 [LQD]), 'amount': 10977, 'cost_basis': 136.3758509306016, 'last_sale_price': 134.22}, {'sid': Equity(0 [DBC]), 'amount': 625498, 'cost_basis': 13.110432279514049, 'last_sale_price': 12.950000000000001}]",1.184435740073611,13158702.100000001,13191692.910000002,13158702.100000001,13191692.910000002,-2054159.2611250035,-2054159.2611250035,11137533.648874998,4,1,15660843.510000002,-2469150.6,0.0029709291484296685,15660843.510000002,0.0,0.0,,,0.32001788194115316,0.42607866594306365,-0.2747084933834373,3.359825437967357,0.0,0.0,699,2020-09,0.11375336488749932,0.1635649095852487,"[0.17649275064468384, 0.36761167645454407, -0.21969212591648102, 0.13235114514827728, 0.5432366132736206]"
2020-09-28 20:00:00+00:00,2020-09-28 13:31:00+00:00,2020-09-28 20:00:00+00:00,114018.13999999873,-2519677.62,0.0,"[{'id': '625f8ed49c3a44e2bd90d1649a08a7cf', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -27465, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4622512a8c51482ab3df0d6ea63b1d93', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -4302, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a19ff976f8294da9941f88ab1f0b013f', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 48354, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '369a374440d149a2a9a08184c5d1a5c0', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 19502, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a61849ce494841c2a9a0dd088fc25fb3', 'dt': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -452677, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.6304476603963851,"[{'sid': Equity(4 [VWO]), 'amount': 45809, 'cost_basis': 42.971475000000005, 'last_sale_price': 42.57}, {'sid': Equity(2 [SPY]), 'amount': 12644, 'cost_basis': 330.46515, 'last_sale_price': 334.19}, {'sid': Equity(3 [VNQ]), 'amount': -31778, 'cost_basis': 78.64066000000001, 'last_sale_price': 79.29}, {'sid': Equity(1 [LQD]), 'amount': 10977, 'cost_basis': 136.3758509306016, 'last_sale_price': 134.9}, {'sid': Equity(0 [DBC]), 'amount': 625498, 'cost_basis': 13.110432279514049, 'last_sale_price': 13.06}]",1.182566751650742,13191692.910000002,13305711.05,13191692.910000002,13305711.05,-2054159.2611250035,-2054159.2611250035,11251551.788874997,4,1,15825388.67,-2519677.62,0.010237288038318582,15825388.67,0.0,0.0,,,0.34210576162508766,0.45579508435503946,-0.2747084933834373,3.359825437967357,0.0,0.0,700,2020-09,0.12515517888749916,0.16355861019381931,"[0.06940051168203354, 0.2477538287639618, 0.11681204289197922, 0.3654363453388214, 0.20059725642204285]"
2020-09-29 20:00:00+00:00,2020-09-29 13:31:00+00:00,2020-09-29 20:00:00+00:00,-106398.3215650022,0.0,-3087292.2815649975,"[{'id': '625f8ed49c3a44e2bd90d1649a08a7cf', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -27465, 'filled': -27465, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4622512a8c51482ab3df0d6ea63b1d93', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -4302, 'filled': -4302, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a19ff976f8294da9941f88ab1f0b013f', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 48354, 'filled': 48354, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '369a374440d149a2a9a08184c5d1a5c0', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': 19502, 'filled': 19502, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a61849ce494841c2a9a0dd088fc25fb3', 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -452677, 'filled': -58330, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': -27465, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 42.528725, 'order_id': '625f8ed49c3a44e2bd90d1649a08a7cf', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -4302, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 332.203815, 'order_id': '4622512a8c51482ab3df0d6ea63b1d93', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 48354, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 78.75936, 'order_id': 'a19ff976f8294da9941f88ab1f0b013f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 19502, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 134.79736499999999, 'order_id': '369a374440d149a2a9a08184c5d1a5c0', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -58330, 'dt': Timestamp('2020-09-29 20:00:00+0000', tz='UTC'), 'price': 12.903545, 'order_id': 'a61849ce494841c2a9a0dd088fc25fb3', 'sid': Equity(0 [DBC]), 'commission': None}]",1.461317249490594,"[{'sid': Equity(4 [VWO]), 'amount': 18344, 'cost_basis': 42.971475000000005, 'last_sale_price': 42.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 8342, 'cost_basis': 330.46515, 'last_sale_price': 332.37}, {'sid': Equity(3 [VNQ]), 'amount': 16576, 'cost_basis': 78.75936, 'last_sale_price': 78.72}, {'sid': Equity(1 [LQD]), 'amount': 30479, 'cost_basis': 135.365856094203, 'last_sale_price': 134.73}, {'sid': Equity(0 [DBC]), 'amount': 567168, 'cost_basis': 13.110432279514049, 'last_sale_price': 12.91}]",1.461317249490594,13305711.05,16286605.009999998,13305711.05,16286605.009999998,-2054159.2611250035,-5141451.542690003,11145153.467309995,5,0,16286605.009999998,0.0,-0.009456324208559685,16286605.009999998,0.0,0.0,,,0.3208608703060542,0.4273028258079663,-0.2747084933834373,3.359825437967357,0.0,0.0,701,2020-09,0.11451534673099895,0.16354472178072124,"[0.06940051168203354, 0.2477538287639618, 0.11681204289197922, 0.3654363453388214, 0.20059725642204285]"
2020-09-30 20:00:00+00:00,2020-09-30 13:31:00+00:00,2020-09-30 20:00:00+00:00,121225.83800000139,0.0,1793546.7780000009,"[{'id': 'a61849ce494841c2a9a0dd088fc25fb3', 'dt': Timestamp('2020-09-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -452677, 'filled': -195730, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': -137400, 'dt': Timestamp('2020-09-30 20:00:00+0000', tz='UTC'), 'price': 13.05347, 'order_id': 'a61849ce494841c2a9a0dd088fc25fb3', 'sid': Equity(0 [DBC]), 'commission': None}]",1.2971588896454154,"[{'sid': Equity(4 [VWO]), 'amount': 18344, 'cost_basis': 42.971475000000005, 'last_sale_price': 43.24}, {'sid': Equity(2 [SPY]), 'amount': 8342, 'cost_basis': 330.46515, 'last_sale_price': 334.89}, {'sid': Equity(3 [VNQ]), 'amount': 16576, 'cost_basis': 78.75936, 'last_sale_price': 78.96000000000001}, {'sid': Equity(1 [LQD]), 'amount': 30479, 'cost_basis': 135.365856094203, 'last_sale_price': 134.71}, {'sid': Equity(0 [DBC]), 'amount': 429768, 'cost_basis': 13.110432279514049, 'last_sale_price': 13.06}]",1.2971588896454154,16286605.009999998,14614284.07,16286605.009999998,14614284.07,-5141451.542690003,-3347904.7646900034,11266379.305309996,5,0,14614284.07,0.0,0.010877000335219211,14614284.07,0.0,0.0,,,0.34426099824153056,0.4588157636591339,-0.2747084933834373,3.359825437967357,0.0,0.0,702,2020-09,0.12663793053099903,0.16355298862726664,"[0.06940051168203354, 0.2477538287639618, 0.11681204289197922, 0.3654363453388214, 0.20059725642204285]"
2020-10-01 20:00:00+00:00,2020-10-01 13:31:00+00:00,2020-10-01 20:00:00+00:00,-16591.925499999896,0.0,2725567.534500001,"[{'id': 'a61849ce494841c2a9a0dd088fc25fb3', 'dt': Timestamp('2020-10-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -452677, 'filled': -407120, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': -211390, 'dt': Timestamp('2020-10-01 20:00:00+0000', tz='UTC'), 'price': 12.893550000000001, 'order_id': 'a61849ce494841c2a9a0dd088fc25fb3', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0553199104284328,"[{'sid': Equity(4 [VWO]), 'amount': 18344, 'cost_basis': 42.971475000000005, 'last_sale_price': 43.62}, {'sid': Equity(2 [SPY]), 'amount': 8342, 'cost_basis': 330.46515, 'last_sale_price': 337.04}, {'sid': Equity(3 [VNQ]), 'amount': 16576, 'cost_basis': 78.75936, 'last_sale_price': 80.54}, {'sid': Equity(1 [LQD]), 'amount': 30479, 'cost_basis': 135.365856094203, 'last_sale_price': 134.79}, {'sid': Equity(0 [DBC]), 'amount': 218378, 'cost_basis': 13.110432279514049, 'last_sale_price': 12.9}]",1.0553199104284328,14614284.07,11872124.61,14614284.07,11872124.61,-3347904.7646900034,-622337.2301900033,11249787.379809996,5,0,11872124.61,0.0,-0.001472693671176195,11872124.61,0.0,0.0,,,0.34077978471804543,0.45417272345366627,-0.2747084933834373,3.359825437967357,0.0,0.0,703,2020-10,0.12497873798099901,0.1634396112263667,"[0.06940051168203354, 0.2477538287639618, 0.11681204289197922, 0.3654363453388214, 0.20059725642204285]"
2020-10-02 20:00:00+00:00,2020-10-02 13:31:00+00:00,2020-10-02 20:00:00+00:00,-47079.978089997545,0.0,580105.9819099996,"[{'id': 'a61849ce494841c2a9a0dd088fc25fb3', 'dt': Timestamp('2020-10-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-28 20:00:00+0000', tz='UTC'), 'amount': -452677, 'filled': -452677, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -45557, 'dt': Timestamp('2020-10-02 20:00:00+0000', tz='UTC'), 'price': 12.73363, 'order_id': 'a61849ce494841c2a9a0dd088fc25fb3', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0037697359009412,"[{'sid': Equity(4 [VWO]), 'amount': 18344, 'cost_basis': 42.971475000000005, 'last_sale_price': 43.14}, {'sid': Equity(2 [SPY]), 'amount': 8342, 'cost_basis': 330.46515, 'last_sale_price': 333.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 16576, 'cost_basis': 78.75936, 'last_sale_price': 81.93}, {'sid': Equity(1 [LQD]), 'amount': 30479, 'cost_basis': 135.365856094203, 'last_sale_price': 134.81}, {'sid': Equity(0 [DBC]), 'amount': 172821, 'cost_basis': 13.110432279514049, 'last_sale_price': 12.74}]",1.0037697359009412,11872124.61,11244938.650000002,11872124.61,11244938.650000002,-622337.2301900033,-42231.24828000332,11202707.401719999,5,0,11244938.650000002,0.0,-0.004184966035401749,11244938.650000002,0.0,0.0,,,0.3313226995435966,0.44153375041903986,-0.2747084933834373,3.359825437967357,0.0,0.0,704,2020-10,0.12027074017199935,0.16334459742993354,"[0.06940051168203354, 0.2477538287639618, 0.11681204289197922, 0.3654363453388214, 0.20059725642204285]"
2020-10-05 20:00:00+00:00,2020-10-05 13:31:00+00:00,2020-10-05 20:00:00+00:00,110763.37999999896,0.0,0.0,"[{'id': '30508c8ad9844493a9a3fb3f61611bce', 'dt': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': -65824, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7261815ed37a46b6922955eca91f098f', 'dt': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': -19628, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cba84ddb47c6468bbd74c3e35652335e', 'dt': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': -4142, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '250bc7a7ab9144b3b9d2f0e4fbb71157', 'dt': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 5878, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4f51944f1d0d4eb0a06d3b1076d4c1f6', 'dt': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 692792, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0037328286866873,"[{'sid': Equity(4 [VWO]), 'amount': 18344, 'cost_basis': 42.971475000000005, 'last_sale_price': 43.7}, {'sid': Equity(2 [SPY]), 'amount': 8342, 'cost_basis': 330.46515, 'last_sale_price': 339.76}, {'sid': Equity(3 [VNQ]), 'amount': 16576, 'cost_basis': 78.75936, 'last_sale_price': 82.4}, {'sid': Equity(1 [LQD]), 'amount': 30479, 'cost_basis': 135.365856094203, 'last_sale_price': 134.36}, {'sid': Equity(0 [DBC]), 'amount': 172821, 'cost_basis': 13.110432279514049, 'last_sale_price': 13.07}]",1.0037328286866873,11244938.650000002,11355702.030000001,11244938.650000002,11355702.030000001,-42231.24828000332,-42231.24828000332,11313470.781719998,5,0,11355702.030000001,0.0,0.009887197445056284,11355702.030000001,0.0,0.0,,,0.352518336190437,0.4700741474765617,-0.2747084933834373,3.359825437967357,0.0,0.0,705,2020-10,0.1313470781719992,0.1633309493485917,"[-0.18340106308460236, -0.3389539122581482, 0.09055661410093307, 0.4317896366119385, 1.0000087022781372]"
2020-10-06 20:00:00+00:00,2020-10-06 13:31:00+00:00,2020-10-06 20:00:00+00:00,-47373.291990000755,-5861068.38,7983524.708010001,"[{'id': '30508c8ad9844493a9a3fb3f61611bce', 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': -65824, 'filled': -65824, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7261815ed37a46b6922955eca91f098f', 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': -19628, 'filled': -19628, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cba84ddb47c6468bbd74c3e35652335e', 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': -4142, 'filled': -4142, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '250bc7a7ab9144b3b9d2f0e4fbb71157', 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 5878, 'filled': 5878, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4f51944f1d0d4eb0a06d3b1076d4c1f6', 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 692792, 'filled': 77720, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': -65824, 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'price': 43.808085, 'order_id': '30508c8ad9844493a9a3fb3f61611bce', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -19628, 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'price': 334.762535, 'order_id': '7261815ed37a46b6922955eca91f098f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -4142, 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'price': 81.81907, 'order_id': 'cba84ddb47c6468bbd74c3e35652335e', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 5878, 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'price': 134.317125, 'order_id': '250bc7a7ab9144b3b9d2f0e4fbb71157', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 77720, 'dt': Timestamp('2020-10-06 20:00:00+0000', tz='UTC'), 'price': 13.126560000000001, 'order_id': '4f51944f1d0d4eb0a06d3b1076d4c1f6', 'sid': Equity(0 [DBC]), 'commission': None}]",1.33559476151494,"[{'sid': Equity(4 [VWO]), 'amount': -47480, 'cost_basis': 43.808085, 'last_sale_price': 43.83}, {'sid': Equity(2 [SPY]), 'amount': -11286, 'cost_basis': 334.762535, 'last_sale_price': 334.93}, {'sid': Equity(3 [VNQ]), 'amount': 12434, 'cost_basis': 78.75936, 'last_sale_price': 81.86}, {'sid': Equity(1 [LQD]), 'amount': 36357, 'cost_basis': 135.19630301304323, 'last_sale_price': 134.25}, {'sid': Equity(0 [DBC]), 'amount': 250541, 'cost_basis': 13.115435238854708, 'last_sale_price': 13.120000000000001}]",0.2951158582668791,11355702.030000001,3324804.0300000003,11355702.030000001,3324804.0300000003,-42231.24828000332,7941293.459729996,11266097.489729997,3,2,9185872.41,-5861068.38,-0.004187334983579483,9185872.41,0.0,0.0,,,0.3430667055805548,0.457434402136235,-0.2747084933834373,3.359825437967357,0.0,0.0,706,2020-10,0.12660974897299915,0.16323639127428397,"[-0.18340106308460236, -0.3389539122581482, 0.09055661410093307, 0.4317896366119385, 1.0000087022781372]"
2020-10-07 20:00:00+00:00,2020-10-07 13:31:00+00:00,2020-10-07 20:00:00+00:00,-70261.92675000057,-5946332.5600000005,-942784.6567500001,"[{'id': '4f51944f1d0d4eb0a06d3b1076d4c1f6', 'dt': Timestamp('2020-10-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-10-05 20:00:00+0000', tz='UTC'), 'amount': 692792, 'filled': 149270, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 71550, 'dt': Timestamp('2020-10-07 20:00:00+0000', tz='UTC'), 'price': 13.176585, 'order_id': '4f51944f1d0d4eb0a06d3b1076d4c1f6', 'sid': Equity(0 [DBC]), 'commission': None}]",1.4371407823461573,"[{'sid': Equity(4 [VWO]), 'amount': -47480, 'cost_basis': 43.808085, 'last_sale_price': 44.24}, {'sid': Equity(2 [SPY]), 'amount': -11286, 'cost_basis': 334.762535, 'last_sale_price': 340.76}, {'sid': Equity(3 [VNQ]), 'amount': 12434, 'cost_basis': 78.75936, 'last_sale_price': 81.98}, {'sid': Equity(1 [LQD]), 'amount': 36357, 'cost_basis': 135.19630301304323, 'last_sale_price': 134.29}, {'sid': Equity(0 [DBC]), 'amount': 322091, 'cost_basis': 13.129019180690852, 'last_sale_price': 13.17}]",0.37490071521582774,3324804.0300000003,4197326.76,3324804.0300000003,4197326.76,7941293.459729996,6998508.8029799955,11195835.562979996,3,2,10143659.32,-5946332.5600000005,-0.006236580751591281,10143659.32,0.0,0.0,,,0.32910482887607284,0.4387370685472584,-0.2747084933834373,3.359825437967357,0.0,0.0,707,2020-10,0.119583556297999,0.16316631451656138,"[-0.18340106308460236, -0.3389539122581482, 0.09055661410093307, 0.4317896366119385, 1.0000087022781372]"
