,period_open,period_close,long_exposure,starting_cash,net_leverage,returns,ending_cash,longs_count,shorts_count,long_value,short_value,portfolio_value,starting_exposure,positions,orders,gross_leverage,pnl,ending_exposure,starting_value,ending_value,short_exposure,capital_used,transactions,algorithm_period_return,benchmark_period_return,benchmark_volatility,max_drawdown,treasury_period_return,excess_return,sharpe,algo_volatility,max_leverage,trading_days,period_label,alpha,beta,sortino,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,12349779.779999997,-3030992.09612,0.997768487567285,0.0018360035763256288,22555.566280000377,3,2,12349779.779999997,-2264586.92,10107748.426279997,13120216.670000002,"[{'sid': Equity(4 [VWO]), 'amount': -26284, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 5464, 'cost_basis': 367.42362, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': -11223, 'cost_basis': 84.99748000000001, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 62413, 'cost_basis': 137.56150205373882, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 115983, 'cost_basis': 14.517598623518348, 'last_sale_price': 14.64}]","[{'id': 'd985f8affba1429fa2b3b86cf2ac59f6', 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-12-28 21:00:00+0000', tz='UTC'), 'amount': -341536, 'filled': -340180, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.445857779958478,18523.85239999555,10085192.859999998,13120216.670000002,10085192.859999998,-2264586.92,3053547.6624,"[{'amount': -208680, 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'price': 14.63268, 'order_id': 'd985f8affba1429fa2b3b86cf2ac59f6', 'sid': Equity(0 [DBC]), 'commission': None}]",0.010774842627999659,0.0,0.0,-0.0037222605744971545,0.0,0.0,5.439321947778074,0.04533155432164298,1.969412985091948,11,2020-12,,,13.554186365192631,"[-0.12799985706806183, 0.20202507078647614, -0.09407906234264374, 0.8548164963722229, 0.16523735225200653]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,12349004.91,22555.566280000377,0.9958029973901787,0.0013331013823978388,42478.799680000375,3,2,12349004.91,-2270260.63,10121223.079680001,10085192.859999998,"[{'sid': Equity(4 [VWO]), 'amount': -26284, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 5464, 'cost_basis': 367.42362, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': -11223, 'cost_basis': 84.99748000000001, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 62413, 'cost_basis': 137.56150205373882, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 114627, 'cost_basis': 14.517598623518348, 'last_sale_price': 14.700000000000001}]","[{'id': 'd985f8affba1429fa2b3b86cf2ac59f6', 'dt': Timestamp('2020-12-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-12-28 21:00:00+0000', tz='UTC'), 'amount': -341536, 'filled': -341536, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.4444168876536818,13474.65340000391,10078744.280000001,10085192.859999998,10078744.280000001,-2270260.63,19923.23340000026,"[{'amount': -1356, 'dt': Timestamp('2020-12-31 21:00:00+0000', tz='UTC'), 'price': 14.69265, 'order_id': 'd985f8affba1429fa2b3b86cf2ac59f6', 'sid': Equity(0 [DBC]), 'commission': None}]",0.012122307967999957,0.0,0.0,-0.0037222605744971545,0.0,0.0,5.872964608954021,0.04325248338734418,1.969412985091948,12,2020-12,,,14.58447463788953,"[-0.12799985706806183, 0.20202507078647614, -0.09407906234264374, 0.8548164963722229, 0.16523735225200653]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,12268333.89,42478.799680000375,0.995779755132154,-0.005507324516135892,42478.799680000375,3,2,12268333.89,-2245330.47,10065482.21968,10078744.280000001,"[{'sid': Equity(4 [VWO]), 'amount': -26284, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 5464, 'cost_basis': 367.42362, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': -11223, 'cost_basis': 84.99748000000001, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 62413, 'cost_basis': 137.56150205373882, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 114627, 'cost_basis': 14.517598623518348, 'last_sale_price': 14.620000000000001}]","[{'id': 'dc9f4c28d5e44d8eb85b524e8249ab18', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 1719, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '876a5e4ff12f4e45936eac623fc8ec74', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 2511, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5c42a59cc1f0418697c9f6803f6a7c97', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -8574, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fc95e71c6ac748ad8584c918131d7bb2', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 3765, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f24f990782bb4444a08dc21f49dc71f0', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -53555, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.441924395000463,-55740.86000000127,10023003.42,10078744.280000001,10023003.42,-2245330.47,0.0,[],0.006548221967999757,0.0,0.0,-0.00550732451613599,0.0,0.0,2.5353878810697967,0.050376084146573866,1.969412985091948,13,2021-01,,,4.33527275399517,"[-0.12285137921571732, 0.29219725728034973, -0.16161981225013733, 0.903567910194397, 0.08870605379343033]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,12944993.13,42478.799680000375,0.9985376815332926,-2.0737644301771496e-05,14718.635290000588,3,2,12944993.13,-2894438.2800000003,10065273.485290002,10023003.42,"[{'sid': Equity(4 [VWO]), 'amount': -24565, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 7975, 'cost_basis': 368.7120369272727, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': -19797, 'cost_basis': 83.80706171692681, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 66178, 'cost_basis': 137.5328849671341, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 61072, 'cost_basis': 14.517598623518348, 'last_sale_price': 15.030000000000001}]","[{'id': 'dc9f4c28d5e44d8eb85b524e8249ab18', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 1719, 'filled': 1719, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '876a5e4ff12f4e45936eac623fc8ec74', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 2511, 'filled': 2511, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5c42a59cc1f0418697c9f6803f6a7c97', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -8574, 'filled': -8574, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fc95e71c6ac748ad8584c918131d7bb2', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 3765, 'filled': 3765, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f24f990782bb4444a08dc21f49dc71f0', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -53555, 'filled': -53555, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.5736712403442092,-208.73438999801874,10050554.850000001,10023003.42,10050554.850000001,-2894438.2800000003,-27760.16438999772,"[{'amount': 1719, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.535754999999995, 'order_id': 'dc9f4c28d5e44d8eb85b524e8249ab18', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2511, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.51566499999996, 'order_id': '876a5e4ff12f4e45936eac623fc8ec74', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -8574, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.248855, 'order_id': '5c42a59cc1f0418697c9f6803f6a7c97', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 3765, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 137.05849500000002, 'order_id': 'fc95e71c6ac748ad8584c918131d7bb2', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -53555, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': 'f24f990782bb4444a08dc21f49dc71f0', 'sid': Equity(0 [DBC]), 'commission': None}]",0.006527348529000054,0.0,0.0,-0.005527947951500727,0.0,0.0,2.440101085150326,0.048451505198507806,1.969412985091948,14,2021-01,,,4.164404989229358,"[-0.12285137921571732, 0.29219725728034973, -0.16161981225013733, 0.903567910194397, 0.08870605379343033]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,12890461.49,14718.635290000588,0.9985310753654515,-0.004497281675073794,14718.635290000588,3,2,12890461.49,-2885173.0100000002,10020007.115290001,10050554.850000001,"[{'sid': Equity(4 [VWO]), 'amount': -24565, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 7975, 'cost_basis': 368.7120369272727, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': -19797, 'cost_basis': 83.80706171692681, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 66178, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 61072, 'cost_basis': 14.517598623518348, 'last_sale_price': 15.05}]",[],1.5744135027536275,-45266.37000000104,10005288.48,10050554.850000001,10005288.48,-2885173.0100000002,0.0,[],0.0020007115289999433,0.0,0.0,-0.010000368887551552,0.0,0.0,0.6830533959753463,0.05093374414795892,1.969412985091948,15,2021-01,,,1.052789530834619,"[-0.12285137921571732, 0.29219725728034973, -0.16161981225013733, 0.903567910194397, 0.08870605379343033]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,12937674.22,14718.635290000588,0.9985369966192164,0.004047327465278583,14718.635290000588,3,2,12937674.22,-2891831.49,10060561.365290001,10005288.48,"[{'sid': Equity(4 [VWO]), 'amount': -24565, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 7975, 'cost_basis': 368.7120369272727, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': -19797, 'cost_basis': 83.80706171692681, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 66178, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 61072, 'cost_basis': 14.517598623518348, 'last_sale_price': 15.120000000000001}]",[],1.5734217142806233,40554.25,10045842.73,10005288.48,10045842.73,-2891831.49,0.0,[],0.006056136528999945,0.0,0.0,-0.010000368887551552,0.0,0.0,1.8676688002086734,0.05159451734456285,1.969412985091948,16,2021-01,,,3.0116124235236708,"[-0.12285137921571732, 0.29219725728034973, -0.16161981225013733, 0.903567910194397, 0.08870605379343033]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,12955611.059999999,14718.635290000588,0.9985335788007724,-0.0023307208364037324,14718.635290000588,3,2,12955611.059999999,-2933216.69,10037113.00529,10045842.73,"[{'sid': Equity(4 [VWO]), 'amount': -24565, 'cost_basis': 48.675650000000005, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 7975, 'cost_basis': 368.7120369272727, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': -19797, 'cost_basis': 83.80706171692681, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 66178, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 61072, 'cost_basis': 14.517598623518348, 'last_sale_price': 15.24}]",[],1.5830077574722818,-23448.360000001267,10022394.37,10045842.73,10022394.37,-2933216.69,0.0,[],0.003711300528999928,0.0,0.0,-0.010000368887551552,0.0,0.0,1.100066147435561,0.05103660337642466,1.969412985091948,17,2021-01,,,1.7375292790220582,"[-0.12285137921571732, 0.29219725728034973, -0.16161981225013733, 0.903567910194397, 0.08870605379343033]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,12890014.15,14718.635290000588,0.9985293537903541,-0.002872893827617573,14718.635290000588,3,2,12890014.15,-2896455.34,10008277.445290001,10022394.37,"[{'sid': Equity(4 [VWO]), 'amount': -24565, 'cost_basis': 48.675650000000005, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 7975, 'cost_basis': 368.7120369272727, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': -19797, 'cost_basis': 83.80706171692681, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 66178, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 61072, 'cost_basis': 14.517598623518348, 'last_sale_price': 15.13}]","[{'id': '33a537d81a4c4d8fab1772a25b01b40e', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -6234, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b05b3c7417a84d829464283866272d6c', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 6462, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '779a642be75946b39d0e3254bee2a3c8', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 26908, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '77499ebcef9d4540ac368f72dcadb505', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -62839, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1539760bc76641f79c561619001da7fa', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 276251, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.5773413133575025,-28835.55999999866,9993558.81,10022394.37,9993558.81,-2896455.34,0.0,[],0.0008277445290001406,0.0,0.0,-0.011159287123782065,0.0,0.0,0.2518021187930973,0.05084959188313438,1.969412985091948,18,2021-01,,,0.38577014470031074,"[-0.15956108272075653, 0.5462781190872192, 0.05824523791670799, 0.04508989304304123, 0.5099478363990784]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,9968239.419999998,14718.635290000588,0.833704450967378,0.0011757492185167084,1666288.829675001,4,1,9968239.419999998,-1614483.58,10020044.669675,9993558.81,"[{'sid': Equity(4 [VWO]), 'amount': -30799, 'cost_basis': 49.428235628104815, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 14437, 'cost_basis': 373.2987490728683, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': 7111, 'cost_basis': 82.20107999999999, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 3339, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 224602, 'cost_basis': 15.18023971040112, 'last_sale_price': 15.42}]","[{'id': '33a537d81a4c4d8fab1772a25b01b40e', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -6234, 'filled': -6234, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b05b3c7417a84d829464283866272d6c', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 6462, 'filled': 6462, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '779a642be75946b39d0e3254bee2a3c8', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 26908, 'filled': 26908, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '77499ebcef9d4540ac368f72dcadb505', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -62839, 'filled': -62839, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1539760bc76641f79c561619001da7fa', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 276251, 'filled': 163530, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.1559552259337067,11767.224384998903,8353755.839999998,9993558.81,8353755.839999998,-1614483.58,1651570.1943850005,"[{'amount': -6234, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': '33a537d81a4c4d8fab1772a25b01b40e', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 6462, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.959385, 'order_id': 'b05b3c7417a84d829464283866272d6c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 26908, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.20107999999999, 'order_id': '779a642be75946b39d0e3254bee2a3c8', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -62839, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.402265, 'order_id': '77499ebcef9d4540ac368f72dcadb505', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 163530, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': '1539760bc76641f79c561619001da7fa', 'sid': Equity(0 [DBC]), 'commission': None}]",0.002004466967499896,0.0,0.0,-0.011159287123782065,0.0,0.0,0.5591100720295396,0.04958645410807836,1.969412985091948,19,2021-01,,,0.8581884776754525,"[-0.15956108272075653, 0.5462781190872192, 0.05824523791670799, 0.04508989304304123, 0.5099478363990784]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,11718247.010000002,1666288.829675001,1.0068020867334413,0.0010235438910806138,-68226.97481499892,4,1,11718247.010000002,-1619719.4100000001,10030300.625185002,8353755.839999998,"[{'sid': Equity(4 [VWO]), 'amount': -30799, 'cost_basis': 49.428235628104815, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 14437, 'cost_basis': 373.2987490728683, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': 7111, 'cost_basis': 82.20107999999999, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 3339, 'cost_basis': 137.5328849671341, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 337323, 'cost_basis': 15.249562004148878, 'last_sale_price': 15.38}]","[{'id': '1539760bc76641f79c561619001da7fa', 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 276251, 'filled': 276251, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.329767363752768,10255.95551000163,10098527.600000001,8353755.839999998,10098527.600000001,-1619719.4100000001,-1734515.804489999,"[{'amount': 112721, 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'price': 15.387690000000001, 'order_id': '1539760bc76641f79c561619001da7fa', 'sid': Equity(0 [DBC]), 'commission': None}]",0.0030300625185000207,0.0,0.0,-0.011159287123782065,0.0,0.0,0.811091951484317,0.048372720981227316,1.969412985091948,20,2021-01,,,1.2460375109008826,"[-0.15956108272075653, 0.5462781190872192, 0.05824523791670799, 0.04508989304304123, 0.5099478363990784]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,11747785.399999999,-68226.97481499892,1.0067929284675294,0.0013482058519802553,-68226.97481499892,4,1,11747785.399999999,-1635734.89,10043823.535184998,10098527.600000001,"[{'sid': Equity(4 [VWO]), 'amount': -30799, 'cost_basis': 49.428235628104815, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 14437, 'cost_basis': 373.2987490728683, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': 7111, 'cost_basis': 82.20107999999999, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 3339, 'cost_basis': 137.5328849671341, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 337323, 'cost_basis': 15.249562004148878, 'last_sale_price': 15.52}]",[],1.3325124882088528,13522.909999996424,10112050.509999998,10098527.600000001,10112050.509999998,-1635734.89,0.0,[],0.004382353518499693,0.0,0.0,-0.011159287123782065,0.0,0.0,1.1313447031383446,0.04732852375817015,1.969412985091948,21,2021-01,,,1.7425011093033025,"[-0.15956108272075653, 0.5462781190872192, 0.05824523791670799, 0.04508989304304123, 0.5099478363990784]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,11641255.969999999,-68226.97481499892,1.0068527939278116,-0.008735920109769535,-68226.97481499892,4,1,11641255.969999999,-1616947.5,9956081.495184999,10112050.509999998,"[{'sid': Equity(4 [VWO]), 'amount': -30799, 'cost_basis': 49.428235628104815, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 14437, 'cost_basis': 373.2987490728683, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': 7111, 'cost_basis': 82.20107999999999, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 3339, 'cost_basis': 137.5328849671341, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 337323, 'cost_basis': 15.249562004148878, 'last_sale_price': 15.3}]",[],1.3316688374248429,-87742.0399999991,10024308.469999999,10112050.509999998,10024308.469999999,-1616947.5,0.0,[],-0.004391850481500259,0.0,0.0,-0.016316366430708443,0.0,0.0,-0.8863576829526362,0.05523162737139553,1.969412985091948,22,2021-01,,,-1.1618125592358228,"[-0.15956108272075653, 0.5462781190872192, 0.05824523791670799, 0.04508989304304123, 0.5099478363990784]"
