,period_open,period_close,ending_cash,portfolio_value,longs_count,starting_cash,orders,shorts_count,long_value,short_value,long_exposure,returns,short_exposure,pnl,gross_leverage,capital_used,transactions,positions,net_leverage,ending_exposure,starting_exposure,starting_value,ending_value,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,weights
2021-05-24 20:00:00+00:00,2021-05-24 13:31:00+00:00,2021-05-24 20:00:00+00:00,6971.679394997962,9824451.639394997,4,6971.679394997962,"[{'id': 'd6979c20307c4b0281023a51d271422c', 'dt': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': 29197, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2a5144bb0f8c46389a9711fce0dcaced', 'dt': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -2185, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '85c7788b9eaa44dea9e7465edf80ba74', 'dt': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -11946, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bd8207c409e842198f58b06a384ce9c6', 'dt': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': 6916, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f851f0bee22245d6ab7bec2324ccb986', 'dt': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -18353, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1,11181096.6,-1363616.6400000001,11181096.6,0.003865721026089064,-1363616.6400000001,37832.33999999985,1.2768868635575594,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -25944, 'cost_basis': 52.51885333530776, 'last_sale_price': 52.56}, {'sid': Equity(2 [SPY]), 'amount': 2474, 'cost_basis': 413.89659831244944, 'last_sale_price': 419.17}, {'sid': Equity(3 [VNQ]), 'amount': 8042, 'cost_basis': 91.06043255744689, 'last_sale_price': 99.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 67749, 'cost_basis': 135.75929241059228, 'last_sale_price': 131.58}, {'sid': Equity(0 [DBC]), 'amount': 23516, 'cost_basis': 16.420707641261135, 'last_sale_price': 18.400000000000002}]",0.9992903747047782,9817479.959999999,9779647.62,9779647.62,9817479.959999999,110,2021-05,-0.017554836060499346,0.07029092270573199,0.0,0.0,,,-0.5422856296742173,-0.7073040499818709,-0.05775793805911183,1.4062847783252357,0.0,0.0,[ 0.01740361  0.01230995 -0.03938271  1.          0.00966914]
2021-05-25 20:00:00+00:00,2021-05-25 13:31:00+00:00,2021-05-25 20:00:00+00:00,-25587.464320002066,9836977.415679997,4,6971.679394997962,"[{'id': 'd6979c20307c4b0281023a51d271422c', 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': 29197, 'filled': 29197, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2a5144bb0f8c46389a9711fce0dcaced', 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -2185, 'filled': -2185, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '85c7788b9eaa44dea9e7465edf80ba74', 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -11946, 'filled': -11946, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bd8207c409e842198f58b06a384ce9c6', 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': 6916, 'filled': 6916, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f851f0bee22245d6ab7bec2324ccb986', 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-05-24 20:00:00+0000', tz='UTC'), 'amount': -18353, 'filled': -18353, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1,10249334.159999998,-386769.28,10249334.159999998,0.0012749593305312334,-386769.28,12525.776285000145,1.0812369481550508,-32559.14371499978,"[{'amount': 29197, 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'price': 53.136555, 'order_id': 'd6979c20307c4b0281023a51d271422c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -2185, 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'price': 418.03088, 'order_id': '2a5144bb0f8c46389a9711fce0dcaced', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -11946, 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'price': 99.020465, 'order_id': '85c7788b9eaa44dea9e7465edf80ba74', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 6916, 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'price': 132.136035, 'order_id': 'bd8207c409e842198f58b06a384ce9c6', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -18353, 'dt': Timestamp('2021-05-25 20:00:00+0000', tz='UTC'), 'price': 18.33083, 'order_id': 'f851f0bee22245d6ab7bec2324ccb986', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': 3253, 'cost_basis': 53.136555, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 289, 'cost_basis': 413.89659831244944, 'last_sale_price': 418.24}, {'sid': Equity(3 [VNQ]), 'amount': -3904, 'cost_basis': 99.020465, 'last_sale_price': 99.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 74665, 'cost_basis': 135.4236807016034, 'last_sale_price': 132.07}, {'sid': Equity(0 [DBC]), 'amount': 5163, 'cost_basis': 16.420707641261135, 'last_sale_price': 18.34}]",1.0026011510689468,9862564.879999999,9817479.959999999,9817479.959999999,9862564.879999999,111,2021-05,-0.016302258431999395,0.07000368056063964,0.0,0.0,,,-0.498257399009174,-0.6501575082800515,-0.05775793805911183,1.4062847783252357,0.0,0.0,[ 0.01740361  0.01230995 -0.03938271  1.          0.00966914]
2021-05-26 20:00:00+00:00,2021-05-26 13:31:00+00:00,2021-05-26 20:00:00+00:00,-25587.464320002066,9831696.535679998,4,-25587.464320002066,[],1,10245771.040000001,-388487.04000000004,10245771.040000001,-0.0005368396995180102,-388487.04000000004,-5280.879999998957,1.081630015878485,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 3253, 'cost_basis': 53.136555, 'last_sale_price': 53.5}, {'sid': Equity(2 [SPY]), 'amount': 289, 'cost_basis': 413.89659831244944, 'last_sale_price': 419.07}, {'sid': Equity(3 [VNQ]), 'amount': -3904, 'cost_basis': 99.020465, 'last_sale_price': 99.51}, {'sid': Equity(1 [LQD]), 'amount': 74665, 'cost_basis': 135.4236807016034, 'last_sale_price': 132.0}, {'sid': Equity(0 [DBC]), 'amount': 5163, 'cost_basis': 16.420707641261135, 'last_sale_price': 18.37}]",1.0026025482201513,9857284.0,9862564.879999999,9862564.879999999,9857284.0,112,2021-05,-0.01683034643199932,0.06969019788209087,0.0,0.0,,,-0.5133622081755256,-0.6697885315987757,-0.05775793805911183,1.4062847783252357,0.0,0.0,[ 0.01740361  0.01230995 -0.03938271  1.          0.00966914]
2021-05-27 20:00:00+00:00,2021-05-27 13:31:00+00:00,2021-05-27 20:00:00+00:00,-25587.464320002066,9804614.605679998,4,-25587.464320002066,[],1,10217791.19,-387589.12,10217791.19,-0.0027545530826462716,-387589.12,-27081.929999999702,1.0816723284417626,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 3253, 'cost_basis': 53.136555, 'last_sale_price': 53.6}, {'sid': Equity(2 [SPY]), 'amount': 289, 'cost_basis': 413.89659831244944, 'last_sale_price': 419.29}, {'sid': Equity(3 [VNQ]), 'amount': -3904, 'cost_basis': 99.020465, 'last_sale_price': 99.28}, {'sid': Equity(1 [LQD]), 'amount': 74665, 'cost_basis': 135.4236807016034, 'last_sale_price': 131.6}, {'sid': Equity(0 [DBC]), 'amount': 5163, 'cost_basis': 16.420707641261135, 'last_sale_price': 18.66}]",1.002609736878916,9830202.07,9857284.0,9857284.0,9830202.07,113,2021-05,-0.019538539431999347,0.06948799718605768,0.0,0.0,,,-0.5987020514357173,-0.7800050177237825,-0.05775793805911183,1.4062847783252357,0.0,0.0,[ 0.01740361  0.01230995 -0.03938271  1.          0.00966914]
2021-05-28 20:00:00+00:00,2021-05-28 13:31:00+00:00,2021-05-28 20:00:00+00:00,-25587.464320002066,9811303.165679999,4,-25587.464320002066,[],1,10226822.15,-389931.51999999996,10226822.15,0.000682184896500182,-389931.51999999996,6688.5600000005215,1.0820941408820668,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 3253, 'cost_basis': 53.136555, 'last_sale_price': 53.88}, {'sid': Equity(2 [SPY]), 'amount': 289, 'cost_basis': 413.89659831244944, 'last_sale_price': 420.04}, {'sid': Equity(3 [VNQ]), 'amount': -3904, 'cost_basis': 99.020465, 'last_sale_price': 99.88}, {'sid': Equity(1 [LQD]), 'amount': 74665, 'cost_basis': 135.4236807016034, 'last_sale_price': 131.71}, {'sid': Equity(0 [DBC]), 'amount': 5163, 'cost_basis': 16.420707641261135, 'last_sale_price': 18.6}]",1.002607957769515,9836890.63,9830202.07,9830202.07,9836890.63,114,2021-05,-0.01886968343199935,0.069191313189522,0.0,0.0,,,-0.5742004570175868,-0.7481784014767598,-0.05775793805911183,1.4062847783252357,0.0,0.0,[ 0.01740361  0.01230995 -0.03938271  1.          0.00966914]
2021-06-01 20:00:00+00:00,2021-06-01 13:31:00+00:00,2021-06-01 20:00:00+00:00,-25587.464320002066,9791629.115679998,4,-25587.464320002066,"[{'id': '4bb55ef5530747a9929df9a9b45f462a', 'dt': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': -3971, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4426da03663941c48f7416846ef204f5', 'dt': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': 946, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9a6fff8afe464481a16115011434b7c3', 'dt': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': 520, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0cc3dc37f6bd4f38ad43a771b3e6204e', 'dt': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': -5874, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4f92453c0a4c457b8c673b2e61664a74', 'dt': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': 27211, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1,10214175.3,-396958.72000000003,10214175.3,-0.002005243306395954,-396958.72000000003,-19674.050000000745,1.0836944388557033,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 3253, 'cost_basis': 53.136555, 'last_sale_price': 55.01}, {'sid': Equity(2 [SPY]), 'amount': 289, 'cost_basis': 413.89659831244944, 'last_sale_price': 419.67}, {'sid': Equity(3 [VNQ]), 'amount': -3904, 'cost_basis': 99.020465, 'last_sale_price': 101.68}, {'sid': Equity(1 [LQD]), 'amount': 74665, 'cost_basis': 135.4236807016034, 'last_sale_price': 131.47}, {'sid': Equity(0 [DBC]), 'amount': 5163, 'cost_basis': 16.420707641261135, 'last_sale_price': 18.93}]",1.002613197867046,9817216.58,9836890.63,9836890.63,9817216.58,115,2021-06,-0.020837088431999495,0.06894144566608894,0.0,0.0,,,-0.6350070860541122,-0.8267269648382105,-0.05775793805911183,1.4062847783252357,0.0,0.0,[-0.00403916  0.05295536 -0.0351406   0.92363518  0.06258923]
2021-06-02 20:00:00+00:00,2021-06-02 13:31:00+00:00,2021-06-02 20:00:00+00:00,-3068.813905002142,9802812.236095,3,-25587.464320002066,"[{'id': '4bb55ef5530747a9929df9a9b45f462a', 'dt': Timestamp('2021-06-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': -3971, 'filled': -3971, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4426da03663941c48f7416846ef204f5', 'dt': Timestamp('2021-06-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': 946, 'filled': 946, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9a6fff8afe464481a16115011434b7c3', 'dt': Timestamp('2021-06-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': 520, 'filled': 520, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0cc3dc37f6bd4f38ad43a771b3e6204e', 'dt': Timestamp('2021-06-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': -5874, 'filled': -5874, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4f92453c0a4c457b8c673b2e61664a74', 'dt': Timestamp('2021-06-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-01 20:00:00+0000', tz='UTC'), 'amount': 27211, 'filled': 27211, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",2,10193583.650000002,-387702.60000000003,10193583.650000002,0.0011421102947102302,-387702.60000000003,11183.120415002108,1.0794133351895263,22518.650414999574,"[{'amount': -3971, 'dt': Timestamp('2021-06-02 20:00:00+0000', tz='UTC'), 'price': 55.11243, 'order_id': '4bb55ef5530747a9929df9a9b45f462a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 946, 'dt': Timestamp('2021-06-02 20:00:00+0000', tz='UTC'), 'price': 420.540165, 'order_id': '4426da03663941c48f7416846ef204f5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 520, 'dt': Timestamp('2021-06-02 20:00:00+0000', tz='UTC'), 'price': 102.921435, 'order_id': '9a6fff8afe464481a16115011434b7c3', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -5874, 'dt': Timestamp('2021-06-02 20:00:00+0000', tz='UTC'), 'price': 131.61416, 'order_id': '0cc3dc37f6bd4f38ad43a771b3e6204e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 27211, 'dt': Timestamp('2021-06-02 20:00:00+0000', tz='UTC'), 'price': 19.039515, 'order_id': '4f92453c0a4c457b8c673b2e61664a74', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': -718, 'cost_basis': 55.11243, 'last_sale_price': 55.14}, {'sid': Equity(2 [SPY]), 'amount': 1235, 'cost_basis': 418.98551660105096, 'last_sale_price': 420.33}, {'sid': Equity(3 [VNQ]), 'amount': -3384, 'cost_basis': 99.020465, 'last_sale_price': 102.87}, {'sid': Equity(1 [LQD]), 'amount': 68791, 'cost_basis': 135.4236807016034, 'last_sale_price': 131.68}, {'sid': Equity(0 [DBC]), 'amount': 32374, 'cost_basis': 18.62186804895383, 'last_sale_price': 19.03}]",1.0003130544410208,9805881.050000003,9817216.58,9817216.58,9805881.050000003,116,2021-06,-0.019718776390499237,0.06866843906162738,0.0,0.0,,,-0.595903616397024,-0.7760977352042195,-0.05775793805911183,1.4062847783252357,0.0,0.0,[-0.00403916  0.05295536 -0.0351406   0.92363518  0.06258923]
2021-06-03 20:00:00+00:00,2021-06-03 13:31:00+00:00,2021-06-03 20:00:00+00:00,-3068.813905002142,9761665.556094998,3,-3068.813905002142,[],2,10150705.89,-385971.52,10150705.89,-0.004197436307970426,-385971.52,-41146.680000001565,1.0793934036616424,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -718, 'cost_basis': 55.11243, 'last_sale_price': 54.52}, {'sid': Equity(2 [SPY]), 'amount': 1235, 'cost_basis': 418.98551660105096, 'last_sale_price': 418.77}, {'sid': Equity(3 [VNQ]), 'amount': -3384, 'cost_basis': 99.020465, 'last_sale_price': 102.49000000000001}, {'sid': Equity(1 [LQD]), 'amount': 68791, 'cost_basis': 135.4236807016034, 'last_sale_price': 131.16}, {'sid': Equity(0 [DBC]), 'amount': 32374, 'cost_basis': 18.62186804895383, 'last_sale_price': 18.87}]",1.0003143740058873,9764734.370000001,9805881.050000003,9805881.050000003,9764734.370000001,117,2021-06,-0.023833444390499392,0.06862778698897332,0.0,0.0,,,-0.7228946722578333,-0.9385401197800538,-0.05775793805911183,1.4062847783252357,0.0,0.0,[-0.00403916  0.05295536 -0.0351406   0.92363518  0.06258923]
2021-06-04 20:00:00+00:00,2021-06-04 13:31:00+00:00,2021-06-04 20:00:00+00:00,-3068.813905002142,9836648.756094998,3,-3068.813905002142,[],2,10226210.11,-386492.54000000004,10226210.11,0.007681394078614012,-386492.54000000004,74983.19999999925,1.0788941348977354,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -718, 'cost_basis': 55.11243, 'last_sale_price': 55.01}, {'sid': Equity(2 [SPY]), 'amount': 1235, 'cost_basis': 418.98551660105096, 'last_sale_price': 422.6}, {'sid': Equity(3 [VNQ]), 'amount': -3384, 'cost_basis': 99.020465, 'last_sale_price': 102.54}, {'sid': Equity(1 [LQD]), 'amount': 68791, 'cost_basis': 135.4236807016034, 'last_sale_price': 132.09}, {'sid': Equity(0 [DBC]), 'amount': 32374, 'cost_basis': 18.62186804895383, 'last_sale_price': 19.080000000000002}]",1.0003119775831277,9839717.57,9764734.370000001,9764734.370000001,9839717.57,118,2021-06,-0.016335124390499556,0.06929695923130172,0.0,0.0,,,-0.4731217573522911,-0.6228923464849877,-0.05775793805911183,1.4062847783252357,0.0,0.0,[-0.00403916  0.05295536 -0.0351406   0.92363518  0.06258923]
2021-06-07 20:00:00+00:00,2021-06-07 13:31:00+00:00,2021-06-07 20:00:00+00:00,-3068.813905002142,9825609.936094997,3,-3068.813905002142,"[{'id': '61eeabefc7274fa5b068c9b65113cb91', 'dt': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'amount': -12243, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6aa7a83c79734a9192d5152fa387886e', 'dt': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'amount': -60, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '17207aecb33c4f9c84b471dbf8031274', 'dt': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'amount': 3006, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '005cf9ca3ecf43a7a12007e336d65d2b', 'dt': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'amount': 542, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b3f60e080a33421695b141d388dd2f43', 'dt': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'amount': 16200, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",2,10219107.97,-390429.22,10219107.97,-0.0011222134970673148,-390429.22,-11038.820000000298,1.0797840804798486,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': -718, 'cost_basis': 55.11243, 'last_sale_price': 54.79}, {'sid': Equity(2 [SPY]), 'amount': 1235, 'cost_basis': 418.98551660105096, 'last_sale_price': 422.19}, {'sid': Equity(3 [VNQ]), 'amount': -3384, 'cost_basis': 99.020465, 'last_sale_price': 103.75}, {'sid': Equity(1 [LQD]), 'amount': 68791, 'cost_basis': 135.4236807016034, 'last_sale_price': 131.98}, {'sid': Equity(0 [DBC]), 'amount': 32374, 'cost_basis': 18.62186804895383, 'last_sale_price': 19.11}]",1.0003123280819168,9828678.75,9839717.57,9839717.57,9828678.75,119,2021-06,-0.017439006390499556,0.06901780515126194,0.0,0.0,,,-0.5054759334676066,-0.6652874028807089,-0.05775793805911183,1.4062847783252357,0.0,0.0,[-0.07227402  0.05047907 -0.00398552  0.93130687  0.09447361]
