,period_open,period_close,ending_cash,portfolio_value,returns,capital_used,pnl,ending_exposure,transactions,shorts_count,orders,starting_value,starting_exposure,starting_cash,positions,long_exposure,longs_count,short_exposure,gross_leverage,net_leverage,ending_value,short_value,long_value,trading_days,algorithm_period_return,excess_return,sharpe,benchmark_period_return,benchmark_volatility,algo_volatility,alpha,beta,sortino,max_leverage,period_label,max_drawdown,treasury_period_return,weights
2018-01-02 21:00:00+00:00,2018-01-02 14:31:00+00:00,2018-01-02 21:00:00+00:00,597.882980001159,10007415.56298,-0.00032758165525315075,0.0,-3279.320000000298,10006817.68,[],0,"[{'id': 'fd17b3df706a42b9810e600ccaf9ae83', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -55870, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '964c4dae535b4f2681385a88895cdbbc', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 13615, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c56a725ce57c490da5aec9a6df52648b', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -7747, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '53e051f3112142438c3872dd264aa2b7', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -6848, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6e88f93658a842fb8fb584f4f278ab62', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 25025, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10010097.0,10010097.0,597.882980001159,"[{'sid': Equity(4 [VWO]), 'amount': 32863, 'cost_basis': 45.492734999999996, 'last_sale_price': 46.7}, {'sid': Equity(2 [SPY]), 'amount': 4182, 'cost_basis': 267.303585, 'last_sale_price': 268.77}, {'sid': Equity(3 [VNQ]), 'amount': 3803, 'cost_basis': 83.75748495003945, 'last_sale_price': 82.67}, {'sid': Equity(1 [LQD]), 'amount': 50234, 'cost_basis': 120.870405, 'last_sale_price': 120.75}, {'sid': Equity(0 [DBC]), 'amount': 57997, 'cost_basis': 16.48824, 'last_sale_price': 16.69}]",10006817.68,5,0.0,0.9999402560055354,0.9999402560055354,10006817.68,0.0,10006817.68,11,0.0007415562979997681,0.0,0.6318038799841976,0.0,0.0,0.02742027777765959,,,1.0494232215820836,1.4164194537202934,2018-01,-0.005320138536999792,0.0,"[-0.10736380517482758, 0.4779982566833496, -0.03258505091071129, 0.5234894752502441, 0.1384611427783966]"
2018-01-03 21:00:00+00:00,2018-01-03 14:31:00+00:00,2018-01-03 21:00:00+00:00,-4864.585554999707,10041149.834445,0.0033709274140460987,-5462.468535002321,33734.271464999765,10046014.42,"[{'amount': -55870, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 47.126425, 'order_id': 'fd17b3df706a42b9810e600ccaf9ae83', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 13615, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 270.60523500000005, 'order_id': '964c4dae535b4f2681385a88895cdbbc', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -7747, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 82.38878500000001, 'order_id': 'c56a725ce57c490da5aec9a6df52648b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -6848, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 120.909515, 'order_id': '53e051f3112142438c3872dd264aa2b7', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 25025, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 16.798395, 'order_id': '6e88f93658a842fb8fb584f4f278ab62', 'sid': Equity(0 [DBC]), 'commission': None}]",2,"[{'id': 'fd17b3df706a42b9810e600ccaf9ae83', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -55870, 'filled': -55870, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '964c4dae535b4f2681385a88895cdbbc', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 13615, 'filled': 13615, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c56a725ce57c490da5aec9a6df52648b', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -7747, 'filled': -7747, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '53e051f3112142438c3872dd264aa2b7', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -6848, 'filled': -6848, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6e88f93658a842fb8fb584f4f278ab62', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 25025, 'filled': 25025, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10006817.68,10006817.68,597.882980001159,"[{'sid': Equity(4 [VWO]), 'amount': -23007, 'cost_basis': 47.126425, 'last_sale_price': 47.15}, {'sid': Equity(2 [SPY]), 'amount': 17797, 'cost_basis': 269.8294019775806, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': -3944, 'cost_basis': 82.38878500000001, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 43386, 'cost_basis': 120.870405, 'last_sale_price': 120.97}, {'sid': Equity(0 [DBC]), 'amount': 83022, 'cost_basis': 16.581728820734263, 'last_sale_price': 16.79}]",11455898.39,3,-1409883.9700000002,1.2813056843216728,1.0004844649900864,10046014.42,-1409883.9700000002,11455898.39,12,0.004114983444499787,0.0,2.8691261649192574,0.0,0.0,0.030207813150220763,,,5.483523943289965,1.4164194537202934,2018-01,-0.005320138536999792,0.0,"[-0.10736380517482758, 0.4779982566833496, -0.03258505091071129, 0.5234894752502441, 0.1384611427783966]"
2018-01-04 21:00:00+00:00,2018-01-04 14:31:00+00:00,2018-01-04 21:00:00+00:00,-4864.585554999707,10056970.984445,0.001575631303272429,0.0,15821.150000000373,10061835.57,[],2,[],10046014.42,10046014.42,-4864.585554999707,"[{'sid': Equity(4 [VWO]), 'amount': -23007, 'cost_basis': 47.126425, 'last_sale_price': 47.44}, {'sid': Equity(2 [SPY]), 'amount': 17797, 'cost_basis': 269.8294019775806, 'last_sale_price': 271.61}, {'sid': Equity(3 [VNQ]), 'amount': -3944, 'cost_basis': 82.38878500000001, 'last_sale_price': 81.01}, {'sid': Equity(1 [LQD]), 'amount': 43386, 'cost_basis': 120.870405, 'last_sale_price': 120.93}, {'sid': Equity(0 [DBC]), 'amount': 83022, 'cost_basis': 16.581728820734263, 'last_sale_price': 16.77}]",11472791.09,3,-1410955.5199999998,1.2810762435257237,1.00048370285273,10061835.57,-1410955.5199999998,11472791.09,13,0.005697098444499726,0.0,3.756775316532674,0.0,0.0,0.029425797238551994,,,7.279730885541531,1.4164194537202934,2018-01,-0.005320138536999792,0.0,"[-0.10736380517482758, 0.4779982566833496, -0.03258505091071129, 0.5234894752502441, 0.1384611427783966]"
2018-01-05 21:00:00+00:00,2018-01-05 14:31:00+00:00,2018-01-05 21:00:00+00:00,-4864.585554999707,10072646.094445001,0.0015586313239090988,0.0,15675.110000001267,10077510.680000002,[],2,[],10061835.57,10061835.57,-4864.585554999707,"[{'sid': Equity(4 [VWO]), 'amount': -23007, 'cost_basis': 47.126425, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 17797, 'cost_basis': 269.8294019775806, 'last_sale_price': 273.42}, {'sid': Equity(3 [VNQ]), 'amount': -3944, 'cost_basis': 82.38878500000001, 'last_sale_price': 81.05}, {'sid': Equity(1 [LQD]), 'amount': 43386, 'cost_basis': 120.870405, 'last_sale_price': 120.89}, {'sid': Equity(0 [DBC]), 'amount': 83022, 'cost_basis': 16.581728820734263, 'last_sale_price': 16.71}]",11498286.900000002,3,-1420776.22,1.2825888052519567,1.0004829501115584,10077510.680000002,-1420776.22,11498286.900000002,14,0.007264609444499914,0.0,4.5592903615610645,0.0,0.0,0.02866790916487363,,,8.93218023498742,1.4164194537202934,2018-01,-0.005320138536999792,0.0,"[-0.10736380517482758, 0.4779982566833496, -0.03258505091071129, 0.5234894752502441, 0.1384611427783966]"
2018-01-08 21:00:00+00:00,2018-01-08 14:31:00+00:00,2018-01-08 21:00:00+00:00,-4864.585554999707,10078393.964445,0.0005706415122803676,0.0,5747.86999999918,10083258.55,[],2,"[{'id': 'b6063777f3d549a682fb3f14bfcede12', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 15997, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '54cad6a29d734c51ae27defb440a9165', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 5964, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0a0632b2eb554d98be02562f463f8a7c', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -17343, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bcf503349b1d46f7be8207baad7d7f27', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 13744, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7faf18ef8310412288e63451dfd21848', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -158859, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10077510.680000002,10077510.680000002,-4864.585554999707,"[{'sid': Equity(4 [VWO]), 'amount': -23007, 'cost_basis': 47.126425, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 17797, 'cost_basis': 269.8294019775806, 'last_sale_price': 273.92}, {'sid': Equity(3 [VNQ]), 'amount': -3944, 'cost_basis': 82.38878500000001, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 43386, 'cost_basis': 120.870405, 'last_sale_price': 120.88}, {'sid': Equity(0 [DBC]), 'amount': 83022, 'cost_basis': 16.581728820734263, 'last_sale_price': 16.7}]",11505921.32,3,-1422662.77,1.282802015441153,1.0004826746773505,10083258.55,-1422662.77,11505921.32,15,0.007839396444499824,0.0,4.762862561499372,0.0,0.0,0.027625909737981333,,,9.307444524732714,1.4164194537202934,2018-01,-0.005320138536999792,0.0,"[-0.03329344093799591, 0.645815908908844, -0.17208071053028107, 0.6852222084999084, -0.12566395103931427]"
2018-01-09 21:00:00+00:00,2018-01-09 14:31:00+00:00,2018-01-09 21:00:00+00:00,-2082.797649999615,10079780.232350001,0.00013754849333058594,2781.78790500015,1386.2679050005972,10081863.030000001,"[{'amount': 15997, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 47.88393, 'order_id': 'b6063777f3d549a682fb3f14bfcede12', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 5964, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 274.67727, 'order_id': '54cad6a29d734c51ae27defb440a9165', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -17343, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 80.37979, 'order_id': '0a0632b2eb554d98be02562f463f8a7c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 13744, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 120.50022, 'order_id': 'bcf503349b1d46f7be8207baad7d7f27', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -158859, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 16.801595, 'order_id': '7faf18ef8310412288e63451dfd21848', 'sid': Equity(0 [DBC]), 'commission': None}]",3,"[{'id': 'b6063777f3d549a682fb3f14bfcede12', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 15997, 'filled': 15997, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '54cad6a29d734c51ae27defb440a9165', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 5964, 'filled': 5964, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0a0632b2eb554d98be02562f463f8a7c', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -17343, 'filled': -17343, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bcf503349b1d46f7be8207baad7d7f27', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 13744, 'filled': 13744, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7faf18ef8310412288e63451dfd21848', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -158859, 'filled': -158859, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10083258.55,10083258.55,-4864.585554999707,"[{'sid': Equity(4 [VWO]), 'amount': -7010, 'cost_basis': 47.126425, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 23761, 'cost_basis': 271.04621460691897, 'last_sale_price': 274.54}, {'sid': Equity(3 [VNQ]), 'amount': -21287, 'cost_basis': 80.75201136891062, 'last_sale_price': 80.42}, {'sid': Equity(1 [LQD]), 'amount': 57130, 'cost_basis': 120.78134806598985, 'last_sale_price': 120.44}, {'sid': Equity(0 [DBC]), 'amount': -75837, 'cost_basis': 16.801595, 'last_sale_price': 16.81}]",13404082.14,2,-3322219.1100000003,1.6593914613652672,1.0002066312560383,10081863.030000001,-3322219.1100000003,13404082.14,16,0.007978023234999965,0.0,4.695403598550683,0.0,0.0,0.02673277102865953,,,9.17016367147987,1.6593914613652672,2018-01,-0.005320138536999792,0.0,"[-0.03329344093799591, 0.645815908908844, -0.17208071053028107, 0.6852222084999084, -0.12566395103931427]"
2018-01-10 21:00:00+00:00,2018-01-10 14:31:00+00:00,2018-01-10 21:00:00+00:00,-2082.797649999615,10090451.19235,0.0010586500651821318,0.0,10670.959999999031,10092533.99,[],3,[],10081863.030000001,10081863.030000001,-2082.797649999615,"[{'sid': Equity(4 [VWO]), 'amount': -7010, 'cost_basis': 47.126425, 'last_sale_price': 47.65}, {'sid': Equity(2 [SPY]), 'amount': 23761, 'cost_basis': 271.04621460691897, 'last_sale_price': 274.12}, {'sid': Equity(3 [VNQ]), 'amount': -21287, 'cost_basis': 80.75201136891062, 'last_sale_price': 79.52}, {'sid': Equity(1 [LQD]), 'amount': 57130, 'cost_basis': 120.78134806598985, 'last_sale_price': 120.52}, {'sid': Equity(0 [DBC]), 'amount': -75837, 'cost_basis': 16.801595, 'last_sale_price': 16.87}]",13398672.92,2,-3306138.93,1.6555069274468746,1.0002064127371806,10092533.99,-3306138.93,13398672.92,17,0.009045119234999843,0.0,5.152535616020996,0.0,0.0,0.025973713259191157,,,10.078123909554932,1.6593914613652672,2018-01,-0.005320138536999792,0.0,"[-0.03329344093799591, 0.645815908908844, -0.17208071053028107, 0.6852222084999084, -0.12566395103931427]"
2018-01-11 21:00:00+00:00,2018-01-11 14:31:00+00:00,2018-01-11 21:00:00+00:00,-2082.797649999615,10158873.652350001,0.0067809118438504346,0.0,68422.4600000009,10160956.450000001,[],3,[],10092533.99,10092533.99,-2082.797649999615,"[{'sid': Equity(4 [VWO]), 'amount': -7010, 'cost_basis': 47.126425, 'last_sale_price': 47.96}, {'sid': Equity(2 [SPY]), 'amount': 23761, 'cost_basis': 271.04621460691897, 'last_sale_price': 276.12}, {'sid': Equity(3 [VNQ]), 'amount': -21287, 'cost_basis': 80.75201136891062, 'last_sale_price': 79.25}, {'sid': Equity(1 [LQD]), 'amount': 57130, 'cost_basis': 120.78134806598985, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': -75837, 'cost_basis': 16.801595, 'last_sale_price': 16.86}]",13462762.620000001,2,-3301806.17,1.6502389303879115,1.0002050224976977,10160956.450000001,-3301806.17,13462762.620000001,18,0.015887365235000006,0.0,6.438215420009488,0.0,0.0,0.034377262519135275,,,17.15035980896458,1.6593914613652672,2018-01,-0.005320138536999792,0.0,"[-0.03329344093799591, 0.645815908908844, -0.17208071053028107, 0.6852222084999084, -0.12566395103931427]"
2018-01-12 21:00:00+00:00,2018-01-12 14:31:00+00:00,2018-01-12 21:00:00+00:00,-2082.797649999615,10204492.56235,0.0044905480234460615,0.0,45618.90999999829,10206575.36,[],3,[],10160956.450000001,10160956.450000001,-2082.797649999615,"[{'sid': Equity(4 [VWO]), 'amount': -7010, 'cost_basis': 47.126425, 'last_sale_price': 48.47}, {'sid': Equity(2 [SPY]), 'amount': 23761, 'cost_basis': 271.04621460691897, 'last_sale_price': 277.92}, {'sid': Equity(3 [VNQ]), 'amount': -21287, 'cost_basis': 80.75201136891062, 'last_sale_price': 78.61}, {'sid': Equity(1 [LQD]), 'amount': 57130, 'cost_basis': 120.78134806598985, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': -75837, 'cost_basis': 16.801595, 'last_sale_price': 16.97}]",13506675.02,2,-3300099.66,1.6469975922183,1.0002041059501268,10206575.36,-3300099.66,13506675.02,19,0.020449256234999824,0.0,7.498524894675093,0.0,0.0,0.035905490630230345,,,21.434516542158214,1.6593914613652672,2018-01,-0.005320138536999792,0.0,"[-0.03329344093799591, 0.645815908908844, -0.17208071053028107, 0.6852222084999084, -0.12566395103931427]"
2018-01-16 21:00:00+00:00,2018-01-16 14:31:00+00:00,2018-01-16 21:00:00+00:00,-2082.797649999615,10192760.222350001,-0.0011497230193774355,0.0,-11732.339999997988,10194843.020000001,[],3,"[{'id': '46a6086d19bf4f21b08ec4db7d0558e9', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 13737, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e5659d82a7114f109e0a3945d5a159ad', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -9303, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4129214d1c9547a698d575f6a82a3f89', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 11646, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2a0c00abb4bd4db38eee99a5fb5c0d72', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 5213, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '07550bffd13a4f178b88f0adf3cf9e58', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 21584, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10206575.36,10206575.36,-2082.797649999615,"[{'sid': Equity(4 [VWO]), 'amount': -7010, 'cost_basis': 47.126425, 'last_sale_price': 48.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 23761, 'cost_basis': 271.04621460691897, 'last_sale_price': 276.97}, {'sid': Equity(3 [VNQ]), 'amount': -21287, 'cost_basis': 80.75201136891062, 'last_sale_price': 78.76}, {'sid': Equity(1 [LQD]), 'amount': 57130, 'cost_basis': 120.78134806598985, 'last_sale_price': 120.94}, {'sid': Equity(0 [DBC]), 'amount': -75837, 'cost_basis': 16.801595, 'last_sale_price': 16.89}]",13490386.370000001,2,-3295543.35,1.6468482877869473,1.0002043408855468,10194843.020000001,-3295543.35,13490386.370000001,20,0.019276022234999912,0.0,6.735460767393112,0.0,0.0,0.035823799271897945,,,18.697084931085286,1.6593914613652672,2018-01,-0.005320138536999792,0.0,"[0.03183230012655258, 0.3928442895412445, -0.07449637353420258, 0.7397199273109436, -0.08990015834569931]"
