,period_open,period_close,gross_leverage,capital_used,starting_cash,short_exposure,returns,shorts_count,transactions,long_exposure,longs_count,starting_exposure,positions,ending_exposure,ending_value,short_value,portfolio_value,net_leverage,starting_value,orders,pnl,ending_cash,long_value,excess_return,period_label,treasury_period_return,alpha,beta,algorithm_period_return,algo_volatility,max_leverage,sortino,trading_days,benchmark_period_return,benchmark_volatility,max_drawdown,sharpe,weights
2018-02-28 21:00:00+00:00,2018-02-28 14:31:00+00:00,2018-02-28 21:00:00+00:00,1.247055484137659,0.0,-80248.57936000102,-1145286.9000000001,-0.0036924253666626994,1,[],10821851.010000002,4,9712129.110000001,"[{'sid': Equity(4 [VWO]), 'amount': 23190, 'cost_basis': 47.813895, 'last_sale_price': 47.17}, {'sid': Equity(2 [SPY]), 'amount': 7685, 'cost_basis': 271.8391782904422, 'last_sale_price': 271.65}, {'sid': Equity(3 [VNQ]), 'amount': -15614, 'cost_basis': 73.36330000000001, 'last_sale_price': 73.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 55218, 'cost_basis': 117.26431384826076, 'last_sale_price': 117.07000000000001}, {'sid': Equity(0 [DBC]), 'amount': 70842, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.6}]",9676564.110000001,9676564.110000001,-1145286.9000000001,9596315.53064,1.008362436510531,9712129.110000001,[],-35565.0,-80248.57936000102,10821851.010000002,0.0,2018-02,0.0,,,-0.04036844693600017,0.10983961619127494,2.5078067513912248,-2.280482629604784,50,0.0,0.0,-0.07413544492851816,-1.8359839527417707,"[0.11642418801784515, 0.21830865740776062, -0.11995726078748703, 0.6624737977981567, 0.12275043874979019]"
2018-03-01 21:00:00+00:00,2018-03-01 14:31:00+00:00,2018-03-01 21:00:00+00:00,1.2486931680232694,0.0,-80248.57936000102,-1146379.8800000001,-0.005669203959196456,1,[],10768540.52,4,9676564.110000001,"[{'sid': Equity(4 [VWO]), 'amount': 23190, 'cost_basis': 47.813895, 'last_sale_price': 47.160000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7685, 'cost_basis': 271.8391782904422, 'last_sale_price': 267.7}, {'sid': Equity(3 [VNQ]), 'amount': -15614, 'cost_basis': 73.36330000000001, 'last_sale_price': 73.42}, {'sid': Equity(1 [LQD]), 'amount': 55218, 'cost_basis': 117.26431384826076, 'last_sale_price': 116.62}, {'sid': Equity(0 [DBC]), 'amount': 70842, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.63}]",9622160.639999999,9622160.639999999,-1146379.8800000001,9541912.060639998,1.008410115168743,9676564.110000001,[],-54403.47000000253,-80248.57936000102,10768540.52,0.0,2018-03,0.0,,,-0.04580879393600046,0.10927298551142925,2.5078067513912248,-2.551649168642509,51,0.0,0.0,-0.07413544492851816,-2.065671741598169,"[0.11642418801784515, 0.21830865740776062, -0.11995726078748703, 0.6624737977981567, 0.12275043874979019]"
2018-03-02 21:00:00+00:00,2018-03-02 14:31:00+00:00,2018-03-02 21:00:00+00:00,1.2487663802900435,0.0,-80248.57936000102,-1145911.46,-0.0006889751192653559,1,[],10761497.96,4,9622160.639999999,"[{'sid': Equity(4 [VWO]), 'amount': 23190, 'cost_basis': 47.813895, 'last_sale_price': 47.28}, {'sid': Equity(2 [SPY]), 'amount': 7685, 'cost_basis': 271.8391782904422, 'last_sale_price': 269.08}, {'sid': Equity(3 [VNQ]), 'amount': -15614, 'cost_basis': 73.36330000000001, 'last_sale_price': 73.39}, {'sid': Equity(1 [LQD]), 'amount': 55218, 'cost_basis': 117.26431384826076, 'last_sale_price': 116.25}, {'sid': Equity(0 [DBC]), 'amount': 70842, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.63}]",9615586.5,9615586.5,-1145911.46,9535337.92064,1.008415913523767,9622160.639999999,[],-6574.139999998733,-80248.57936000102,10761497.96,0.0,2018-03,0.0,,,-0.046466207936000314,0.10819733538554444,2.5078067513912248,-2.564722853878132,52,0.0,0.0,-0.07413544492851816,-2.0769475232201144,"[0.11642418801784515, 0.21830865740776062, -0.11995726078748703, 0.6624737977981567, 0.12275043874979019]"
2018-03-05 21:00:00+00:00,2018-03-05 14:31:00+00:00,2018-03-05 21:00:00+00:00,1.2509828514592114,0.0,-80248.57936000102,-1158871.08,0.00199917508520997,1,[],10793520.39,4,9615586.5,"[{'sid': Equity(4 [VWO]), 'amount': 23190, 'cost_basis': 47.813895, 'last_sale_price': 47.42}, {'sid': Equity(2 [SPY]), 'amount': 7685, 'cost_basis': 271.8391782904422, 'last_sale_price': 272.19}, {'sid': Equity(3 [VNQ]), 'amount': -15614, 'cost_basis': 73.36330000000001, 'last_sale_price': 74.22}, {'sid': Equity(1 [LQD]), 'amount': 55218, 'cost_basis': 117.26431384826076, 'last_sale_price': 116.21000000000001}, {'sid': Equity(0 [DBC]), 'amount': 70842, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.73}]",9634649.31,9634649.31,-1158871.08,9554400.73064,1.0083991222079112,9615586.5,"[{'id': '099c391e7a7947bbb32db869e53ca425', 'dt': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': -45646, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '15877aeacdfe4aa9b379bd945361b93a', 'dt': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': 804, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd63423b61c114ebc8271ffb8a324a207', 'dt': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': 55693, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '91eb39c4492140d3b3ec37bd72d902b0', 'dt': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': -17723, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd9ee9fd6daff4052b9ba03090c1c1015', 'dt': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': -12476, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",19062.81000000052,-80248.57936000102,10793520.39,0.0,2018-03,0.0,,,-0.044559926936000194,0.107337190447278,2.5078067513912248,-2.4308879289253342,53,0.0,0.0,-0.07413544492851816,-1.965531905582435,"[-0.11145331710577011, 0.24186423420906067, 0.3113466799259186, 0.4560422897338867, 0.10220009833574295]"
2018-03-06 21:00:00+00:00,2018-03-06 14:31:00+00:00,2018-03-06 21:00:00+00:00,1.2249679666373199,64928.309769999236,-80248.57936000102,-1068007.36,0.0008843652268952784,1,"[{'amount': -45646, 'dt': Timestamp('2018-03-06 21:00:00+0000', tz='UTC'), 'price': 47.53622, 'order_id': '099c391e7a7947bbb32db869e53ca425', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 804, 'dt': Timestamp('2018-03-06 21:00:00+0000', tz='UTC'), 'price': 273.01644, 'order_id': '15877aeacdfe4aa9b379bd945361b93a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 55693, 'dt': Timestamp('2018-03-06 21:00:00+0000', tz='UTC'), 'price': 74.607285, 'order_id': 'd63423b61c114ebc8271ffb8a324a207', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -17723, 'dt': Timestamp('2018-03-06 21:00:00+0000', tz='UTC'), 'price': 116.251845, 'order_id': '91eb39c4492140d3b3ec37bd72d902b0', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -12476, 'dt': Timestamp('2018-03-06 21:00:00+0000', tz='UTC'), 'price': 16.781605, 'order_id': 'd9ee9fd6daff4052b9ba03090c1c1015', 'sid': Equity(0 [DBC]), 'commission': None}]",10646177.940000001,4,9634649.31,"[{'sid': Equity(4 [VWO]), 'amount': -22456, 'cost_basis': 47.53622, 'last_sale_price': 47.56}, {'sid': Equity(2 [SPY]), 'amount': 8489, 'cost_basis': 271.95067769137097, 'last_sale_price': 272.88}, {'sid': Equity(3 [VNQ]), 'amount': 40079, 'cost_basis': 74.607285, 'last_sale_price': 74.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 37495, 'cost_basis': 117.26431384826076, 'last_sale_price': 116.31}, {'sid': Equity(0 [DBC]), 'amount': 58366, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.79}]",9578170.580000002,9578170.580000002,-1068007.36,9562850.31041,1.0016020610061547,9634649.31,"[{'id': '099c391e7a7947bbb32db869e53ca425', 'dt': Timestamp('2018-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': -45646, 'filled': -45646, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '15877aeacdfe4aa9b379bd945361b93a', 'dt': Timestamp('2018-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': 804, 'filled': 804, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd63423b61c114ebc8271ffb8a324a207', 'dt': Timestamp('2018-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': 55693, 'filled': 55693, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '91eb39c4492140d3b3ec37bd72d902b0', 'dt': Timestamp('2018-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': -17723, 'filled': -17723, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd9ee9fd6daff4052b9ba03090c1c1015', 'dt': Timestamp('2018-03-06 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-05 21:00:00+0000', tz='UTC'), 'amount': -12476, 'filled': -12476, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",8449.579770000651,-15320.269590001175,10646177.940000001,0.0,2018-03,0.0,,,-0.04371496895900007,0.10638477793642473,2.5078067513912248,-2.360275547442482,54,0.0,0.0,-0.07413544492851816,-1.9076102832701767,"[-0.11145331710577011, 0.24186423420906067, 0.3113466799259186, 0.4560422897338867, 0.10220009833574295]"
2018-03-07 21:00:00+00:00,2018-03-07 14:31:00+00:00,2018-03-07 21:00:00+00:00,1.2247845181061578,0.0,-15320.269590001175,-1067782.8,0.0006071746196505412,1,[],10651759.700000001,4,9578170.580000002,"[{'sid': Equity(4 [VWO]), 'amount': -22456, 'cost_basis': 47.53622, 'last_sale_price': 47.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 8489, 'cost_basis': 271.95067769137097, 'last_sale_price': 272.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 40079, 'cost_basis': 74.607285, 'last_sale_price': 75.03}, {'sid': Equity(1 [LQD]), 'amount': 37495, 'cost_basis': 117.26431384826076, 'last_sale_price': 116.27}, {'sid': Equity(0 [DBC]), 'amount': 58366, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.61}]",9583976.9,9583976.9,-1067782.8,9568656.630409999,1.0016010888656317,9578170.580000002,[],5806.319999998435,-15320.269590001175,10651759.700000001,0.0,2018-03,0.0,,,-0.04313433695900026,0.10543848883366268,2.5078067513912248,-2.3060665870541204,55,0.0,0.0,-0.07413544492851816,-1.863350888211692,"[-0.11145331710577011, 0.24186423420906067, 0.3113466799259186, 0.4560422897338867, 0.10220009833574295]"
2018-03-08 21:00:00+00:00,2018-03-08 14:31:00+00:00,2018-03-08 21:00:00+00:00,1.2244812263881502,0.0,-15320.269590001175,-1068456.48,0.0019783456268915867,1,[],10671363.49,4,9583976.9,"[{'sid': Equity(4 [VWO]), 'amount': -22456, 'cost_basis': 47.53622, 'last_sale_price': 47.58}, {'sid': Equity(2 [SPY]), 'amount': 8489, 'cost_basis': 271.95067769137097, 'last_sale_price': 274.1}, {'sid': Equity(3 [VNQ]), 'amount': 40079, 'cost_basis': 74.607285, 'last_sale_price': 75.17}, {'sid': Equity(1 [LQD]), 'amount': 37495, 'cost_basis': 117.26431384826076, 'last_sale_price': 116.5}, {'sid': Equity(0 [DBC]), 'amount': 58366, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.51}]",9602907.01,9602907.01,-1068456.48,9587586.740409998,1.0015979276125273,9583976.9,[],18930.109999999404,-15320.269590001175,10671363.49,0.0,2018-03,0.0,,,-0.04124132595900043,0.10463924598398984,2.5078067513912248,-2.1799439630051083,56,0.0,0.0,-0.07413544492851816,-1.7589764865112778,"[-0.11145331710577011, 0.24186423420906067, 0.3113466799259186, 0.4560422897338867, 0.10220009833574295]"
2018-03-09 21:00:00+00:00,2018-03-09 14:31:00+00:00,2018-03-09 21:00:00+00:00,1.2277076305919772,0.0,-15320.269590001175,-1087544.08,0.0033170943701565925,1,[],10722254.020000001,4,9602907.01,"[{'sid': Equity(4 [VWO]), 'amount': -22456, 'cost_basis': 47.53622, 'last_sale_price': 48.43}, {'sid': Equity(2 [SPY]), 'amount': 8489, 'cost_basis': 271.95067769137097, 'last_sale_price': 278.87}, {'sid': Equity(3 [VNQ]), 'amount': 40079, 'cost_basis': 74.607285, 'last_sale_price': 75.58}, {'sid': Equity(1 [LQD]), 'amount': 37495, 'cost_basis': 117.26431384826076, 'last_sale_price': 116.09}, {'sid': Equity(0 [DBC]), 'amount': 58366, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.67}]",9634709.940000001,9634709.940000001,-1087544.08,9619389.67041,1.0015926446598924,9602907.01,[],31802.930000001565,-15320.269590001175,10722254.020000001,0.0,2018-03,0.0,,,-0.03806103295900021,0.10404938018961542,2.5078067513912248,-1.98550333789146,57,0.0,0.0,-0.07413544492851816,-1.5969709469185112,"[-0.11145331710577011, 0.24186423420906067, 0.3113466799259186, 0.4560422897338867, 0.10220009833574295]"
2018-03-12 20:00:00+00:00,2018-03-12 13:31:00+00:00,2018-03-12 20:00:00+00:00,1.2282566842050264,0.0,-15320.269590001175,-1091361.6,0.0010718632213970736,1,[],10736382.21,4,9634709.940000001,"[{'sid': Equity(4 [VWO]), 'amount': -22456, 'cost_basis': 47.53622, 'last_sale_price': 48.6}, {'sid': Equity(2 [SPY]), 'amount': 8489, 'cost_basis': 271.95067769137097, 'last_sale_price': 278.52}, {'sid': Equity(3 [VNQ]), 'amount': 40079, 'cost_basis': 74.607285, 'last_sale_price': 75.91}, {'sid': Equity(1 [LQD]), 'amount': 37495, 'cost_basis': 117.26431384826076, 'last_sale_price': 116.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 58366, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.64}]",9645020.610000001,9645020.610000001,-1091361.6,9629700.34041,1.0015909393904723,9634709.940000001,"[{'id': 'de79ddcc9fa04ccb92d602c2d186646f', 'dt': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'amount': 7116, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '482e2bf8cee74b079d998fe6ab4ff9fd', 'dt': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'amount': -9310, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4a637fd89a654216be3ae4d5e44cc9e1', 'dt': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'amount': -19715, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cdf4ce3c69d44c12b72c1460f2a2fb77', 'dt': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'amount': 34145, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b92fc7f2b0a84d5a8f8d03b457d351a1', 'dt': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'amount': -14439, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10310.669999999925,-15320.269590001175,10736382.21,0.0,2018-03,0.0,,,-0.03702996595900032,0.10319574230561174,2.5078067513912248,-1.9121789481860627,58,0.0,0.0,-0.07413544492851816,-1.537290967876885,"[-0.07741812616586685, -0.023773133754730225, 0.16051962971687317, 0.8647675514221191, 0.07590393722057343]"
2018-03-13 20:00:00+00:00,2018-03-13 13:31:00+00:00,2018-03-13 20:00:00+00:00,1.2025515597733427,-2410.2206199988723,-15320.269590001175,-965501.3200000001,-0.0009113991411726641,2,"[{'amount': 7116, 'dt': Timestamp('2018-03-13 20:00:00+0000', tz='UTC'), 'price': 48.154065, 'order_id': 'de79ddcc9fa04ccb92d602c2d186646f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -9310, 'dt': Timestamp('2018-03-13 20:00:00+0000', tz='UTC'), 'price': 276.58164000000005, 'order_id': '482e2bf8cee74b079d998fe6ab4ff9fd', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -19715, 'dt': Timestamp('2018-03-13 20:00:00+0000', tz='UTC'), 'price': 75.94201000000001, 'order_id': '4a637fd89a654216be3ae4d5e44cc9e1', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 34145, 'dt': Timestamp('2018-03-13 20:00:00+0000', tz='UTC'), 'price': 116.308125, 'order_id': 'cdf4ce3c69d44c12b72c1460f2a2fb77', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -14439, 'dt': Timestamp('2018-03-13 20:00:00+0000', tz='UTC'), 'price': 16.581705, 'order_id': 'b92fc7f2b0a84d5a8f8d03b457d351a1', 'sid': Equity(0 [DBC]), 'commission': None}]",10604155.65,3,9645020.610000001,"[{'sid': Equity(4 [VWO]), 'amount': -15340, 'cost_basis': 47.53622, 'last_sale_price': 48.13}, {'sid': Equity(2 [SPY]), 'amount': -821, 'cost_basis': 276.58164000000005, 'last_sale_price': 276.72}, {'sid': Equity(3 [VNQ]), 'amount': 20364, 'cost_basis': 74.607285, 'last_sale_price': 75.98}, {'sid': Equity(1 [LQD]), 'amount': 71640, 'cost_basis': 116.80857587752007, 'last_sale_price': 116.25}, {'sid': Equity(0 [DBC]), 'amount': 43927, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.59}]",9638654.33,9638654.33,-965501.3200000001,9620923.83979,1.0018429093198589,9645020.610000001,"[{'id': 'de79ddcc9fa04ccb92d602c2d186646f', 'dt': Timestamp('2018-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'amount': 7116, 'filled': 7116, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '482e2bf8cee74b079d998fe6ab4ff9fd', 'dt': Timestamp('2018-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'amount': -9310, 'filled': -9310, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4a637fd89a654216be3ae4d5e44cc9e1', 'dt': Timestamp('2018-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'amount': -19715, 'filled': -19715, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cdf4ce3c69d44c12b72c1460f2a2fb77', 'dt': Timestamp('2018-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'amount': 34145, 'filled': 34145, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b92fc7f2b0a84d5a8f8d03b457d351a1', 'dt': Timestamp('2018-03-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-03-12 20:00:00+0000', tz='UTC'), 'amount': -14439, 'filled': -14439, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-8776.500620000064,-17730.4902100006,10604155.65,0.0,2018-03,0.0,,,-0.037907616021000345,0.10230391437875717,2.5078067513912248,-1.9427193590713867,59,0.0,0.0,-0.07413544492851816,-1.5624601827503146,"[-0.07741812616586685, -0.023773133754730225, 0.16051962971687317, 0.8647675514221191, 0.07590393722057343]"
2018-03-14 20:00:00+00:00,2018-03-14 13:31:00+00:00,2018-03-14 20:00:00+00:00,1.2020742250345724,0.0,-17730.4902100006,-965255.9,0.002109703843206079,2,[],10624207.53,3,9638654.33,"[{'sid': Equity(4 [VWO]), 'amount': -15340, 'cost_basis': 47.53622, 'last_sale_price': 48.19}, {'sid': Equity(2 [SPY]), 'amount': -821, 'cost_basis': 276.58164000000005, 'last_sale_price': 275.3}, {'sid': Equity(3 [VNQ]), 'amount': 20364, 'cost_basis': 74.607285, 'last_sale_price': 76.05}, {'sid': Equity(1 [LQD]), 'amount': 71640, 'cost_basis': 116.80857587752007, 'last_sale_price': 116.51}, {'sid': Equity(0 [DBC]), 'amount': 43927, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.59}]",9658951.629999999,9658951.629999999,-965255.9,9641221.139789999,1.001839029512229,9638654.33,[],20297.299999998882,-17730.4902100006,10624207.53,0.0,2018-03,0.0,,,-0.035877886021000505,0.10158899480960504,2.5078067513912248,-1.8178621483749078,60,0.0,0.0,-0.07413544492851816,-1.4600099188586328,"[-0.07741812616586685, -0.023773133754730225, 0.16051962971687317, 0.8647675514221191, 0.07590393722057343]"
2018-03-15 20:00:00+00:00,2018-03-15 13:31:00+00:00,2018-03-15 20:00:00+00:00,1.201190828296475,0.0,-17730.4902100006,-962095.0,0.001131718673578419,2,[],10631957.78,3,9658951.629999999,"[{'sid': Equity(4 [VWO]), 'amount': -15340, 'cost_basis': 47.53622, 'last_sale_price': 48.0}, {'sid': Equity(2 [SPY]), 'amount': -821, 'cost_basis': 276.58164000000005, 'last_sale_price': 275.0}, {'sid': Equity(3 [VNQ]), 'amount': 20364, 'cost_basis': 74.607285, 'last_sale_price': 76.03}, {'sid': Equity(1 [LQD]), 'amount': 71640, 'cost_basis': 116.80857587752007, 'last_sale_price': 116.63}, {'sid': Equity(0 [DBC]), 'amount': 43927, 'cost_basis': 16.743511130685185, 'last_sale_price': 16.580000000000002}]",9669862.78,9669862.78,-962095.0,9652132.289789999,1.0018369506009315,9658951.629999999,[],10911.150000000373,-17730.4902100006,10631957.78,0.0,2018-03,0.0,,,-0.034786771021000584,0.10079952495717569,2.5078067513912248,-1.7451228035383684,61,0.0,0.0,-0.07413544492851816,-1.4009406541613711,"[-0.07741812616586685, -0.023773133754730225, 0.16051962971687317, 0.8647675514221191, 0.07590393722057343]"
