,period_open,period_close,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,returns,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,weights,cumulative_returns
2023-04-11 20:00:00+00:00,2023-04-11 13:31:00+00:00,2023-04-11 20:00:00+00:00,10604956.26,10569279.080000002,10604956.26,-256.11626000033357,-399.55931000032797,0.003284815645594192,10604556.70069,5,0,10604956.26,0.0,10604956.26,35533.73694999702,0.0,-143.44304999895394,"[{'id': '008019bd50024ce6837fd4df0eda0903', 'dt': Timestamp('2023-04-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-10 20:00:00+0000', tz='UTC'), 'amount': 292, 'filled': 292, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '90fe637f825a4b80bc623c97760ee1f0', 'dt': Timestamp('2023-04-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-10 20:00:00+0000', tz='UTC'), 'amount': -61, 'filled': -61, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5101827490c24260b7c5e936c4614ff0', 'dt': Timestamp('2023-04-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-10 20:00:00+0000', tz='UTC'), 'amount': 103, 'filled': 103, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '21a2481cba56467c92354b46d47734c8', 'dt': Timestamp('2023-04-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-10 20:00:00+0000', tz='UTC'), 'amount': -223, 'filled': -223, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '739e5c9fb410417bad03e3bac327f247', 'dt': Timestamp('2023-04-11 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-10 20:00:00+0000', tz='UTC'), 'amount': 1201, 'filled': 1201, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 292, 'dt': Timestamp('2023-04-11 20:00:00+0000', tz='UTC'), 'price': 40.72035, 'order_id': '008019bd50024ce6837fd4df0eda0903', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -61, 'dt': Timestamp('2023-04-11 20:00:00+0000', tz='UTC'), 'price': 409.51514000000003, 'order_id': '90fe637f825a4b80bc623c97760ee1f0', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 103, 'dt': Timestamp('2023-04-11 20:00:00+0000', tz='UTC'), 'price': 83.16156000000001, 'order_id': '5101827490c24260b7c5e936c4614ff0', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -223, 'dt': Timestamp('2023-04-11 20:00:00+0000', tz='UTC'), 'price': 109.735105, 'order_id': '21a2481cba56467c92354b46d47734c8', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 1201, 'dt': Timestamp('2023-04-11 20:00:00+0000', tz='UTC'), 'price': 24.262125, 'order_id': '739e5c9fb410417bad03e3bac327f247', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0000376780775735,"[{'sid': Equity(4 [VWO]), 'amount': 52442, 'cost_basis': 45.07127720402063, 'last_sale_price': 40.7}, {'sid': Equity(2 [SPY]), 'amount': 5166, 'cost_basis': 398.5641677134596, 'last_sale_price': 409.72}, {'sid': Equity(3 [VNQ]), 'amount': 25384, 'cost_basis': 90.76099385425002, 'last_sale_price': 83.12}, {'sid': Equity(1 [LQD]), 'amount': 19519, 'cost_basis': 119.50012098786267, 'last_sale_price': 109.79}, {'sid': Equity(0 [DBC]), 'amount': 86641, 'cost_basis': 21.819376215889452, 'last_sale_price': 24.25}]",1.0000376780775735,10569279.080000002,,,0.25984692803660436,0.3670105326870005,-0.20195604512834114,1.0515748067084119,0.0,0.0,584,2023-04,0.060455670069000655,0.12990839865285758,0.0,0.0,"[0.20046070218086243, 0.20020882785320282, 0.19879353046417236, 0.2028093785047531, 0.19772757589817047]",0.060455670069000655
2023-04-12 20:00:00+00:00,2023-04-12 13:31:00+00:00,2023-04-12 20:00:00+00:00,10581890.84,10604956.26,10581890.84,-399.55931000032797,-399.55931000032797,-0.002290710551153094,10581491.28069,5,0,10581890.84,0.0,10581890.84,-23065.419999999925,0.0,0.0,[],[],1.0000377602078385,"[{'sid': Equity(4 [VWO]), 'amount': 52442, 'cost_basis': 45.07127720402063, 'last_sale_price': 40.39}, {'sid': Equity(2 [SPY]), 'amount': 5166, 'cost_basis': 398.5641677134596, 'last_sale_price': 408.05}, {'sid': Equity(3 [VNQ]), 'amount': 25384, 'cost_basis': 90.76099385425002, 'last_sale_price': 82.72}, {'sid': Equity(1 [LQD]), 'amount': 19519, 'cost_basis': 119.50012098786267, 'last_sale_price': 109.56}, {'sid': Equity(0 [DBC]), 'amount': 86641, 'cost_basis': 21.819376215889452, 'last_sale_price': 24.44}]",1.0000377602078385,10604956.26,,,0.25238939527622894,0.35645820361925223,-0.20195604512834114,1.0515748067084119,0.0,0.0,585,2023-04,0.058149128069000744,0.12980597479527184,0.0,0.0,"[0.20046070218086243, 0.20020882785320282, 0.19879353046417236, 0.2028093785047531, 0.19772757589817047]",0.058149128069000744
2023-04-13 20:00:00+00:00,2023-04-13 13:31:00+00:00,2023-04-13 20:00:00+00:00,10632949.75,10581890.84,10632949.75,-399.55931000032797,-399.55931000032797,0.004849640344533357,10632550.19069,5,0,10632949.75,0.0,10632949.75,51058.91000000015,0.0,0.0,[],[],1.0000375788783344,"[{'sid': Equity(4 [VWO]), 'amount': 52442, 'cost_basis': 45.07127720402063, 'last_sale_price': 40.88}, {'sid': Equity(2 [SPY]), 'amount': 5166, 'cost_basis': 398.5641677134596, 'last_sale_price': 413.47}, {'sid': Equity(3 [VNQ]), 'amount': 25384, 'cost_basis': 90.76099385425002, 'last_sale_price': 82.47}, {'sid': Equity(1 [LQD]), 'amount': 19519, 'cost_basis': 119.50012098786267, 'last_sale_price': 109.75}, {'sid': Equity(0 [DBC]), 'amount': 86641, 'cost_basis': 21.819376215889452, 'last_sale_price': 24.44}]",1.0000375788783344,10581890.84,,,0.26809820733900447,0.3787504343983769,-0.20195604512834114,1.0515748067084119,0.0,0.0,586,2023-04,0.06325501906900066,0.12973152595301796,0.0,0.0,"[0.20046070218086243, 0.20020882785320282, 0.19879353046417236, 0.2028093785047531, 0.19772757589817047]",0.06325501906900066
2023-04-14 20:00:00+00:00,2023-04-14 13:31:00+00:00,2023-04-14 20:00:00+00:00,10579275.719999999,10632949.75,10579275.719999999,-399.55931000032797,-399.55931000032797,-0.00516014001465207,10578876.160689998,5,0,10579275.719999999,0.0,10579275.719999999,-53674.03000000119,0.0,0.0,[],[],1.0000377695422398,"[{'sid': Equity(4 [VWO]), 'amount': 52442, 'cost_basis': 45.07127720402063, 'last_sale_price': 40.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5166, 'cost_basis': 398.5641677134596, 'last_sale_price': 412.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 25384, 'cost_basis': 90.76099385425002, 'last_sale_price': 81.19}, {'sid': Equity(1 [LQD]), 'amount': 19519, 'cost_basis': 119.50012098786267, 'last_sale_price': 109.39}, {'sid': Equity(0 [DBC]), 'amount': 86641, 'cost_basis': 21.819376215889452, 'last_sale_price': 24.47}]",1.0000377695422398,10632949.75,,,0.25106471971632954,0.35457773225403966,-0.20195604512834114,1.0515748067084119,0.0,0.0,587,2023-04,0.0578876160690005,0.1296653176089687,0.0,0.0,"[0.20046070218086243, 0.20020882785320282, 0.19879353046417236, 0.2028093785047531, 0.19772757589817047]",0.0578876160690005
2023-04-17 20:00:00+00:00,2023-04-17 13:31:00+00:00,2023-04-17 20:00:00+00:00,10619225.39,10579275.719999999,10619225.39,-399.55931000032797,-399.55931000032797,0.003649276476357079,10618825.83069,5,0,10619225.39,0.0,10619225.39,39949.67000000179,0.0,0.0,"[{'id': '4e102192a8db4a1aa4467332ec45a913', 'dt': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'amount': 25, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '365a32bbe7a6422ea7837adfd2e40308', 'dt': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'amount': -139, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '440f49b643ba4b0abcda567ba127643a', 'dt': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'amount': 439, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bfbf8e50cc6744f8b18eae70e683eb5e', 'dt': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'amount': -355, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8bfed817bc724575b5bd2342deca2563', 'dt': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'amount': 2407, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.000037627447363,"[{'sid': Equity(4 [VWO]), 'amount': 52442, 'cost_basis': 45.07127720402063, 'last_sale_price': 40.88}, {'sid': Equity(2 [SPY]), 'amount': 5166, 'cost_basis': 398.5641677134596, 'last_sale_price': 413.94}, {'sid': Equity(3 [VNQ]), 'amount': 25384, 'cost_basis': 90.76099385425002, 'last_sale_price': 82.88}, {'sid': Equity(1 [LQD]), 'amount': 19519, 'cost_basis': 119.50012098786267, 'last_sale_price': 108.7}, {'sid': Equity(0 [DBC]), 'amount': 86641, 'cost_basis': 21.819376215889452, 'last_sale_price': 24.37}]",1.000037627447363,10579275.719999999,,,0.2632991171704881,0.3719189296626589,-0.20195604512834114,1.0515748067084119,0.0,0.0,588,2023-04,0.06188258306900063,0.12957682277005206,0.0,0.0,"[0.20198820531368256, 0.19593051075935364, 0.20155024528503418, 0.19616611301898956, 0.20436494052410126]",0.06188258306900063
2023-04-18 20:00:00+00:00,2023-04-18 13:31:00+00:00,2023-04-18 20:00:00+00:00,10622769.14,10619225.39,10622769.14,-399.55931000032797,-304.1149800003259,0.00026894382569129756,10622465.02502,5,0,10622769.14,0.0,10622769.14,3639.1943299993873,0.0,95.44432999938726,"[{'id': '4e102192a8db4a1aa4467332ec45a913', 'dt': Timestamp('2023-04-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'amount': 25, 'filled': 25, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '365a32bbe7a6422ea7837adfd2e40308', 'dt': Timestamp('2023-04-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'amount': -139, 'filled': -139, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '440f49b643ba4b0abcda567ba127643a', 'dt': Timestamp('2023-04-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'amount': 439, 'filled': 439, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bfbf8e50cc6744f8b18eae70e683eb5e', 'dt': Timestamp('2023-04-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'amount': -355, 'filled': -355, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8bfed817bc724575b5bd2342deca2563', 'dt': Timestamp('2023-04-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-17 20:00:00+0000', tz='UTC'), 'amount': 2407, 'filled': 2407, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 25, 'dt': Timestamp('2023-04-18 20:00:00+0000', tz='UTC'), 'price': 40.82040000000001, 'order_id': '4e102192a8db4a1aa4467332ec45a913', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -139, 'dt': Timestamp('2023-04-18 20:00:00+0000', tz='UTC'), 'price': 414.002895, 'order_id': '365a32bbe7a6422ea7837adfd2e40308', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 439, 'dt': Timestamp('2023-04-18 20:00:00+0000', tz='UTC'), 'price': 82.731345, 'order_id': '440f49b643ba4b0abcda567ba127643a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -355, 'dt': Timestamp('2023-04-18 20:00:00+0000', tz='UTC'), 'price': 109.00547, 'order_id': 'bfbf8e50cc6744f8b18eae70e683eb5e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 2407, 'dt': Timestamp('2023-04-18 20:00:00+0000', tz='UTC'), 'price': 24.43221, 'order_id': '8bfed817bc724575b5bd2342deca2563', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0000286294169276,"[{'sid': Equity(4 [VWO]), 'amount': 52467, 'cost_basis': 45.069251703608934, 'last_sale_price': 40.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5027, 'cost_basis': 398.5641677134596, 'last_sale_price': 414.21000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 25823, 'cost_basis': 90.6244870251823, 'last_sale_price': 82.69}, {'sid': Equity(1 [LQD]), 'amount': 19164, 'cost_basis': 119.50012098786267, 'last_sale_price': 109.06}, {'sid': Equity(0 [DBC]), 'amount': 89048, 'cost_basis': 21.89000206844486, 'last_sale_price': 24.42}]",1.0000286294169276,10619225.39,,,0.2642082911701762,0.37320283378294716,-0.20195604512834114,1.0515748067084119,0.0,0.0,589,2023-04,0.06224650250200048,0.12946666253312095,0.0,0.0,"[0.20198820531368256, 0.19593051075935364, 0.20155024528503418, 0.19616611301898956, 0.20436494052410126]",0.06224650250200048
2023-04-19 20:00:00+00:00,2023-04-19 13:31:00+00:00,2023-04-19 20:00:00+00:00,10572409.5,10622769.14,10572409.5,-304.1149800003259,-304.1149800003259,-0.004787859003428633,10572105.385019999,5,0,10572409.5,0.0,10572409.5,-50359.640000000596,0.0,0.0,[],[],1.0000287657915736,"[{'sid': Equity(4 [VWO]), 'amount': 52467, 'cost_basis': 45.069251703608934, 'last_sale_price': 40.38}, {'sid': Equity(2 [SPY]), 'amount': 5027, 'cost_basis': 398.5641677134596, 'last_sale_price': 414.14}, {'sid': Equity(3 [VNQ]), 'amount': 25823, 'cost_basis': 90.6244870251823, 'last_sale_price': 83.18}, {'sid': Equity(1 [LQD]), 'amount': 19164, 'cost_basis': 119.50012098786267, 'last_sale_price': 108.52}, {'sid': Equity(0 [DBC]), 'amount': 89048, 'cost_basis': 21.89000206844486, 'last_sale_price': 24.080000000000002}]",1.0000287657915736,10622769.14,,,0.2482556393624213,0.3505745139031759,-0.20195604512834114,1.0515748067084119,0.0,0.0,590,2023-04,0.05721053850200031,0.12939596733530584,0.0,0.0,"[0.20198820531368256, 0.19593051075935364, 0.20155024528503418, 0.19616611301898956, 0.20436494052410126]",0.05721053850200031
2023-04-20 20:00:00+00:00,2023-04-20 13:31:00+00:00,2023-04-20 20:00:00+00:00,10526407.43,10572409.5,10526407.43,-304.1149800003259,-304.1149800003259,-0.004666726917000343,10526103.315019999,5,0,10526407.43,0.0,10526407.43,-46002.0700000003,0.0,0.0,[],[],1.0000288915062772,"[{'sid': Equity(4 [VWO]), 'amount': 52467, 'cost_basis': 45.069251703608934, 'last_sale_price': 40.33}, {'sid': Equity(2 [SPY]), 'amount': 5027, 'cost_basis': 398.5641677134596, 'last_sale_price': 411.88}, {'sid': Equity(3 [VNQ]), 'amount': 25823, 'cost_basis': 90.6244870251823, 'last_sale_price': 82.36}, {'sid': Equity(1 [LQD]), 'amount': 19164, 'cost_basis': 119.50012098786267, 'last_sale_price': 108.93}, {'sid': Equity(0 [DBC]), 'amount': 89048, 'cost_basis': 21.89000206844486, 'last_sale_price': 23.87}]",1.0000288915062772,10572409.5,,,0.2336352928936736,0.32985348789287255,-0.20195604512834114,1.0515748067084119,0.0,0.0,591,2023-04,0.05261033150200034,0.12931933726830955,0.0,0.0,"[0.20198820531368256, 0.19593051075935364, 0.20155024528503418, 0.19616611301898956, 0.20436494052410126]",0.05261033150200034
2023-04-21 20:00:00+00:00,2023-04-21 13:31:00+00:00,2023-04-21 20:00:00+00:00,10505225.92,10526407.43,10505225.92,-304.1149800003259,-304.1149800003259,-0.0019843391132206892,10504921.805019999,5,0,10505225.92,0.0,10505225.92,-21181.509999999776,0.0,0.0,[],[],1.000028949761421,"[{'sid': Equity(4 [VWO]), 'amount': 52467, 'cost_basis': 45.069251703608934, 'last_sale_price': 39.95}, {'sid': Equity(2 [SPY]), 'amount': 5027, 'cost_basis': 398.5641677134596, 'last_sale_price': 412.2}, {'sid': Equity(3 [VNQ]), 'amount': 25823, 'cost_basis': 90.6244870251823, 'last_sale_price': 82.37}, {'sid': Equity(1 [LQD]), 'amount': 19164, 'cost_basis': 119.50012098786267, 'last_sale_price': 109.0}, {'sid': Equity(0 [DBC]), 'amount': 89048, 'cost_basis': 21.89000206844486, 'last_sale_price': 23.82}]",1.000028949761421,10526407.43,,,0.22679570061237406,0.3201822960690314,-0.20195604512834114,1.0515748067084119,0.0,0.0,592,2023-04,0.05049218050200044,0.12921737210632728,0.0,0.0,"[0.20198820531368256, 0.19593051075935364, 0.20155024528503418, 0.19616611301898956, 0.20436494052410126]",0.05049218050200044
2023-04-24 20:00:00+00:00,2023-04-24 13:31:00+00:00,2023-04-24 20:00:00+00:00,10522876.89,10505225.92,10522876.89,-304.1149800003259,-304.1149800003259,0.0015899041465026716,10522572.77502,5,0,10522876.89,0.0,10522876.89,17650.97000000067,0.0,0.0,"[{'id': '478e1d60202f4ceca98b4c22a47f2357', 'dt': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'amount': 831, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '78307bc64fbf4bc483183e615668cc95', 'dt': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'amount': 60, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fab0981333ca4f1093444eb6c97e8e03', 'dt': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'amount': -669, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c1abfad3a6ac4829887afeae45915479', 'dt': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'amount': 213, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0a33a76674724455a5253c2539207bf5', 'dt': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'amount': -1127, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.000028901199973,"[{'sid': Equity(4 [VWO]), 'amount': 52467, 'cost_basis': 45.069251703608934, 'last_sale_price': 39.9}, {'sid': Equity(2 [SPY]), 'amount': 5027, 'cost_basis': 398.5641677134596, 'last_sale_price': 412.63}, {'sid': Equity(3 [VNQ]), 'amount': 25823, 'cost_basis': 90.6244870251823, 'last_sale_price': 82.06}, {'sid': Equity(1 [LQD]), 'amount': 19164, 'cost_basis': 119.50012098786267, 'last_sale_price': 109.48}, {'sid': Equity(0 [DBC]), 'amount': 89048, 'cost_basis': 21.89000206844486, 'last_sale_price': 24.01}]",1.000028901199973,10505225.92,,,0.23212802186653633,0.3277200320380169,-0.20195604512834114,1.0515748067084119,0.0,0.0,593,2023-04,0.05225727750200049,0.1291122150816588,0.0,0.0,"[0.2020982950925827, 0.19951866567134857, 0.19616185128688812, 0.20160658657550812, 0.20061461627483368]",0.05225727750200049
2023-04-25 20:00:00+00:00,2023-04-25 13:31:00+00:00,2023-04-25 20:00:00+00:00,10411624.01,10522876.89,10411624.01,-304.1149800003259,269.41979999967225,-0.010660337237728553,10411893.4298,5,0,10411624.01,0.0,10411624.01,-110679.34521999955,0.0,573.5347800012678,"[{'id': '478e1d60202f4ceca98b4c22a47f2357', 'dt': Timestamp('2023-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'amount': 831, 'filled': 831, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '78307bc64fbf4bc483183e615668cc95', 'dt': Timestamp('2023-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'amount': 60, 'filled': 60, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fab0981333ca4f1093444eb6c97e8e03', 'dt': Timestamp('2023-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'amount': -669, 'filled': -669, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c1abfad3a6ac4829887afeae45915479', 'dt': Timestamp('2023-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'amount': 213, 'filled': 213, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0a33a76674724455a5253c2539207bf5', 'dt': Timestamp('2023-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2023-04-24 20:00:00+0000', tz='UTC'), 'amount': -1127, 'filled': -1127, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 831, 'dt': Timestamp('2023-04-25 20:00:00+0000', tz='UTC'), 'price': 39.23961, 'order_id': '478e1d60202f4ceca98b4c22a47f2357', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 60, 'dt': Timestamp('2023-04-25 20:00:00+0000', tz='UTC'), 'price': 406.28303999999997, 'order_id': '78307bc64fbf4bc483183e615668cc95', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -669, 'dt': Timestamp('2023-04-25 20:00:00+0000', tz='UTC'), 'price': 81.209375, 'order_id': 'fab0981333ca4f1093444eb6c97e8e03', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 213, 'dt': Timestamp('2023-04-25 20:00:00+0000', tz='UTC'), 'price': 110.01498000000001, 'order_id': 'c1abfad3a6ac4829887afeae45915479', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -1127, 'dt': Timestamp('2023-04-25 20:00:00+0000', tz='UTC'), 'price': 23.658165, 'order_id': '0a33a76674724455a5253c2539207bf5', 'sid': Equity(0 [DBC]), 'commission': None}]",0.999974123841949,"[{'sid': Equity(4 [VWO]), 'amount': 53298, 'cost_basis': 44.978358381989004, 'last_sale_price': 39.22}, {'sid': Equity(2 [SPY]), 'amount': 5087, 'cost_basis': 398.6552100443408, 'last_sale_price': 406.08}, {'sid': Equity(3 [VNQ]), 'amount': 25154, 'cost_basis': 90.6244870251823, 'last_sale_price': 81.25}, {'sid': Equity(1 [LQD]), 'amount': 19377, 'cost_basis': 119.39585639425093, 'last_sale_price': 109.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 87921, 'cost_basis': 21.89000206844486, 'last_sale_price': 23.67}]",0.999974123841949,10522876.89,,,0.19705829005528808,0.2778290755153425,-0.20195604512834114,1.0515748067084119,0.0,0.0,594,2023-04,0.04118934298000054,0.12918922542085817,0.0,0.0,"[0.2020982950925827, 0.19951866567134857, 0.19616185128688812, 0.20160658657550812, 0.20061461627483368]",0.04118934298000054
