,period_open,period_close,orders,longs_count,pnl,short_exposure,returns,ending_cash,starting_cash,long_exposure,portfolio_value,starting_exposure,gross_leverage,ending_exposure,net_leverage,shorts_count,starting_value,transactions,long_value,positions,short_value,capital_used,ending_value,alpha,beta,benchmark_period_return,benchmark_volatility,sortino,algorithm_period_return,period_label,excess_return,max_drawdown,algo_volatility,max_leverage,trading_days,treasury_period_return,sharpe,weights
2023-07-25 20:00:00+00:00,2023-07-25 13:31:00+00:00,2023-07-25 20:00:00+00:00,[],1,33763.960000000894,0.0,0.0027300536667567155,95.9933956439767,95.9933956439767,12401175.76,12401271.753395643,12367411.799999999,0.9999922593910082,12401175.76,0.9999922593910082,0,12367411.799999999,[],12401175.76,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 455.44}]",0.0,0.0,12401175.76,,,0.0,0.0,0.7739040928073562,0.24012717533956662,2023-07,0.0,-0.2536038725216318,0.1827295334831731,0.9999926202419223,657,0.0,0.5431381269276818,"[0, 1, 0, 0, 0]"
2023-07-26 20:00:00+00:00,2023-07-26 13:31:00+00:00,2023-07-26 20:00:00+00:00,[],1,1906.0299999993294,0.0,0.00015369633356177026,95.9933956439767,95.9933956439767,12403081.79,12403177.783395642,12401175.76,0.9999922605805287,12403081.79,0.9999922605805287,0,12401175.76,[],12403081.79,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 455.51}]",0.0,0.0,12403081.79,,,0.0,0.0,0.7737751385751861,0.2403177783395667,2023-07,0.0,-0.2536038725216318,0.1825904774338239,0.9999926202419223,658,0.0,0.5430480739759279,"[0, 1, 0, 0, 0]"
2023-07-27 20:00:00+00:00,2023-07-27 13:31:00+00:00,2023-07-27 20:00:00+00:00,[],1,-82231.57999999821,0.0,-0.006629879973992114,95.9933956439767,95.9933956439767,12320850.21,12320946.203395644,12403081.79,0.9999922089266474,12320850.21,0.9999922089266474,0,12403081.79,[],12320850.21,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 452.49}]",0.0,0.0,12320850.21,,,0.0,0.0,0.7530027072111584,0.23209462033956685,2023-07,0.0,-0.2536038725216318,0.1825033631546799,0.9999926202419223,659,0.0,0.5285913200930112,"[0, 1, 0, 0, 0]"
2023-07-28 20:00:00+00:00,2023-07-28 13:31:00+00:00,2023-07-28 20:00:00+00:00,[],1,120624.46999999881,0.0,0.00979019533148806,95.9933956439767,95.9933956439767,12441474.68,12441570.673395643,12320850.21,0.9999922844632593,12441474.68,0.9999922844632593,0,12320850.21,[],12441474.68,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 456.92}]",0.0,0.0,12441474.68,,,0.0,0.0,0.7816320349936964,0.24415706733956677,2023-07,0.0,-0.2536038725216318,0.18245746230823232,0.9999926202419223,660,0.0,0.5484105761644334,"[0, 1, 0, 0, 0]"
2023-07-31 20:00:00+00:00,2023-07-31 13:31:00+00:00,2023-07-31 20:00:00+00:00,[],1,23689.230000000447,0.0,0.0019040385351549727,95.9933956439767,95.9933956439767,12465163.91,12465259.903395643,12441474.68,0.9999922991260201,12465163.91,0.9999922991260201,0,12441474.68,[],12465163.91,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 457.79}]",0.0,0.0,12465163.91,,,0.0,0.0,0.7867152036549631,0.24652599033956668,2023-07,0.0,-0.2536038725216318,0.182321558897119,0.9999926202419223,661,0.0,0.5519704866568765,"[0, 1, 0, 0, 0]"
2023-08-01 20:00:00+00:00,2023-08-01 13:31:00+00:00,2023-08-01 20:00:00+00:00,[],1,-35669.99000000022,0.0,-0.002861552047565663,95.9933956439767,95.9933956439767,12429493.92,12429589.913395643,12465163.91,0.999992277026329,12429493.92,0.999992277026329,0,12465163.91,[],12429493.92,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 456.48}]",0.0,0.0,12429493.92,,,0.0,0.0,0.777524725336074,0.24295899133956667,2023-08,0.0,-0.2536038725216318,0.18219470202053703,0.9999926202419223,662,0.0,0.5455417115133573,"[0, 1, 0, 0, 0]"
2023-08-02 20:00:00+00:00,2023-08-02 13:31:00+00:00,2023-08-02 20:00:00+00:00,[],1,-172904.15000000037,0.0,-0.013910688220989176,95.9933956439767,95.9933956439767,12256589.77,12256685.763395643,12429493.92,0.9999921680789166,12256589.77,0.9999921680789166,0,12429493.92,[],12256589.77,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 450.13}]",0.0,0.0,12256589.77,,,0.0,0.0,0.7338942011378106,0.22566857633956672,2023-08,0.0,-0.2536038725216318,0.18227053070537322,0.9999926202419223,663,0.0,0.5154841654272865,"[0, 1, 0, 0, 0]"
2023-08-03 20:00:00+00:00,2023-08-03 13:31:00+00:00,2023-08-03 20:00:00+00:00,[],1,-35125.40999999829,0.0,-0.002865816312669134,95.9933956439767,95.9933956439767,12221464.360000001,12221560.353395645,12256589.77,0.9999921455695617,12221464.360000001,0.9999921455695617,0,12256589.77,[],12221464.360000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 448.84000000000003}]",0.0,0.0,12221464.360000001,,,0.0,0.0,0.7247705698629596,0.22215603533956685,2023-08,0.0,-0.2536038725216318,0.18214394770570141,0.9999926202419223,664,0.0,0.5090942747209936,"[0, 1, 0, 0, 0]"
2023-08-04 20:00:00+00:00,2023-08-04 13:31:00+00:00,2023-08-04 20:00:00+00:00,[],1,-55274.87000000104,0.0,-0.004522734282831897,95.9933956439767,95.9933956439767,12166189.49,12166285.483395644,12221464.360000001,0.9999921098846666,12166189.49,0.9999921098846666,0,12221464.360000001,[],12166189.49,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 446.81}]",0.0,0.0,12166189.49,,,0.0,0.0,0.7106510808288234,0.21662854833956668,2023-08,0.0,-0.2536038725216318,0.18203163801676714,0.9999926202419223,665,0.0,0.4992270707608841,"[0, 1, 0, 0, 0]"
2023-08-07 20:00:00+00:00,2023-08-07 13:31:00+00:00,2023-08-07 20:00:00+00:00,[],1,106193.10000000149,0.0,0.008728473464224784,95.9933956439767,95.9933956439767,12272382.590000002,12272478.583395645,12166189.49,0.999992178157412,12272382.590000002,0.999992178157412,0,12166189.49,[],12272382.590000002,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 450.71000000000004}]",0.0,0.0,12272382.590000002,,,0.0,0.0,0.7359638927766261,0.22724785833956695,2023-08,0.0,-0.2536038725216318,0.18196753513577407,0.9999926202419223,666,0.0,0.5168028344538449,"[0, 1, 0, 0, 0]"
2023-08-08 20:00:00+00:00,2023-08-08 13:31:00+00:00,2023-08-08 20:00:00+00:00,[],1,-53368.84000000171,0.0,-0.004348660267552651,95.9933956439767,95.9933956439767,12219013.75,12219109.743395643,12272382.590000002,0.9999921439943122,12219013.75,0.9999921439943122,0,12272382.590000002,[],12219013.75,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 448.75}]",0.0,0.0,12219013.75,,,0.0,0.0,0.7223862307710165,0.22191097433956664,2023-08,0.0,-0.2536038725216318,0.18185403333626096,0.9999926202419223,667,0.0,0.5073155246434394,"[0, 1, 0, 0, 0]"
2023-08-09 20:00:00+00:00,2023-08-09 13:31:00+00:00,2023-08-09 20:00:00+00:00,[],1,-81687.0,0.0,-0.006685184249544118,95.9933956439767,95.9933956439767,12137326.75,12137422.743395643,12219013.75,0.9999920911220056,12137326.75,0.9999920911220056,0,12219013.75,[],12137326.75,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 445.75}]",0.0,0.0,12137326.75,,,0.0,0.0,0.7017201806448399,0.21374227433956672,2023-08,0.0,-0.2536038725216318,0.18176926246651384,0.9999926202419223,668,0.0,0.49291782085734426,"[0, 1, 0, 0, 0]"
2023-08-10 20:00:00+00:00,2023-08-10 13:31:00+00:00,2023-08-10 20:00:00+00:00,[],1,4356.640000000596,0.0,0.0003589427584509419,95.9933956439767,95.9933956439767,12141683.39,12141779.383395644,12137326.75,0.9999920939598215,12141683.39,0.9999920939598215,0,12137326.75,[],12141683.39,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 445.91}]",0.0,0.0,12141683.39,,,0.0,0.0,0.7022552556239977,0.21417793833956678,2023-08,0.0,-0.2536038725216318,0.1816331566844351,0.9999926202419223,669,0.0,0.4932942327779462,"[0, 1, 0, 0, 0]"
2023-08-11 20:00:00+00:00,2023-08-11 13:31:00+00:00,2023-08-11 20:00:00+00:00,[],1,-7079.539999999106,0.0,-0.0005830726927620322,95.9933956439767,95.9933956439767,12134603.850000001,12134699.843395645,12141683.39,0.999992089347336,12134603.850000001,0.999992089347336,0,12141683.39,[],12134603.850000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 445.65000000000003}]",0.0,0.0,12134603.850000001,,,0.0,0.0,0.7000080842184997,0.21346998433956688,2023-08,0.0,-0.2536038725216318,0.1814982690391533,0.9999926202419223,670,0.0,0.4917157334680015,"[0, 1, 0, 0, 0]"
2023-08-14 20:00:00+00:00,2023-08-14 13:31:00+00:00,2023-08-14 20:00:00+00:00,[],1,66983.33999999799,0.0,0.0055199832599446275,95.9933956439767,95.9933956439767,12201587.19,12201683.183395643,12134603.850000001,0.9999921327742902,12201587.19,0.9999921327742902,0,12134603.850000001,[],12201587.19,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 448.11}]",0.0,0.0,12201587.19,,,0.0,0.0,0.7157588424839766,0.22016831833956663,2023-08,0.0,-0.2536038725216318,0.18139039988325664,0.9999926202419223,671,0.0,0.502703722999838,"[0, 1, 0, 0, 0]"
2023-08-15 20:00:00+00:00,2023-08-15 13:31:00+00:00,2023-08-15 20:00:00+00:00,[],1,-142135.37999999896,0.0,-0.011648833842319406,95.9933956439767,95.9933956439767,12059451.81,12059547.803395644,12201587.19,0.9999920400501571,12059451.81,0.9999920400501571,0,12201587.19,[],12059451.81,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 442.89}]",0.0,0.0,12059451.81,,,0.0,0.0,0.6798451006286677,0.2059547803395667,2023-08,0.0,-0.2536038725216318,0.18140435043973802,0.9999926202419223,672,0.0,0.47783652120773085,"[0, 1, 0, 0, 0]"
2023-08-16 20:00:00+00:00,2023-08-16 13:31:00+00:00,2023-08-16 20:00:00+00:00,[],1,-88494.25,0.0,-0.0073381068214748435,95.9933956439767,95.9933956439767,11970957.56,11971053.553395644,12059451.81,0.9999919812074004,11970957.56,0.9999919812074004,0,12059451.81,[],11970957.56,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 439.64}]",0.0,0.0,11970957.56,,,0.0,0.0,0.6573654043712177,0.19710535533956675,2023-08,0.0,-0.2536038725216318,0.1813302686131352,0.9999926202419223,673,0.0,0.4621684196659751,"[0, 1, 0, 0, 0]"
2023-08-17 20:00:00+00:00,2023-08-17 13:31:00+00:00,2023-08-17 20:00:00+00:00,[],1,-91217.15000000037,0.0,-0.007619809701221003,95.9933956439767,95.9933956439767,11879740.41,11879836.403395643,11970957.56,0.9999919196365687,11879740.41,0.9999919196365687,0,11970957.56,[],11879740.41,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 436.29}]",0.0,0.0,11879740.41,,,0.0,0.0,0.6340899166554161,0.18798364033956672,2023-08,0.0,-0.2536038725216318,0.18126073527908348,0.9999926202419223,674,0.0,0.4459423271716281,"[0, 1, 0, 0, 0]"
2023-08-18 20:00:00+00:00,2023-08-18 13:31:00+00:00,2023-08-18 20:00:00+00:00,[],1,5718.089999999851,0.0,0.00048132733531303096,95.9933956439767,95.9933956439767,11885458.5,11885554.493395643,11879740.41,0.9999919235239975,11885458.5,0.9999919235239975,0,11879740.41,[],11885458.5,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 436.5}]",0.0,0.0,11885458.5,,,0.0,0.0,0.6350307235282684,0.18855544933956692,2023-08,0.0,-0.2536038725216318,0.18112624551504283,0.9999926202419223,675,0.0,0.4466044032345259,"[0, 1, 0, 0, 0]"
2023-08-21 20:00:00+00:00,2023-08-21 13:31:00+00:00,2023-08-21 20:00:00+00:00,[],1,77330.36000000127,0.0,0.006506247566570922,95.9933956439767,95.9933956439767,11962788.860000001,11962884.853395645,11885458.5,0.9999919757318724,11962788.860000001,0.9999919757318724,0,11885458.5,[],11962788.860000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 439.34000000000003}]",0.0,0.0,11962788.860000001,,,0.0,0.0,0.6536152947460021,0.196288485339567,2023-08,0.0,-0.2536038725216318,0.18103142232044048,0.9999926202419223,676,0.0,0.45957503523354964,"[0, 1, 0, 0, 0]"
2023-08-22 20:00:00+00:00,2023-08-22 13:31:00+00:00,2023-08-22 20:00:00+00:00,[],1,-32402.509999999776,0.0,-0.0027085866324962904,95.9933956439767,95.9933956439767,11930386.350000001,11930482.343395645,11962788.860000001,0.9999919539384176,11930386.350000001,0.9999919539384176,0,11962788.860000001,[],11930386.350000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 438.15000000000003}]",0.0,0.0,11930386.350000001,,,0.0,0.0,0.6451513315100228,0.19304823433956697,2023-08,0.0,-0.2536038725216318,0.18090697378771167,0.9999926202419223,677,0.0,0.4536387445152587,"[0, 1, 0, 0, 0]"
2023-08-23 20:00:00+00:00,2023-08-23 13:31:00+00:00,2023-08-23 20:00:00+00:00,[],1,132877.51999999955,0.0,0.011137648602577821,95.9933956439767,95.9933956439767,12063263.870000001,12063359.863395644,11930386.350000001,0.9999920425655265,12063263.870000001,0.9999920425655265,0,11930386.350000001,[],12063263.870000001,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 443.03000000000003}]",0.0,0.0,12063263.870000001,,,0.0,0.0,0.6772426255601874,0.20633598633956707,2023-08,0.0,-0.2536038725216318,0.1808934511828122,0.9999926202419223,678,0.0,0.47588802688359616,"[0, 1, 0, 0, 0]"
2023-08-24 20:00:00+00:00,2023-08-24 13:31:00+00:00,2023-08-24 20:00:00+00:00,[],1,-167186.06000000052,0.0,-0.013858996323843464,95.9933956439767,95.9933956439767,11896077.81,11896173.803395644,12063263.870000001,0.999991930733593,11896077.81,0.999991930733593,0,12063263.870000001,[],11896077.81,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 436.89}]",0.0,0.0,11896077.81,,,0.0,0.0,0.6348479678137181,0.18961738033956688,2023-08,0.0,-0.2536038725216318,0.18096690117215483,0.9999926202419223,679,0.0,0.4465717207716248,"[0, 1, 0, 0, 0]"
2023-08-25 20:00:00+00:00,2023-08-25 13:31:00+00:00,2023-08-25 20:00:00+00:00,[],1,83865.3200000003,0.0,0.007049772589575065,95.9933956439767,95.9933956439767,11979943.13,11980039.123395644,11896077.81,0.9999919872218568,11979943.13,0.9999919872218568,0,11896077.81,[],11979943.13,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 439.97}]",0.0,0.0,11979943.13,,,0.0,0.0,0.6549193518040786,0.19800391233956693,2023-08,0.0,-0.2536038725216318,0.18087998367099192,0.9999926202419223,680,0.0,0.4605728970329374,"[0, 1, 0, 0, 0]"
2023-08-28 20:00:00+00:00,2023-08-28 13:31:00+00:00,2023-08-28 20:00:00+00:00,[],1,75968.90999999829,0.0,0.006341290643336883,95.9933956439767,95.9933956439767,12055912.04,12056008.033395642,11979943.13,0.9999920377130326,12055912.04,0.9999920377130326,0,11979943.13,[],12055912.04,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 442.76}]",0.0,0.0,12055912.04,,,0.0,0.0,0.6728990646586097,0.20560080333956687,2023-08,0.0,-0.2536038725216318,0.18078391402698504,0.9999926202419223,681,0.0,0.47312086900082617,"[0, 1, 0, 0, 0]"
2023-08-29 20:00:00+00:00,2023-08-29 13:31:00+00:00,2023-08-29 20:00:00+00:00,[],1,174265.6000000015,0.0,0.014454668536822313,95.9933956439767,95.9933956439767,12230177.64,12230273.633395644,12055912.04,0.999992151165336,12230177.64,0.999992151165336,0,12055912.04,[],12230177.64,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 449.16}]",0.0,0.0,12230177.64,,,0.0,0.0,0.7144550688653595,0.22302736333956696,2023-08,0.0,-0.2536038725216318,0.1808547781591289,0.9999926202419223,682,0.0,0.5017741318010897,"[0, 1, 0, 0, 0]"
2023-08-30 20:00:00+00:00,2023-08-30 13:31:00+00:00,2023-08-30 20:00:00+00:00,[],1,50373.64999999851,0.0,0.004118767209136731,95.9933956439767,95.9933956439767,12280551.29,12280647.283395642,12230177.64,0.9999921833602555,12280551.29,0.9999921833602555,0,12230177.64,[],12280551.29,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 451.01}]",0.0,0.0,12280551.29,,,0.0,0.0,0.7259048206997949,0.22806472833956692,2023-08,0.0,-0.2536038725216318,0.1807365587323419,0.9999926202419223,683,0.0,0.5097753608292493,"[0, 1, 0, 0, 0]"
2023-08-31 20:00:00+00:00,2023-08-31 13:31:00+00:00,2023-08-31 20:00:00+00:00,[],1,-17971.139999998733,0.0,-0.0014633707479163593,95.9933956439767,95.9933956439767,12262580.15,12262676.143395644,12280551.29,0.99999217190485,12262580.15,0.99999217190485,0,12280551.29,[],12262580.15,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 450.35}]",0.0,0.0,12262580.15,,,0.0,0.0,0.7211055046756042,0.226267614339567,2023-08,0.0,-0.2536038725216318,0.18060761141722986,0.9999926202419223,684,0.0,0.5064083776780458,"[0, 1, 0, 0, 0]"
2023-09-01 20:00:00+00:00,2023-09-01 13:31:00+00:00,2023-09-01 20:00:00+00:00,[],1,22872.359999999404,0.0,0.0018652013420674685,95.9933956439767,95.9933956439767,12285452.51,12285548.503395643,12262580.15,0.9999921864786406,12285452.51,0.9999921864786406,0,12262580.15,[],12285452.51,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 451.19}]",0.0,0.0,12285452.51,,,0.0,0.0,0.7259929150700326,0.22855485033956713,2023-09,0.0,-0.2536038725216318,0.18047784013265541,0.9999926202419223,685,0.0,0.5098346903735167,"[0, 1, 0, 0, 0]"
2023-09-05 20:00:00+00:00,2023-09-05 13:31:00+00:00,2023-09-05 20:00:00+00:00,[],1,-53096.54999999888,0.0,-0.004321870528232741,95.9933956439767,95.9933956439767,12232355.96,12232451.953395644,12285452.51,0.9999921525630341,12232355.96,0.9999921525630341,0,12285452.51,[],12232355.96,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 449.24}]",0.0,0.0,12232355.96,,,0.0,0.0,0.7127755671782323,0.2232451953395671,2023-09,0.0,-0.2536038725216318,0.18036842830980362,0.9999926202419223,686,0.0,0.5005981794285279,"[0, 1, 0, 0, 0]"
2023-09-06 20:00:00+00:00,2023-09-06 13:31:00+00:00,2023-09-06 20:00:00+00:00,[],1,-82231.58000000007,0.0,-0.006722411852774446,95.9933956439767,95.9933956439767,12150124.38,12150220.373395644,12232355.96,0.9999920994522985,12150124.38,0.9999920994522985,0,12232355.96,[],12150124.38,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 446.22}]",0.0,0.0,12150124.38,,,0.0,0.0,0.6924185875980369,0.21502203733956704,2023-09,0.0,-0.2536038725216318,0.18028792736213714,0.9999926202419223,687,0.0,0.486415345162744,"[0, 1, 0, 0, 0]"
2023-09-07 20:00:00+00:00,2023-09-07 13:31:00+00:00,2023-09-07 20:00:00+00:00,[],1,-37303.73000000045,0.0,-0.0030702101569846096,95.9933956439767,95.9933956439767,12112820.65,12112916.643395644,12150124.38,0.9999920751212553,12112820.65,0.9999920751212553,0,12150124.38,[],12112820.65,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 444.85}]",0.0,0.0,12112820.65,,,0.0,0.0,0.6829559042205288,0.21129166433956703,2023-09,0.0,-0.2536038725216318,0.1801685428496501,0.9999926202419223,688,0.0,0.47978851322190946,"[0, 1, 0, 0, 0]"
2023-09-08 20:00:00+00:00,2023-09-08 13:31:00+00:00,2023-09-08 20:00:00+00:00,[],1,18243.429999999702,0.0,0.001506113724471625,95.9933956439767,95.9933956439767,12131064.08,12131160.073395643,12112820.65,0.9999920870390744,12131064.08,0.9999920870390744,0,12112820.65,[],12131064.08,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 445.52}]",0.0,0.0,12131064.08,,,0.0,0.0,0.6868154129336228,0.21311600733956704,2023-09,0.0,-0.2536038725216318,0.1800389328714107,0.9999926202419223,689,0.0,0.48249671303201697,"[0, 1, 0, 0, 0]"
2023-09-11 20:00:00+00:00,2023-09-11 13:31:00+00:00,2023-09-11 20:00:00+00:00,[],1,79780.96999999881,0.0,0.006576532624852804,95.9933956439767,95.9933956439767,12210845.049999999,12210941.043395642,12131064.08,0.9999921387389143,12210845.049999999,0.9999921387389143,0,12131064.08,[],12210845.049999999,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 448.45}]",0.0,0.0,12210845.049999999,,,0.0,0.0,0.7053214344783179,0.2210941043395669,2023-09,0.0,-0.2536038725216318,0.1799476472474837,0.9999926202419223,690,0.0,0.4953894249162574,"[0, 1, 0, 0, 0]"
2023-09-12 20:00:00+00:00,2023-09-12 13:31:00+00:00,2023-09-12 20:00:00+00:00,[],1,-66983.33999999799,0.0,-0.005485518254649602,95.9933956439767,95.9933956439767,12143861.71,12143957.703395644,12210845.049999999,0.999992095377966,12143861.71,0.999992095377966,0,12210845.049999999,[],12143861.71,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 445.99}]",0.0,0.0,12143861.71,,,0.0,0.0,0.6887342423545414,0.21439577033956714,2023-09,0.0,-0.2536038725216318,0.1798517760269584,0.9999926202419223,691,0.0,0.48381310741951133,"[0, 1, 0, 0, 0]"
2023-09-13 20:00:00+00:00,2023-09-13 13:31:00+00:00,2023-09-13 20:00:00+00:00,[],1,14159.079999998212,0.0,0.0011659362084273095,95.9933956439767,95.9933956439767,12158020.79,12158116.783395642,12143861.71,0.9999921045835178,12158020.79,0.9999921045835178,0,12143861.71,[],12158020.79,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 446.51}]",0.0,0.0,12158020.79,,,0.0,0.0,0.6915995437235306,0.21581167833956694,2023-09,0.0,-0.2536038725216318,0.17972227243190814,0.9999926202419223,692,0.0,0.48582455157247073,"[0, 1, 0, 0, 0]"
2023-09-14 20:00:00+00:00,2023-09-14 13:31:00+00:00,2023-09-14 20:00:00+00:00,[],1,104831.65000000037,0.0,0.008622359191611695,95.9933956439767,95.9933956439767,12262852.44,12262948.433395643,12158020.79,0.9999921720786673,12262852.44,0.9999921720786673,0,12158020.79,[],12262852.44,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 450.36}]",0.0,0.0,12262852.44,,,0.0,0.0,0.715953460172811,0.22629484333956684,2023-09,0.0,-0.2536038725216318,0.17966169395811565,0.9999926202419223,693,0.0,0.5027387879340299,"[0, 1, 0, 0, 0]"
2023-09-15 20:00:00+00:00,2023-09-15 13:31:00+00:00,2023-09-15 20:00:00+00:00,[],1,-190330.70999999903,0.0,-0.015520795103539098,95.9933956439767,95.9933956439767,12072521.73,12072617.723395644,12262852.44,0.9999920486676673,12072521.73,0.9999920486676673,0,12262852.44,[],12072521.73,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 443.37}]",0.0,0.0,12072521.73,,,0.0,0.0,0.6688943327409165,0.20726177233956689,2023-09,0.0,-0.2536038725216318,0.17978683281601804,0.9999926202419223,694,0.0,0.47031787381418116,"[0, 1, 0, 0, 0]"
2023-09-18 20:00:00+00:00,2023-09-18 13:31:00+00:00,2023-09-18 20:00:00+00:00,[],1,7079.539999999106,0.0,0.0005864130019026526,95.9933956439767,95.9933956439767,12079601.27,12079697.263395643,12072521.73,0.9999920533276994,12079601.27,0.9999920533276994,0,12072521.73,[],12079601.27,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 443.63}]",0.0,0.0,12079601.27,,,0.0,0.0,0.670096157711475,0.20796972633956679,2023-09,0.0,-0.2536038725216318,0.17965732021266323,0.9999926202419223,695,0.0,0.4711632323457454,"[0, 1, 0, 0, 0]"
2023-09-19 20:00:00+00:00,2023-09-19 13:31:00+00:00,2023-09-19 20:00:00+00:00,[],1,-25050.67999999784,0.0,-0.0020737837591268127,95.9933956439767,95.9933956439767,12054550.590000002,12054646.583395645,12079601.27,0.9999920368137731,12054550.590000002,0.9999920368137731,0,12079601.27,[],12054550.590000002,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 442.71000000000004}]",0.0,0.0,12054550.590000002,,,0.0,0.0,0.6636339386123485,0.20546465833956695,2023-09,0.0,-0.2536038725216318,0.17953387904202475,0.9999926202419223,696,0.0,0.4666275292027323,"[0, 1, 0, 0, 0]"
2023-09-20 20:00:00+00:00,2023-09-20 13:31:00+00:00,2023-09-20 20:00:00+00:00,[],1,-110822.03000000119,0.0,-0.00919330394577067,95.9933956439767,95.9933956439767,11943728.56,11943824.553395644,12054550.590000002,0.9999919629265137,11943728.56,0.9999919629265137,0,12054550.590000002,[],11943728.56,"[{'sid': Equity(2 [SPY]), 'amount': 27229, 'cost_basis': 367.25197424085917, 'last_sale_price': 438.64}]",0.0,0.0,11943728.56,,,0.0,0.0,0.6361982367672209,0.19438245533956677,2023-09,0.0,-0.2536038725216318,0.179496266614404,0.9999926202419223,697,0.0,0.44753811955078804,"[0, 1, 0, 0, 0]"
