,period_open,period_close,long_exposure,returns,capital_used,short_exposure,pnl,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,algo_volatility,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,weights,cumulative_returns
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,11988674.31,0.00043140701344612786,0.0,-1978099.52,4322.589999999851,[],[],1.3933234292448284,"[{'sid': Equity(4 [VWO]), 'amount': -39373, 'cost_basis': 48.906336163741656, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 8823, 'cost_basis': 369.3746052057124, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': 18412, 'cost_basis': 84.73824736313274, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 38355, 'cost_basis': 137.338635, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 127115, 'cost_basis': 14.434608958248303, 'last_sale_price': 14.64}]",0.998653559145851,10006252.200000001,10010574.790000001,10006252.200000001,10010574.790000001,13496.819540000055,13496.819540000055,10024071.60954,4,1,11988674.31,-1978099.52,0.0,0.0,0.002407160953999954,,,2.762835194195597,0.0200038425325743,5.6247869880622625,-0.001963180506250882,1.3933234292448284,0.0,0.0,11,2020-12,"[-0.19224849343299866, 0.327103853225708, 0.15475055575370789, 0.5266764163970947, 0.18371765315532684]",0.002407160953999954
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,12029041.05,0.004537600265815289,0.0,-1972981.03,45485.23000000045,[],[],1.3905301199570608,"[{'sid': Equity(4 [VWO]), 'amount': -39373, 'cost_basis': 48.906336163741656, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 8823, 'cost_basis': 369.3746052057124, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': 18412, 'cost_basis': 84.73824736313274, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 38355, 'cost_basis': 137.338635, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 127115, 'cost_basis': 14.434608958248303, 'last_sale_price': 14.700000000000001}]",0.9986596411584866,10010574.790000001,10056060.020000001,10010574.790000001,10056060.020000001,13496.819540000055,13496.819540000055,10069556.839540001,4,1,12029041.05,-1972981.03,0.0,0.0,0.006955683953999925,,,5.310391871188717,0.02748409519984848,15.514578043363114,-0.001963180506250882,1.3933234292448284,0.0,0.0,12,2020-12,"[-0.19224849343299866, 0.327103853225708, 0.15475055575370789, 0.5266764163970947, 0.18371765315532684]",0.006955683953999925
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,11896297.160000002,-0.014082017933817803,0.0,-1982036.82,-141799.6799999997,"[{'id': 'e5d52121d472473d959f9e45014bc27d', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 3105, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '599ae4c8a5d5482598ba342aa3843c6d', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 1044, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '78f320bd9f3f40f7bb2bfb5268c90bf8', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 16133, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c66885f0f0c34a22800280998a7c4be0', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -11661, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cd1aae93702b4fa58169ab4073914e84', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -17169, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.3979324591621105,"[{'sid': Equity(4 [VWO]), 'amount': -39373, 'cost_basis': 48.906336163741656, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 8823, 'cost_basis': 369.3746052057124, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': 18412, 'cost_basis': 84.73824736313274, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 38355, 'cost_basis': 137.338635, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 127115, 'cost_basis': 14.434608958248303, 'last_sale_price': 14.620000000000001}]",0.9986404966073299,10056060.020000001,9914260.340000002,10056060.020000001,9914260.340000002,13496.819540000055,13496.819540000055,9927757.159540001,4,1,11896297.160000002,-1982036.82,0.0,0.0,-0.007224284046000062,,,-1.9832853224780955,0.06970767567861788,-2.206510434692611,-0.014082017933817779,1.3979324591621105,0.0,0.0,13,2021-01,"[-0.18390031158924103, 0.3665453791618347, 0.28592416644096375, 0.3695203959941864, 0.16191035509109497]",-0.007224284046000062
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,11815920.600000001,0.0012015864971615109,-21566.5210499987,-1868164.68,11929.058950001374,"[{'id': 'e5d52121d472473d959f9e45014bc27d', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 3105, 'filled': 3105, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '599ae4c8a5d5482598ba342aa3843c6d', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 1044, 'filled': 1044, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '78f320bd9f3f40f7bb2bfb5268c90bf8', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 16133, 'filled': 16133, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c66885f0f0c34a22800280998a7c4be0', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -11661, 'filled': -11661, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cd1aae93702b4fa58169ab4073914e84', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -17169, 'filled': -17169, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 3105, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.535754999999995, 'order_id': 'e5d52121d472473d959f9e45014bc27d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1044, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.51566499999996, 'order_id': '599ae4c8a5d5482598ba342aa3843c6d', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 16133, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.331145, 'order_id': '78f320bd9f3f40f7bb2bfb5268c90bf8', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -11661, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': 'c66885f0f0c34a22800280998a7c4be0', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -17169, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': 'cd1aae93702b4fa58169ab4073914e84', 'sid': Equity(0 [DBC]), 'commission': None}]",1.3767119986689915,"[{'sid': Equity(4 [VWO]), 'amount': -36268, 'cost_basis': 48.906336163741656, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 9867, 'cost_basis': 369.60114482517486, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': 34545, 'cost_basis': 83.61409676465479, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 26694, 'cost_basis': 137.338635, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 109946, 'cost_basis': 14.434608958248303, 'last_sale_price': 15.030000000000001}]",1.0008118668268409,9914260.340000002,9947755.920000002,9914260.340000002,9947755.920000002,13496.819540000055,-8069.701509999897,9939686.218490003,4,1,11815920.600000001,-1868164.68,0.0,0.0,-0.006031378150999855,,,-1.5841693282299587,0.06738335112519452,-1.768018209185509,-0.014082017933817779,1.3979324591621105,0.0,0.0,14,2021-01,"[-0.18390031158924103, 0.3665453791618347, 0.28592416644096375, 0.3695203959941864, 0.16191035509109497]",-0.006031378150999855
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,11815230.22,0.001718458674100365,0.0,-1850393.36,17080.93999999948,[],[],1.3724960484134157,"[{'sid': Equity(4 [VWO]), 'amount': -36268, 'cost_basis': 48.906336163741656, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 9867, 'cost_basis': 369.60114482517486, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': 34545, 'cost_basis': 83.61409676465479, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 26694, 'cost_basis': 137.338635, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 109946, 'cost_basis': 14.434608958248303, 'last_sale_price': 15.05}]",1.0008104740606611,9947755.920000002,9964836.860000001,9947755.920000002,9964836.860000001,-8069.701509999897,-8069.701509999897,9956767.158490002,4,1,11815230.22,-1850393.36,0.0,0.0,-0.0043232841509998066,,,-1.0799256013357204,0.06552311542055977,-1.2131165138382651,-0.014082017933817779,1.3979324591621105,0.0,0.0,15,2021-01,"[-0.18390031158924103, 0.3665453791618347, 0.28592416644096375, 0.3695203959941864, 0.16191035509109497]",-0.0043232841509998066
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,11871627.209999999,0.004207167781791421,0.0,-1864900.56,41889.78999999724,[],[],1.37383729042474,"[{'sid': Equity(4 [VWO]), 'amount': -36268, 'cost_basis': 48.906336163741656, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 9867, 'cost_basis': 369.60114482517486, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': 34545, 'cost_basis': 83.61409676465479, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 26694, 'cost_basis': 137.338635, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 109946, 'cost_basis': 14.434608958248303, 'last_sale_price': 15.120000000000001}]",1.0008070785458059,9964836.860000001,10006726.649999999,9964836.860000001,10006726.649999999,-8069.701509999897,-8069.701509999897,9998656.94849,4,1,11871627.209999999,-1864900.56,0.0,0.0,-0.00013430515099999152,,,-0.0011358329021824273,0.06575936012093983,-0.0013225147502888685,-0.014082017933817779,1.3979324591621105,0.0,0.0,16,2021-01,"[-0.18390031158924103, 0.3665453791618347, 0.28592416644096375, 0.3695203959941864, 0.16191035509109497]",-0.00013430515099999152
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,11931100.05,0.002175704208282614,0.0,-1902619.28,21754.120000002906,[],[],1.3805540746228722,"[{'sid': Equity(4 [VWO]), 'amount': -36268, 'cost_basis': 48.906336163741656, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 9867, 'cost_basis': 369.60114482517486, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': 34545, 'cost_basis': 83.61409676465479, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 26694, 'cost_basis': 137.338635, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 109946, 'cost_basis': 14.434608958248303, 'last_sale_price': 15.24}]",1.000805326393782,10006726.649999999,10028480.770000001,10006726.649999999,10028480.770000001,-8069.701509999897,-8069.701509999897,10020411.068490002,4,1,11931100.05,-1902619.28,0.0,0.0,0.0020411068490004958,,,0.5011101632232042,0.06422004514356519,0.5873497494090923,-0.014082017933817779,1.3979324591621105,0.0,0.0,17,2021-01,"[-0.18390031158924103, 0.3665453791618347, 0.28592416644096375, 0.3695203959941864, 0.16191035509109497]",0.0020411068490004958
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,11840165.780000001,-0.006867062591512041,0.0,-1880495.8,-68810.79000000097,"[{'id': 'f5c600ffe3ac4173be5d706e82f774c0', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -3251, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6c79fd60dc3747a2879ae10cf9e8cc9d', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 1731, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd8bf3a4344ba4cc49f845d274e3d3f94', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -20558, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6ac33e3f06984d7284d533a171b93acc', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -7776, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0cb8646dc1604ddb8a12622a6ddbb65f', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 148135, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.378739217415784,"[{'sid': Equity(4 [VWO]), 'amount': -36268, 'cost_basis': 48.906336163741656, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 9867, 'cost_basis': 369.60114482517486, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': 34545, 'cost_basis': 83.61409676465479, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 26694, 'cost_basis': 137.338635, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 109946, 'cost_basis': 14.434608958248303, 'last_sale_price': 15.13}]",1.0008108948595376,10028480.770000001,9959669.98,10028480.770000001,9959669.98,-8069.701509999897,-8069.701509999897,9951600.278490001,4,1,11840165.780000001,-1880495.8,0.0,0.0,-0.004839972150999627,,,-0.9729029618312411,0.06757653385561155,-1.112025549784714,-0.014082017933817779,1.3979324591621105,0.0,0.0,18,2021-01,"[-0.20590291917324066, 0.4413568377494812, 0.11520358175039291, 0.25696641206741333, 0.3923760950565338]",-0.004839972150999627
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,12084576.86,0.002349307081347618,-29941.534994998947,-2071585.98,23379.3650049977,"[{'id': 'f5c600ffe3ac4173be5d706e82f774c0', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -3251, 'filled': -3251, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6c79fd60dc3747a2879ae10cf9e8cc9d', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 1731, 'filled': 1731, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd8bf3a4344ba4cc49f845d274e3d3f94', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -20558, 'filled': -20558, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6ac33e3f06984d7284d533a171b93acc', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -7776, 'filled': -7776, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0cb8646dc1604ddb8a12622a6ddbb65f', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 148135, 'filled': 148135, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -3251, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': 'f5c600ffe3ac4173be5d706e82f774c0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1731, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.959385, 'order_id': '6c79fd60dc3747a2879ae10cf9e8cc9d', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -20558, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.11892, 'order_id': 'd8bf3a4344ba4cc49f845d274e3d3f94', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -7776, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.402265, 'order_id': '6ac33e3f06984d7284d533a171b93acc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 148135, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': '0cb8646dc1604ddb8a12622a6ddbb65f', 'sid': Equity(0 [DBC]), 'commission': None}]",1.4191670906548348,"[{'sid': Equity(4 [VWO]), 'amount': -39519, 'cost_basis': 49.19322885894336, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 11598, 'cost_basis': 370.9978609609416, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': 13987, 'cost_basis': 83.61409676465479, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 18918, 'cost_basis': 137.338635, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 258081, 'cost_basis': 15.004635511229296, 'last_sale_price': 15.42}]",1.0038106580528,9959669.98,10012990.879999999,9959669.98,10012990.879999999,-8069.701509999897,-38011.236504999455,9974979.643494999,4,1,12084576.86,-2071585.98,0.0,0.0,-0.0025020356504998897,,,-0.46906717729962566,0.0663570080108031,-0.54089344237639,-0.014082017933817779,1.4191670906548348,0.0,0.0,19,2021-01,"[-0.20590291917324066, 0.4413568377494812, 0.11520358175039291, 0.25696641206741333, 0.3923760950565338]",-0.0025020356504998897
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,12119934.48,0.002871122651230351,0.0,-2078304.2100000002,28639.390000000596,[],[],1.419310215878894,"[{'sid': Equity(4 [VWO]), 'amount': -39519, 'cost_basis': 49.19322885894336, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 11598, 'cost_basis': 370.9978609609416, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': 13987, 'cost_basis': 83.61409676465479, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 18918, 'cost_basis': 137.338635, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 258081, 'cost_basis': 15.004635511229296, 'last_sale_price': 15.38}]",1.0037997485087875,10012990.879999999,10041630.27,10012990.879999999,10041630.27,-38011.236504999455,-38011.236504999455,10003619.033495,4,1,12119934.48,-2078304.2100000002,0.0,0.0,0.0003619033495001478,,,0.10093098268269417,0.06545607216249708,0.11778839820550935,-0.014082017933817779,1.419310215878894,0.0,0.0,20,2021-01,"[-0.20590291917324066, 0.4413568377494812, 0.11520358175039291, 0.25696641206741333, 0.3923760950565338]",0.0003619033495001478
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,12136332.49,-0.0004150367967930002,0.0,-2098854.09,-4151.86999999918,[],[],1.4235945123124478,"[{'sid': Equity(4 [VWO]), 'amount': -39519, 'cost_basis': 49.19322885894336, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 11598, 'cost_basis': 370.9978609609416, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': 13987, 'cost_basis': 83.61409676465479, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 18918, 'cost_basis': 137.338635, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 258081, 'cost_basis': 15.004635511229296, 'last_sale_price': 15.52}]",1.0038013261990366,10041630.27,10037478.4,10041630.27,10037478.4,-38011.236504999455,-38011.236504999455,9999467.163495,4,1,12136332.49,-2098854.09,0.0,0.0,-5.328365049972472e-05,,,0.020551056847533947,0.06381699590971515,0.023952093427713348,-0.014082017933817779,1.4235945123124478,0.0,0.0,21,2021-01,"[-0.20590291917324066, 0.4413568377494812, 0.11520358175039291, 0.25696641206741333, 0.3923760950565338]",-5.328365049972472e-05
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,12064944.49,-0.004728392946037219,0.0,-2074747.5,-47281.41000000015,[],[],1.4207624676854966,"[{'sid': Equity(4 [VWO]), 'amount': -39519, 'cost_basis': 49.19322885894336, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 11598, 'cost_basis': 370.9978609609416, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': 13987, 'cost_basis': 83.61409676465479, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 18918, 'cost_basis': 137.338635, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 258081, 'cost_basis': 15.004635511229296, 'last_sale_price': 15.3}]",1.003819385755702,10037478.4,9990196.99,10037478.4,9990196.99,-38011.236504999455,-38011.236504999455,9952185.753495,4,1,12064944.49,-2074747.5,0.0,0.0,-0.004781424650499799,,,-0.8227726780067389,0.06430658257410163,-0.9475434881152156,-0.014082017933817779,1.4235945123124478,0.0,0.0,22,2021-01,"[-0.20590291917324066, 0.4413568377494812, 0.11520358175039291, 0.25696641206741333, 0.3923760950565338]",-0.004781424650499799
