,period_open,period_close,net_leverage,returns,orders,starting_cash,longs_count,long_value,ending_exposure,short_value,gross_leverage,pnl,shorts_count,positions,transactions,long_exposure,capital_used,ending_value,starting_exposure,ending_cash,short_exposure,portfolio_value,starting_value,max_drawdown,sortino,algorithm_period_return,alpha,beta,excess_return,algo_volatility,benchmark_period_return,benchmark_volatility,trading_days,period_label,max_leverage,treasury_period_return,sharpe,weights
2022-07-12 20:00:00+00:00,2022-07-12 13:31:00+00:00,2022-07-12 20:00:00+00:00,0.9987611905756696,0.00039197285692868213,"[{'id': '242f099990ed4360bf7e3bfec90d00f7', 'dt': Timestamp('2022-07-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-11 20:00:00+0000', tz='UTC'), 'amount': 4493, 'filled': 4493, 'commission': 22.465, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f7c140cdb5c94be1a0eb8b54a9bca95a', 'dt': Timestamp('2022-07-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-11 20:00:00+0000', tz='UTC'), 'amount': -3175, 'filled': -3175, 'commission': 15.875, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bcd419b942664eee868b39b2b005c91a', 'dt': Timestamp('2022-07-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-11 20:00:00+0000', tz='UTC'), 'amount': 14202, 'filled': 14202, 'commission': 71.01, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e64382e8de42431ca4206c3c87012f9c', 'dt': Timestamp('2022-07-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-11 20:00:00+0000', tz='UTC'), 'amount': -6385, 'filled': -6385, 'commission': 31.925, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '50c3b0fed452471f8fc02c23b749bfd6', 'dt': Timestamp('2022-07-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-11 20:00:00+0000', tz='UTC'), 'amount': 15336, 'filled': 15336, 'commission': 76.68, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-40965.41044999179,2,11149836.84,9350164.32,-1799672.5199999998,1.383234234514969,1562.899144999683,3,"[{'sid': Equity(4 [VWO]), 'amount': -16467, 'cost_basis': 41.76034658355979, 'last_sale_price': 40.36}, {'sid': Equity(2 [SPY]), 'amount': -2472, 'cost_basis': 380.63316307443364, 'last_sale_price': 380.83}, {'sid': Equity(3 [VNQ]), 'amount': 94713, 'cost_basis': 92.2511508059084, 'last_sale_price': 91.52}, {'sid': Equity(1 [LQD]), 'amount': 22394, 'cost_basis': 110.55405211255277, 'last_sale_price': 110.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': -7796, 'cost_basis': 24.52901259589265, 'last_sale_price': 24.84}]","[{'amount': 4493, 'dt': Timestamp('2022-07-12 20:00:00+0000', tz='UTC'), 'price': 40.38018, 'order_id': '242f099990ed4360bf7e3bfec90d00f7', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -3175, 'dt': Timestamp('2022-07-12 20:00:00+0000', tz='UTC'), 'price': 380.639585, 'order_id': 'f7c140cdb5c94be1a0eb8b54a9bca95a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 14202, 'dt': Timestamp('2022-07-12 20:00:00+0000', tz='UTC'), 'price': 91.56576, 'order_id': 'bcd419b942664eee868b39b2b005c91a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -6385, 'dt': Timestamp('2022-07-12 20:00:00+0000', tz='UTC'), 'price': 110.76459000000001, 'order_id': 'e64382e8de42431ca4206c3c87012f9c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 15336, 'dt': Timestamp('2022-07-12 20:00:00+0000', tz='UTC'), 'price': 24.85242, 'order_id': '50c3b0fed452471f8fc02c23b749bfd6', 'sid': Equity(0 [DBC]), 'commission': None}]",11149836.84,52562.8491450008,9350164.32,9401164.27,11597.438695008475,-1799672.5199999998,9361761.758695008,9401164.27,-0.22543109218841664,-0.29504298919727273,-0.06382382413049958,,,0.0,0.14789482699588488,0.0,0.0,396,2022-07,3.5386823597043575,0.0,-0.21004513865882402,"[-0.07126610726118088, -0.10151419043540955, 0.9297082424163818, 0.2647414803504944, -0.021669423207640648]"
2022-07-13 20:00:00+00:00,2022-07-13 13:31:00+00:00,2022-07-13 20:00:00+00:00,0.9987589026535169,-0.0016184671213430898,[],11597.438695008475,2,11126750.139999999,9332906.219999999,-1793843.9200000002,1.3826945263141355,-17258.10000000149,3,"[{'sid': Equity(4 [VWO]), 'amount': -16467, 'cost_basis': 41.76034658355979, 'last_sale_price': 40.24}, {'sid': Equity(2 [SPY]), 'amount': -2472, 'cost_basis': 380.63316307443364, 'last_sale_price': 378.83}, {'sid': Equity(3 [VNQ]), 'amount': 94713, 'cost_basis': 92.2511508059084, 'last_sale_price': 91.08}, {'sid': Equity(1 [LQD]), 'amount': 22394, 'cost_basis': 110.55405211255277, 'last_sale_price': 111.65}, {'sid': Equity(0 [DBC]), 'amount': -7796, 'cost_basis': 24.52901259589265, 'last_sale_price': 24.98}]",[],11126750.139999999,0.0,9332906.219999999,9350164.32,11597.438695008475,-1793843.9200000002,9344503.658695007,9350164.32,-0.22570054372430268,-0.30576922943523427,-0.06554963413049975,,,0.0,0.1477143310881678,0.0,0.0,397,2022-07,3.5386823597043575,0.0,-0.21769385110015319,"[-0.07126610726118088, -0.10151419043540955, 0.9297082424163818, 0.2647414803504944, -0.021669423207640648]"
2022-07-14 20:00:00+00:00,2022-07-14 13:31:00+00:00,2022-07-14 20:00:00+00:00,0.9987475027833754,-0.008876712954102004,[],11597.438695008475,2,11033185.74,9247855.23,-1785330.51,1.3843708379586752,-85050.98999999836,3,"[{'sid': Equity(4 [VWO]), 'amount': -16467, 'cost_basis': 41.76034658355979, 'last_sale_price': 39.97}, {'sid': Equity(2 [SPY]), 'amount': -2472, 'cost_basis': 380.63316307443364, 'last_sale_price': 377.91}, {'sid': Equity(3 [VNQ]), 'amount': 94713, 'cost_basis': 92.2511508059084, 'last_sale_price': 90.26}, {'sid': Equity(1 [LQD]), 'amount': 22394, 'cost_basis': 110.55405211255277, 'last_sale_price': 110.94}, {'sid': Equity(0 [DBC]), 'amount': -7796, 'cost_basis': 24.52901259589265, 'last_sale_price': 24.75}]",[],11033185.74,0.0,9247855.23,9332906.219999999,11597.438695008475,-1785330.51,9259452.668695008,9332906.219999999,-0.23274799511584132,-0.3593985686008509,-0.07405473313049948,,,0.0,0.14770089490480165,0.0,0.0,398,2022-07,3.5386823597043575,0.0,-0.2561839589444679,"[-0.07126610726118088, -0.10151419043540955, 0.9297082424163818, 0.2647414803504944, -0.021669423207640648]"
2022-07-15 20:00:00+00:00,2022-07-15 13:31:00+00:00,2022-07-15 20:00:00+00:00,0.998766445965821,0.015581589108202811,[],11597.438695008475,2,11198027.290000001,9390048.840000002,-1807978.45,1.3833753530456467,142193.61000000127,3,"[{'sid': Equity(4 [VWO]), 'amount': -16467, 'cost_basis': 41.76034658355979, 'last_sale_price': 40.11}, {'sid': Equity(2 [SPY]), 'amount': -2472, 'cost_basis': 380.63316307443364, 'last_sale_price': 385.13}, {'sid': Equity(3 [VNQ]), 'amount': 94713, 'cost_basis': 92.2511508059084, 'last_sale_price': 91.79}, {'sid': Equity(1 [LQD]), 'amount': 22394, 'cost_basis': 110.55405211255277, 'last_sale_price': 111.83}, {'sid': Equity(0 [DBC]), 'amount': -7796, 'cost_basis': 24.52901259589265, 'last_sale_price': 25.07}]",[],11198027.290000001,0.0,9390048.840000002,9247855.23,11597.438695008475,-1807978.45,9401646.27869501,9247855.23,-0.23274799511584132,-0.2667101822479382,-0.05983537213049939,,,0.0,0.1480290859346655,0.0,0.0,399,2022-07,3.5386823597043575,0.0,-0.18945511857481828,"[-0.07126610726118088, -0.10151419043540955, 0.9297082424163818, 0.2647414803504944, -0.021669423207640648]"
2022-07-18 20:00:00+00:00,2022-07-18 13:31:00+00:00,2022-07-18 20:00:00+00:00,0.9987561312492679,-0.008067447693620697,"[{'id': 'e2f694a0285f46588d6c59f787008282', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 15743, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cefff794a8b74be0a3d42905ca9cb4d1', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 8221, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '69f78963c11a4f6bbef3b1d360f8c7c2', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -68958, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f780ed8f71174118b5dc5d9669034c83', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -12776, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd7a1bed51b224bc79fa3aaf89c7b5882', 'dt': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 154292, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",11597.438695008475,2,11118996.52,9312086.18,-1806910.34,1.3863519386352985,-77962.66000000201,3,"[{'sid': Equity(4 [VWO]), 'amount': -16467, 'cost_basis': 41.76034658355979, 'last_sale_price': 40.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': -2472, 'cost_basis': 380.63316307443364, 'last_sale_price': 381.95}, {'sid': Equity(3 [VNQ]), 'amount': 94713, 'cost_basis': 92.2511508059084, 'last_sale_price': 91.14}, {'sid': Equity(1 [LQD]), 'amount': 22394, 'cost_basis': 110.55405211255277, 'last_sale_price': 111.05}, {'sid': Equity(0 [DBC]), 'amount': -7796, 'cost_basis': 24.52901259589265, 'last_sale_price': 25.54}]",[],11118996.52,0.0,9312086.18,9390048.840000002,11597.438695008475,-1806910.34,9323683.618695008,9390048.840000002,-0.23274799511584132,-0.31550296602153577,-0.06763163813049955,,,0.0,0.14798600681659363,0.0,0.0,400,2022-07,3.5386823597043575,0.0,-0.22433876431526073,"[-0.003128660609945655, 0.23553186655044556, 0.2517548203468323, 0.11454857885837555, 0.40129339694976807]"
2022-07-19 20:00:00+00:00,2022-07-19 13:31:00+00:00,2022-07-19 20:00:00+00:00,0.9949056762323906,0.020135663631675484,"[{'id': 'e2f694a0285f46588d6c59f787008282', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 15743, 'filled': 15743, 'commission': 78.715, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cefff794a8b74be0a3d42905ca9cb4d1', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 8221, 'filled': 8221, 'commission': 41.105000000000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '69f78963c11a4f6bbef3b1d360f8c7c2', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -68958, 'filled': -68958, 'commission': 344.79, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f780ed8f71174118b5dc5d9669034c83', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': -12776, 'filled': -12776, 'commission': 63.88, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd7a1bed51b224bc79fa3aaf89c7b5882', 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-18 20:00:00+0000', tz='UTC'), 'amount': 154292, 'filled': 154292, 'commission': 771.46, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",11597.438695008475,4,9490470.65,9460880.77,-29589.879999999997,1.0011290163815205,185640.7283399999,1,"[{'sid': Equity(4 [VWO]), 'amount': -724, 'cost_basis': 41.651624207869176, 'last_sale_price': 40.87}, {'sid': Equity(2 [SPY]), 'amount': 5749, 'cost_basis': 392.4732849391199, 'last_sale_price': 392.27}, {'sid': Equity(3 [VNQ]), 'amount': 25755, 'cost_basis': 92.26453810934463, 'last_sale_price': 93.5}, {'sid': Equity(1 [LQD]), 'amount': 9618, 'cost_basis': 110.56069382600668, 'last_sale_price': 111.36}, {'sid': Equity(0 [DBC]), 'amount': 146496, 'cost_basis': 25.658086082350376, 'last_sale_price': 25.64}]","[{'amount': 15743, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 40.890435, 'order_id': 'e2f694a0285f46588d6c59f787008282', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 8221, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 392.466135, 'order_id': 'cefff794a8b74be0a3d42905ca9cb4d1', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -68958, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 93.45325, 'order_id': '69f78963c11a4f6bbef3b1d360f8c7c2', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -12776, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 111.30432, 'order_id': 'f780ed8f71174118b5dc5d9669034c83', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 154292, 'dt': Timestamp('2022-07-19 20:00:00+0000', tz='UTC'), 'price': 25.652820000000002, 'order_id': 'd7a1bed51b224bc79fa3aaf89c7b5882', 'sid': Equity(0 [DBC]), 'commission': None}]",9490470.65,36846.1383399982,9460880.77,9312086.18,48443.577035007256,-29589.879999999997,9509324.347035008,9312086.18,-0.23274799511584132,-0.1960502333346049,-0.04906756529649969,,,0.0,0.1486524376777575,0.0,0.0,401,2022-07,3.5386823597043575,0.0,-0.13860364964828006,"[-0.003128660609945655, 0.23553186655044556, 0.2517548203468323, 0.11454857885837555, 0.40129339694976807]"
2022-07-20 20:00:00+00:00,2022-07-20 13:31:00+00:00,2022-07-20 20:00:00+00:00,0.9949082171643628,0.0007240259903669968,[],48443.577035007256,4,9495092.97,9465626.17,-29466.800000000003,1.0011025799940412,4745.4000000003725,1,"[{'sid': Equity(4 [VWO]), 'amount': -724, 'cost_basis': 41.651624207869176, 'last_sale_price': 40.7}, {'sid': Equity(2 [SPY]), 'amount': 5749, 'cost_basis': 392.4732849391199, 'last_sale_price': 394.77}, {'sid': Equity(3 [VNQ]), 'amount': 25755, 'cost_basis': 92.26453810934463, 'last_sale_price': 93.28}, {'sid': Equity(1 [LQD]), 'amount': 9618, 'cost_basis': 110.56069382600668, 'last_sale_price': 111.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 146496, 'cost_basis': 25.658086082350376, 'last_sale_price': 25.62}]",[],9495092.97,0.0,9465626.17,9460880.77,48443.577035007256,-29466.800000000003,9514069.747035008,9460880.77,-0.23274799511584132,-0.19282594360701674,-0.04859302529649967,,,0.0,0.14846768192099757,0.0,0.0,402,2022-07,3.5386823597043575,0.0,-0.1363239104064765,"[-0.003128660609945655, 0.23553186655044556, 0.2517548203468323, 0.11454857885837555, 0.40129339694976807]"
2022-07-21 20:00:00+00:00,2022-07-21 13:31:00+00:00,2022-07-21 20:00:00+00:00,0.9949047005873664,-0.0004651610114899981,[],48443.577035007256,4,9488888.73,9459059.93,-29828.800000000003,1.0011794918567947,-6566.2400000002235,1,"[{'sid': Equity(4 [VWO]), 'amount': -724, 'cost_basis': 41.651624207869176, 'last_sale_price': 41.2}, {'sid': Equity(2 [SPY]), 'amount': 5749, 'cost_basis': 392.4732849391199, 'last_sale_price': 398.79}, {'sid': Equity(3 [VNQ]), 'amount': 25755, 'cost_basis': 92.26453810934463, 'last_sale_price': 94.02}, {'sid': Equity(1 [LQD]), 'amount': 9618, 'cost_basis': 110.56069382600668, 'last_sale_price': 112.76}, {'sid': Equity(0 [DBC]), 'amount': 146496, 'cost_basis': 25.658086082350376, 'last_sale_price': 25.19}]",[],9488888.73,0.0,9459059.93,9465626.17,48443.577035007256,-29828.800000000003,9507503.507035008,9465626.17,-0.23274799511584132,-0.19670056957187226,-0.049249649296499665,,,0.0,0.1482836898158566,0.0,0.0,403,2022-07,3.5386823597043575,0.0,-0.13906476921283215,"[-0.003128660609945655, 0.23553186655044556, 0.2517548203468323, 0.11454857885837555, 0.40129339694976807]"
2022-07-22 20:00:00+00:00,2022-07-22 13:31:00+00:00,2022-07-22 20:00:00+00:00,0.9948810490181258,-0.0043953937729284435,[],48443.577035007256,4,9444656.24,9415131.52,-29524.72,1.0011207036301024,-43928.41000000015,1,"[{'sid': Equity(4 [VWO]), 'amount': -724, 'cost_basis': 41.651624207869176, 'last_sale_price': 40.78}, {'sid': Equity(2 [SPY]), 'amount': 5749, 'cost_basis': 392.4732849391199, 'last_sale_price': 395.09000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25755, 'cost_basis': 92.26453810934463, 'last_sale_price': 94.51}, {'sid': Equity(1 [LQD]), 'amount': 9618, 'cost_basis': 110.56069382600668, 'last_sale_price': 113.63}, {'sid': Equity(0 [DBC]), 'amount': 146496, 'cost_basis': 25.658086082350376, 'last_sale_price': 24.89}]",[],9444656.24,0.0,9415131.52,9459059.93,48443.577035007256,-29524.72,9463575.097035008,9459059.93,-0.23274799511584132,-0.22384633411963278,-0.0536424902964997,,,0.0,0.14814297266785983,0.0,0.0,404,2022-07,3.5386823597043575,0.0,-0.1583066837922811,"[-0.003128660609945655, 0.23553186655044556, 0.2517548203468323, 0.11454857885837555, 0.40129339694976807]"
2022-07-25 20:00:00+00:00,2022-07-25 13:31:00+00:00,2022-07-25 20:00:00+00:00,0.9949151319943517,0.006927824181093581,"[{'id': '76ce04a2ba1a4c7a873fa59405add0dd', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -8758, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '18df6218302c44d087c9ef168828f3f5', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 12014, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b9df5a3ec0734950937f44edeee59ce4', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -33294, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f89083e598ac45c595aee5cf6d91d7b4', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 19830, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b93afcdf5f3145a28ca45db35195d7a0', 'dt': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -135270, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",48443.577035007256,4,9508226.48,9478564.200000001,-29662.28,1.001142119668593,63432.680000001565,1,"[{'sid': Equity(4 [VWO]), 'amount': -724, 'cost_basis': 41.651624207869176, 'last_sale_price': 40.97}, {'sid': Equity(2 [SPY]), 'amount': 5749, 'cost_basis': 392.4732849391199, 'last_sale_price': 395.57}, {'sid': Equity(3 [VNQ]), 'amount': 25755, 'cost_basis': 92.26453810934463, 'last_sale_price': 94.67}, {'sid': Equity(1 [LQD]), 'amount': 9618, 'cost_basis': 110.56069382600668, 'last_sale_price': 112.67}, {'sid': Equity(0 [DBC]), 'amount': 146496, 'cost_basis': 25.658086082350376, 'last_sale_price': 25.34}]",[],9508226.48,0.0,9478564.200000001,9415131.52,48443.577035007256,-29662.28,9527007.77703501,9415131.52,-0.23274799511584132,-0.18371232821332456,-0.04729922229649952,,,0.0,0.1480565921992557,0.0,0.0,405,2022-07,3.5386823597043575,0.0,-0.1298386654625958,"[-0.0407785065472126, 0.7375707030296326, -0.0749167874455452, 0.34826746582984924, 0.029857145622372627]"
2022-07-26 20:00:00+00:00,2022-07-26 13:31:00+00:00,2022-07-26 20:00:00+00:00,0.994144929781427,-0.0023884585194755867,"[{'id': '76ce04a2ba1a4c7a873fa59405add0dd', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -8758, 'filled': -8758, 'commission': 43.79, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '18df6218302c44d087c9ef168828f3f5', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 12014, 'filled': 12014, 'commission': 60.07, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b9df5a3ec0734950937f44edeee59ce4', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -33294, 'filled': -33294, 'commission': 166.47, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f89083e598ac45c595aee5cf6d91d7b4', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': 19830, 'filled': 19830, 'commission': 99.15, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b93afcdf5f3145a28ca45db35195d7a0', 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-07-25 20:00:00+0000', tz='UTC'), 'amount': -135270, 'filled': -135270, 'commission': 676.35, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",48443.577035007256,3,10545724.41,9446473.82,-1099250.59,1.2255147343097672,-24898.439640002325,2,"[{'sid': Equity(4 [VWO]), 'amount': -9482, 'cost_basis': 40.63846510298432, 'last_sale_price': 40.58}, {'sid': Equity(2 [SPY]), 'amount': 17763, 'cost_basis': 391.5380015394359, 'last_sale_price': 390.89}, {'sid': Equity(3 [VNQ]), 'amount': -7539, 'cost_basis': 94.70053382212495, 'last_sale_price': 94.77}, {'sid': Equity(1 [LQD]), 'amount': 29448, 'cost_basis': 112.0089081760572, 'last_sale_price': 112.65}, {'sid': Equity(0 [DBC]), 'amount': 11226, 'cost_basis': 25.71833461254813, 'last_sale_price': 25.39}]","[{'amount': -8758, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 40.559709999999995, 'order_id': '76ce04a2ba1a4c7a873fa59405add0dd', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 12014, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 391.085445, 'order_id': '18df6218302c44d087c9ef168828f3f5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -33294, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 94.72261499999999, 'order_id': 'b9df5a3ec0734950937f44edeee59ce4', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 19830, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 112.706325, 'order_id': 'f89083e598ac45c595aee5cf6d91d7b4', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -135270, 'dt': Timestamp('2022-07-26 20:00:00+0000', tz='UTC'), 'price': 25.377305, 'order_id': 'b93afcdf5f3145a28ca45db35195d7a0', 'sid': Equity(0 [DBC]), 'commission': None}]",10545724.41,7191.940360000357,9446473.82,9478564.200000001,55635.51739500703,-1099250.59,9502109.337395007,9478564.200000001,-0.23274799511584132,-0.1989687761481598,-0.049789066260499726,,,0.0,0.1478872026662279,0.0,0.0,406,2022-07,3.5386823597043575,0.0,-0.14063602656119503,"[-0.0407785065472126, 0.7375707030296326, -0.0749167874455452, 0.34826746582984924, 0.029857145622372627]"
