,period_open,period_close,short_value,returns,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,0.0,0.0030435963525691843,10116836.2,29312.308080000803,0.0,-635092.5619200002,"[{'id': '611728e895b94d27ba4986b2e6817dda', 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-12-28 21:00:00+0000', tz='UTC'), 'amount': 174856, 'filled': 174856, 'commission': 174.856, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 43356, 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'price': 14.64732, 'order_id': '611728e895b94d27ba4986b2e6817dda', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0015235954126689,"[{'sid': Equity(4 [VWO]), 'amount': 3708, 'cost_basis': 49.57759538834952, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 9908, 'cost_basis': 367.4249407509083, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': 7688, 'cost_basis': 83.70297789281999, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 18216, 'cost_basis': 137.34067787439616, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 210555, 'cost_basis': 14.54797900420318, 'last_sale_price': 14.64}]",1.0015235954126689,9452431.329999998,10116836.2,9452431.329999998,10116836.2,619702.045614999,-15390.516305000958,10101445.683694998,5,0,10116836.2,0.01014456836949984,0.029293305121523058,0.0,0.0,,,7.910591029314189,36.787631027486924,-0.0011946761577748325,1.0863407759793444,0.0,0.0,11,2020-12,"[0.018029101192951202, 0.3656529486179352, 0.06433606147766113, 0.24901635944843292, 0.30296555161476135]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,0.0,0.004059096651059282,10154487.34,37651.140000000596,0.0,0.0,[],[],1.001517937600619,"[{'sid': Equity(4 [VWO]), 'amount': 3708, 'cost_basis': 49.57759538834952, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 9908, 'cost_basis': 367.4249407509083, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': 7688, 'cost_basis': 83.70297789281999, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 18216, 'cost_basis': 137.34067787439616, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 210555, 'cost_basis': 14.54797900420318, 'last_sale_price': 14.700000000000001}]",1.001517937600619,10116836.2,10154487.34,10116836.2,10154487.34,-15390.516305000958,-15390.516305000958,10139096.823694998,5,0,10154487.34,0.013909682369499743,0.030751282885267066,0.0,0.0,,,9.452941831453236,48.20021978878227,-0.0011946761577748325,1.0863407759793444,0.0,0.0,12,2020-12,"[0.018029101192951202, 0.3656529486179352, 0.06433606147766113, 0.24901635944843292, 0.30296555161476135]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,0.0,-0.009646670419099076,10054093.98,-100393.3599999994,0.0,0.0,"[{'id': '09889f20119044de9fe1cf199ca8d37a', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 10688, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7f911bcc2da8427cb3d531f8e8d6488f', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -7701, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6c8668d8aa264e2d9dc86596709a6448', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 60941, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '812a59a105b04501af1ca61780223602', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -4244, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0a5cdefe30a048999097de37e5c680f6', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -146194, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0015331179330738,"[{'sid': Equity(4 [VWO]), 'amount': 3708, 'cost_basis': 49.57759538834952, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 9908, 'cost_basis': 367.4249407509083, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': 7688, 'cost_basis': 83.70297789281999, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 18216, 'cost_basis': 137.34067787439616, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 210555, 'cost_basis': 14.54797900420318, 'last_sale_price': 14.620000000000001}]",1.0015331179330738,10154487.34,10054093.98,10154487.34,10054093.98,-15390.516305000958,-15390.516305000958,10038703.463694999,5,0,10054093.98,0.0038703463694997886,0.0568854145171301,0.0,0.0,,,1.3428829596730916,1.7370095287938514,-0.009901607780821371,1.0863407759793444,0.0,0.0,13,2021-01,"[0.07219187915325165, 0.0810529887676239, 0.5617538094520569, 0.19126944243907928, 0.0937320664525032]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,0.0,0.0104882360064209,10089913.79,102908.14825999923,0.0,67088.33825999871,"[{'id': '09889f20119044de9fe1cf199ca8d37a', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 10688, 'filled': 10688, 'commission': 10.688, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7f911bcc2da8427cb3d531f8e8d6488f', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -7701, 'filled': -7701, 'commission': 7.7010000000000005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6c8668d8aa264e2d9dc86596709a6448', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 60941, 'filled': 60941, 'commission': 60.941, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '812a59a105b04501af1ca61780223602', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -4244, 'filled': -4244, 'commission': 4.244, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0a5cdefe30a048999097de37e5c680f6', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -146194, 'filled': -146194, 'commission': 146.19400000000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 10688, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.535754999999995, 'order_id': '09889f20119044de9fe1cf199ca8d37a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -7701, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.144335, 'order_id': '7f911bcc2da8427cb3d531f8e8d6488f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 60941, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.331145, 'order_id': '6c8668d8aa264e2d9dc86596709a6448', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -4244, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': '812a59a105b04501af1ca61780223602', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -146194, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': '0a5cdefe30a048999097de37e5c680f6', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9949024056596629,"[{'sid': Equity(4 [VWO]), 'amount': 14396, 'cost_basis': 51.032131226729646, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 2207, 'cost_basis': 367.42843010296997, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': 68629, 'cost_basis': 82.48570928448616, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 13972, 'cost_basis': 137.34098162475402, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 64361, 'cost_basis': 14.55025047294978, 'last_sale_price': 15.030000000000001}]",0.9949024056596629,10054093.98,10089913.79,10054093.98,10089913.79,-15390.516305000958,51697.82195499834,10141611.611954998,5,0,10089913.79,0.014161161195499705,0.06905331812078154,0.0,0.0,,,3.699380541906917,6.027941270839038,-0.009901607780821371,1.0863407759793444,0.0,0.0,14,2021-01,"[0.07219187915325165, 0.0810529887676239, 0.5617538094520569, 0.19126944243907928, 0.0937320664525032]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,0.0,-0.0003642249969144191,10083145.65,-6768.139999998733,0.0,0.0,[],[],0.9948990014401252,"[{'sid': Equity(4 [VWO]), 'amount': 14396, 'cost_basis': 51.032131226729646, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 2207, 'cost_basis': 367.42843010296997, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': 68629, 'cost_basis': 82.48570928448616, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 13972, 'cost_basis': 137.34098162475402, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 64361, 'cost_basis': 14.55025047294978, 'last_sale_price': 15.05}]",0.9948990014401252,10089913.79,10083145.65,10089913.79,10083145.65,51697.82195499834,51697.82195499834,10134843.471955,5,0,10083145.65,0.013484347195499735,0.06689723747716626,0.0,0.0,,,3.396440651941858,5.5373519271139084,-0.009901607780821371,1.0863407759793444,0.0,0.0,15,2021-01,"[0.07219187915325165, 0.0810529887676239, 0.5617538094520569, 0.19126944243907928, 0.0937320664525032]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,0.0,0.00130586890522422,10094398.09,11252.439999999478,0.0,0.0,[],[],0.994904658658501,"[{'sid': Equity(4 [VWO]), 'amount': 14396, 'cost_basis': 51.032131226729646, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 2207, 'cost_basis': 367.42843010296997, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': 68629, 'cost_basis': 82.48570928448616, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 13972, 'cost_basis': 137.34098162475402, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 64361, 'cost_basis': 14.55025047294978, 'last_sale_price': 15.120000000000001}]",0.994904658658501,10083145.65,10094398.09,10083145.65,10094398.09,51697.82195499834,51697.82195499834,10146095.911954999,5,0,10094398.09,0.01460959119549976,0.0646341751972853,0.0,0.0,,,3.5662017825276244,5.801661651014562,-0.009901607780821371,1.0863407759793444,0.0,0.0,16,2021-01,"[0.07219187915325165, 0.0810529887676239, 0.5617538094520569, 0.19126944243907928, 0.0937320664525032]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,0.0,0.008127367825752053,10175366.370000001,80968.28000000119,0.0,0.0,[],[],0.9949449987812078,"[{'sid': Equity(4 [VWO]), 'amount': 14396, 'cost_basis': 51.032131226729646, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 2207, 'cost_basis': 367.42843010296997, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': 68629, 'cost_basis': 82.48570928448616, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 13972, 'cost_basis': 137.34098162475402, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 64361, 'cost_basis': 14.55025047294978, 'last_sale_price': 15.24}]",0.9949449987812078,10094398.09,10175366.370000001,10094398.09,10175366.370000001,51697.82195499834,51697.82195499834,10227064.191955,5,0,10175366.370000001,0.02270641919549976,0.06823855981145628,0.0,0.0,,,4.912693021468325,8.697575805901778,-0.009901607780821371,1.0863407759793444,0.0,0.0,17,2021-01,"[0.07219187915325165, 0.0810529887676239, 0.5617538094520569, 0.19126944243907928, 0.0937320664525032]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,0.0,-0.009968316491501506,10070237.45,-105128.92000000179,0.0,0.0,"[{'id': 'a6db160fa9c64d97a8d95f91bf6f128d', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -18200, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cfbdb2dfcef44427a485dfb960d72928', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 9330, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '220b81eabfc844f99bd31488531f6883', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -71727, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd80ed46ce10246ff927f1991b435325e', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 16332, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a597647b59754ccca4ec825be47a45d6', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 74924, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9948924962898904,"[{'sid': Equity(4 [VWO]), 'amount': 14396, 'cost_basis': 51.032131226729646, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 2207, 'cost_basis': 367.42843010296997, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': 68629, 'cost_basis': 82.48570928448616, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 13972, 'cost_basis': 137.34098162475402, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 64361, 'cost_basis': 14.55025047294978, 'last_sale_price': 15.13}]",0.9948924962898904,10175366.370000001,10070237.45,10175366.370000001,10070237.45,51697.82195499834,51697.82195499834,10121935.271954998,5,0,10070237.45,0.012193527195499598,0.07918085015015773,0.0,0.0,,,2.181059932218437,3.2166910125195742,-0.01027948177764444,1.0863407759793444,0.0,0.0,18,2021-01,"[-0.0194888636469841, 0.43165668845176697, -0.025090597569942474, 0.40472307801246643, 0.20819967985153198]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,-453937.36,0.004009581781015678,10622927.07,37073.40573000163,-453937.36,-61678.85427000001,"[{'id': 'a6db160fa9c64d97a8d95f91bf6f128d', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -18200, 'filled': -18200, 'commission': 18.2, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cfbdb2dfcef44427a485dfb960d72928', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 9330, 'filled': 9330, 'commission': 9.33, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '220b81eabfc844f99bd31488531f6883', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -71727, 'filled': -71727, 'commission': 71.727, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd80ed46ce10246ff927f1991b435325e', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 16332, 'filled': 16332, 'commission': 16.332, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a597647b59754ccca4ec825be47a45d6', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 74924, 'filled': 74924, 'commission': 74.924, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -18200, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': 'a6db160fa9c64d97a8d95f91bf6f128d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 9330, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.959385, 'order_id': 'cfbdb2dfcef44427a485dfb960d72928', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -71727, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.11892, 'order_id': '220b81eabfc844f99bd31488531f6883', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 16332, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.537735, 'order_id': 'd80ed46ce10246ff927f1991b435325e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 74924, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': 'a597647b59754ccca4ec825be47a45d6', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0903489485476212,"[{'sid': Equity(4 [VWO]), 'amount': -3804, 'cost_basis': 52.38900556256572, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 11537, 'cost_basis': 376.75435011591003, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': -3098, 'cost_basis': 82.09576732085216, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 30304, 'cost_basis': 136.36968107448067, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 139285, 'cost_basis': 15.022790241084977, 'last_sale_price': 15.42}]",1.0009824809321135,10070237.45,10168989.71,10070237.45,10168989.71,51697.82195499834,-9981.032315001325,10159008.677685,3,2,10622927.07,0.01590086776849975,0.07771016548350573,0.0,0.0,,,2.73049861857703,4.060522568254526,-0.01027948177764444,1.0903489485476212,0.0,0.0,19,2021-01,"[-0.0194888636469841, 0.43165668845176697, -0.025090597569942474, 0.40472307801246643, 0.20819967985153198]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,-457682.04000000004,0.0038443035355615702,10660942.610000001,34270.859999999404,-457682.04000000004,0.0,[],[],1.090779921113118,"[{'sid': Equity(4 [VWO]), 'amount': -3804, 'cost_basis': 52.38900556256572, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 11537, 'cost_basis': 376.75435011591003, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': -3098, 'cost_basis': 82.09576732085216, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 30304, 'cost_basis': 136.36968107448067, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 139285, 'cost_basis': 15.022790241084977, 'last_sale_price': 15.38}]",1.000979177729611,10168989.71,10203260.57,10168989.71,10203260.57,-9981.032315001325,-9981.032315001325,10193279.537685,3,2,10660942.610000001,0.019327953768499606,0.0761693980042317,0.0,0.0,,,3.204482923689186,4.79224282554899,-0.01027948177764444,1.090779921113118,0.0,0.0,20,2021-01,"[-0.0194888636469841, 0.43165668845176697, -0.025090597569942474, 0.40472307801246643, 0.20819967985153198]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,-461178.14,-0.0015271532601129703,10647218.94,-17219.770000001416,-461178.14,0.0,[],[],1.0916206600196792,"[{'sid': Equity(4 [VWO]), 'amount': -3804, 'cost_basis': 52.38900556256572, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 11537, 'cost_basis': 376.75435011591003, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': -3098, 'cost_basis': 82.09576732085216, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 30304, 'cost_basis': 136.36968107448067, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 139285, 'cost_basis': 15.022790241084977, 'last_sale_price': 15.52}]",1.000980834678929,10203260.57,10186040.799999999,10203260.57,10186040.799999999,-9981.032315001325,-9981.032315001325,10176059.767684998,3,2,10647218.94,0.01760597676849951,0.07480950634135974,0.0,0.0,,,2.836385516123751,4.23962843265625,-0.01027948177764444,1.0916206600196792,0.0,0.0,21,2021-01,"[-0.0194888636469841, 0.43165668845176697, -0.025090597569942474, 0.40472307801246643, 0.20819967985153198]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,-461831.78,-0.00530976090532258,10591097.96,-56774.61999999732,-461831.78,0.0,[],[],1.0922638880799391,"[{'sid': Equity(4 [VWO]), 'amount': -3804, 'cost_basis': 52.38900556256572, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 11537, 'cost_basis': 376.75435011591003, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': -3098, 'cost_basis': 82.09576732085216, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 30304, 'cost_basis': 136.36968107448067, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 139285, 'cost_basis': 15.022790241084977, 'last_sale_price': 15.3}]",1.000986337687824,10186040.799999999,10129266.180000002,10186040.799999999,10129266.180000002,-9981.032315001325,-9981.032315001325,10119285.147685,3,2,10591097.96,0.011928514768499765,0.0761725894213631,0.0,0.0,,,1.820025733004977,2.6448473205340037,-0.01053861032326192,1.0922638880799391,0.0,0.0,22,2021-01,"[-0.0194888636469841, 0.43165668845176697, -0.025090597569942474, 0.40472307801246643, 0.20819967985153198]"
