,period_open,period_close,portfolio_value,net_leverage,gross_leverage,capital_used,starting_cash,longs_count,ending_exposure,ending_value,orders,starting_exposure,transactions,ending_cash,starting_value,positions,short_exposure,short_value,pnl,long_exposure,shorts_count,long_value,returns,max_leverage,sharpe,treasury_period_return,period_label,algo_volatility,sortino,trading_days,benchmark_period_return,benchmark_volatility,alpha,beta,excess_return,max_drawdown,algorithm_period_return,weights
2021-11-16 21:00:00+00:00,2021-11-16 14:31:00+00:00,2021-11-16 21:00:00+00:00,10687271.969730401,1.0007771141497213,1.1100839684441266,54664.97681229189,-62970.20708188748,4,10695577.2,10695577.2,"[{'id': 'd9149634ee464704ac7aafb3063fae94', 'dt': Timestamp('2021-11-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-15 21:00:00+0000', tz='UTC'), 'amount': 126359, 'filled': 126359, 'commission': 656.889644682, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c58f598e25db4eb68ba81b48c362f5d5', 'dt': Timestamp('2021-11-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-15 21:00:00+0000', tz='UTC'), 'amount': -5530, 'filled': -5530, 'commission': 259.38208408, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '28ae478e054b4f04b04307e051361757', 'dt': Timestamp('2021-11-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-15 21:00:00+0000', tz='UTC'), 'amount': -4607, 'filled': -4607, 'commission': 50.5181253015, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0d345b5d7fc745edafb0bf401f71935c', 'dt': Timestamp('2021-11-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-15 21:00:00+0000', tz='UTC'), 'amount': -45411, 'filled': -45411, 'commission': 597.9907800375, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '01a33f46ef6a4be798139fd4735b4233', 'dt': Timestamp('2021-11-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-15 21:00:00+0000', tz='UTC'), 'amount': 115078, 'filled': 115078, 'commission': 245.353833609, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10762959.49,"[{'amount': 126359, 'dt': Timestamp('2021-11-16 21:00:00+0000', tz='UTC'), 'price': 51.98598, 'order_id': 'd9149634ee464704ac7aafb3063fae94', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5530, 'dt': Timestamp('2021-11-16 21:00:00+0000', tz='UTC'), 'price': 469.04536, 'order_id': 'c58f598e25db4eb68ba81b48c362f5d5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -4607, 'dt': Timestamp('2021-11-16 21:00:00+0000', tz='UTC'), 'price': 109.655145, 'order_id': '28ae478e054b4f04b04307e051361757', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -45411, 'dt': Timestamp('2021-11-16 21:00:00+0000', tz='UTC'), 'price': 131.684125, 'order_id': '0d345b5d7fc745edafb0bf401f71935c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 115078, 'dt': Timestamp('2021-11-16 21:00:00+0000', tz='UTC'), 'price': 21.320655, 'order_id': '01a33f46ef6a4be798139fd4735b4233', 'sid': Equity(0 [DBC]), 'commission': None}]",-8305.2302695985,10762959.49,"[{'sid': Equity(4 [VWO]), 'amount': 98422, 'cost_basis': 51.9926542155685, 'last_sale_price': 51.96}, {'sid': Equity(2 [SPY]), 'amount': 1118, 'cost_basis': 462.5310949222794, 'last_sale_price': 469.28000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -5324, 'cost_basis': 109.64586583155827, 'last_sale_price': 109.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 21956, 'cost_basis': 134.98831404168573, 'last_sale_price': 131.75}, {'sid': Equity(0 [DBC]), 'amount': 128968, 'cost_basis': 21.335724107112135, 'last_sale_price': 21.31}]",-584096.04,-584096.04,-12717.31318771094,11279673.24,1,11279673.24,-0.0009062880229582623,2.6519230700036527,0.8047667845798264,0.0,2021-11,0.09491452466395009,1.1752527564223396,233,0.0,0.0,,,0.0,-0.03769557024235703,0.06872719697303831,"[0.4781331419944763, 0.04882749915122986, -0.054961275309324265, 0.2707873284816742, 0.2572132349014282]"
2021-11-17 21:00:00+00:00,2021-11-17 14:31:00+00:00,2021-11-17 21:00:00+00:00,10652619.869730404,1.0007796420384056,1.1107819151252096,0.0,-8305.2302695985,4,10660925.100000001,10660925.100000001,[],10695577.2,[],-8305.2302695985,10695577.2,"[{'sid': Equity(4 [VWO]), 'amount': 98422, 'cost_basis': 51.9926542155685, 'last_sale_price': 51.77}, {'sid': Equity(2 [SPY]), 'amount': 1118, 'cost_basis': 462.5310949222794, 'last_sale_price': 468.14}, {'sid': Equity(3 [VNQ]), 'amount': -5324, 'cost_basis': 109.64586583155827, 'last_sale_price': 110.05}, {'sid': Equity(1 [LQD]), 'amount': 21956, 'cost_basis': 134.98831404168573, 'last_sale_price': 132.28}, {'sid': Equity(0 [DBC]), 'amount': 128968, 'cost_basis': 21.335724107112135, 'last_sale_price': 21.12}]",-585906.2,-585906.2,-34652.099999997765,11246831.3,1,11246831.3,-0.0028996147527304414,2.6519230700036527,0.7656073317900874,0.0,2021-11,0.09478206664749167,1.1173958994876052,234,0.0,0.0,,,0.0,-0.03769557024235703,0.06526198697303842,"[0.4781331419944763, 0.04882749915122986, -0.054961275309324265, 0.2707873284816742, 0.2572132349014282]"
2021-11-18 21:00:00+00:00,2021-11-18 14:31:00+00:00,2021-11-18 21:00:00+00:00,10608883.929730402,1.0007828561726766,1.1112586958333883,0.0,-8305.2302695985,4,10617189.16,10617189.16,[],10660925.100000001,[],-8305.2302695985,10660925.100000001,"[{'sid': Equity(4 [VWO]), 'amount': 98422, 'cost_basis': 51.9926542155685, 'last_sale_price': 51.15}, {'sid': Equity(2 [SPY]), 'amount': 1118, 'cost_basis': 462.5310949222794, 'last_sale_price': 469.73}, {'sid': Equity(3 [VNQ]), 'amount': -5324, 'cost_basis': 109.64586583155827, 'last_sale_price': 110.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 21956, 'cost_basis': 134.98831404168573, 'last_sale_price': 132.58}, {'sid': Equity(0 [DBC]), 'amount': 128968, 'cost_basis': 21.335724107112135, 'last_sale_price': 21.19}]",-586012.68,-586012.68,-43735.94000000134,11203201.84,1,11203201.84,-0.0038165732614784814,2.6519230700036527,0.7166050746131647,0.0,2021-11,0.09468869412488791,1.0448312951221945,235,0.0,0.0,,,0.0,-0.03769557024235703,0.06088839297303816,"[0.4781331419944763, 0.04882749915122986, -0.054961275309324265, 0.2707873284816742, 0.2572132349014282]"
2021-11-19 21:00:00+00:00,2021-11-19 14:31:00+00:00,2021-11-19 21:00:00+00:00,10569676.309730403,1.0007857601336336,1.111016587063254,0.0,-8305.2302695985,4,10577981.540000001,10577981.540000001,[],10617189.16,[],-8305.2302695985,10617189.16,"[{'sid': Equity(4 [VWO]), 'amount': 98422, 'cost_basis': 51.9926542155685, 'last_sale_price': 51.06}, {'sid': Equity(2 [SPY]), 'amount': 1118, 'cost_basis': 462.5310949222794, 'last_sale_price': 468.89}, {'sid': Equity(3 [VNQ]), 'amount': -5324, 'cost_basis': 109.64586583155827, 'last_sale_price': 109.42}, {'sid': Equity(1 [LQD]), 'amount': 21956, 'cost_basis': 134.98831404168573, 'last_sale_price': 133.08}, {'sid': Equity(0 [DBC]), 'amount': 128968, 'cost_basis': 21.335724107112135, 'last_sale_price': 20.85}]",-582552.08,-582552.08,-39207.61999999918,11160533.620000001,1,11160533.620000001,-0.0033607460138855606,2.6519230700036527,0.6726941123574458,0.0,2021-11,0.0945758049213338,0.9800204143813156,236,0.0,0.0,,,0.0,-0.03769557024235703,0.05696763097303825,"[0.4781331419944763, 0.04882749915122986, -0.054961275309324265, 0.2707873284816742, 0.2572132349014282]"
2021-11-22 21:00:00+00:00,2021-11-22 14:31:00+00:00,2021-11-22 21:00:00+00:00,10512788.089730404,1.0007900121450855,1.1110703897294614,0.0,-8305.2302695985,4,10521093.320000002,10521093.320000002,"[{'id': '9abb75bd72724dadb4117f4586fa1474', 'dt': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'amount': -82569, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1d34e21e5a764a8a835f5cc8b34d0fe7', 'dt': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'amount': -17, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '91e96177f0724393b30fbfe22e7f9910', 'dt': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'amount': 43304, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a9926eab6aca45b8935fc1df9d7c21ba', 'dt': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'amount': -16113, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fea516762b004ca6b01546c4767f90df', 'dt': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'amount': 75375, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10577981.540000001,[],-8305.2302695985,10577981.540000001,"[{'sid': Equity(4 [VWO]), 'amount': 98422, 'cost_basis': 51.9926542155685, 'last_sale_price': 50.53}, {'sid': Equity(2 [SPY]), 'amount': 1118, 'cost_basis': 462.5310949222794, 'last_sale_price': 467.57}, {'sid': Equity(3 [VNQ]), 'amount': -5324, 'cost_basis': 109.64586583155827, 'last_sale_price': 108.88}, {'sid': Equity(1 [LQD]), 'amount': 21956, 'cost_basis': 134.98831404168573, 'last_sale_price': 131.92000000000002}, {'sid': Equity(0 [DBC]), 'amount': 128968, 'cost_basis': 21.335724107112135, 'last_sale_price': 21.0}]",-579677.12,-579677.12,-56888.21999999881,11100770.440000001,1,11100770.440000001,-0.00513255280731414,2.6519230700036527,0.6094860799189032,0.0,2021-11,0.09455390581331818,0.8863615066618015,237,0.0,0.0,,,0.0,-0.04192340779602977,0.05127880897303849,"[0.07619506120681763, 0.048937588930130005, 0.39335897564888, 0.07331804186105728, 0.4081902801990509]"
2021-11-23 21:00:00+00:00,2021-11-23 14:31:00+00:00,2021-11-23 21:00:00+00:00,10534490.819523174,1.0081337951634102,1.0081337951634102,-77380.16020722315,-8305.2302695985,5,10620176.21,10620176.21,"[{'id': '9abb75bd72724dadb4117f4586fa1474', 'dt': Timestamp('2021-11-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'amount': -82569, 'filled': -82569, 'commission': 417.42518499900007, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1d34e21e5a764a8a835f5cc8b34d0fe7', 'dt': Timestamp('2021-11-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'amount': -17, 'filled': -17, 'commission': 0.7955250385, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '91e96177f0724393b30fbfe22e7f9910', 'dt': Timestamp('2021-11-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'amount': 43304, 'filled': 43304, 'commission': 475.54235635200007, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a9926eab6aca45b8935fc1df9d7c21ba', 'dt': Timestamp('2021-11-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'amount': -16113, 'filled': -16113, 'commission': 210.94254996299998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fea516762b004ca6b01546c4767f90df', 'dt': Timestamp('2021-11-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-22 21:00:00+0000', tz='UTC'), 'amount': 75375, 'filled': 75375, 'commission': 161.232325875, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10521093.320000002,"[{'amount': -82569, 'dt': Timestamp('2021-11-23 21:00:00+0000', tz='UTC'), 'price': 50.55471, 'order_id': '9abb75bd72724dadb4117f4586fa1474', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -17, 'dt': Timestamp('2021-11-23 21:00:00+0000', tz='UTC'), 'price': 467.955905, 'order_id': '1d34e21e5a764a8a835f5cc8b34d0fe7', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 43304, 'dt': Timestamp('2021-11-23 21:00:00+0000', tz='UTC'), 'price': 109.81488, 'order_id': '91e96177f0724393b30fbfe22e7f9910', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -16113, 'dt': Timestamp('2021-11-23 21:00:00+0000', tz='UTC'), 'price': 130.91450999999998, 'order_id': 'a9926eab6aca45b8935fc1df9d7c21ba', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 75375, 'dt': Timestamp('2021-11-23 21:00:00+0000', tz='UTC'), 'price': 21.39069, 'order_id': 'fea516762b004ca6b01546c4767f90df', 'sid': Equity(0 [DBC]), 'commission': None}]",-85685.39047682672,10521093.320000002,"[{'sid': Equity(4 [VWO]), 'amount': 15853, 'cost_basis': 52.018985205601865, 'last_sale_price': 50.58}, {'sid': Equity(2 [SPY]), 'amount': 1101, 'cost_basis': 462.5318174699983, 'last_sale_price': 468.19}, {'sid': Equity(3 [VNQ]), 'amount': 37980, 'cost_basis': 109.8274008624632, 'last_sale_price': 109.76}, {'sid': Equity(1 [LQD]), 'amount': 5843, 'cost_basis': 135.02441579591525, 'last_sale_price': 130.98}, {'sid': Equity(0 [DBC]), 'amount': 204343, 'cost_basis': 21.35678813427381, 'last_sale_price': 21.38}]",0.0,0.0,21702.72979277,10620176.21,0,10620176.21,0.00224375959214575,2.6519230700036527,0.6312496367389241,0.0,2021-11,0.09437312031579322,0.9181875165398189,238,0.0,0.0,,,0.0,-0.04192340779602977,0.05344908195231546,"[0.07619506120681763, 0.048937588930130005, 0.39335897564888, 0.07331804186105728, 0.4081902801990509]"
2021-11-24 21:00:00+00:00,2021-11-24 14:31:00+00:00,2021-11-24 21:00:00+00:00,10572762.939523175,1.0081043518110595,1.0081043518110595,0.0,-85685.39047682672,5,10658448.330000002,10658448.330000002,[],10620176.21,[],-85685.39047682672,10620176.21,"[{'sid': Equity(4 [VWO]), 'amount': 15853, 'cost_basis': 52.018985205601865, 'last_sale_price': 50.52}, {'sid': Equity(2 [SPY]), 'amount': 1101, 'cost_basis': 462.5318174699983, 'last_sale_price': 469.44}, {'sid': Equity(3 [VNQ]), 'amount': 37980, 'cost_basis': 109.8274008624632, 'last_sale_price': 111.09}, {'sid': Equity(1 [LQD]), 'amount': 5843, 'cost_basis': 135.02441579591525, 'last_sale_price': 131.61}, {'sid': Equity(0 [DBC]), 'amount': 204343, 'cost_basis': 21.35678813427381, 'last_sale_price': 21.3}]",0.0,0.0,38272.12000000104,10658448.330000002,0,10658448.330000002,0.003908572021923864,2.6519230700036527,0.6701497125365901,0.0,2021-11,0.09423921210807444,0.9754294917044295,239,0.0,0.0,,,0.0,-0.04192340779602977,0.05727629395231548,"[0.07619506120681763, 0.048937588930130005, 0.39335897564888, 0.07331804186105728, 0.4081902801990509]"
2021-11-26 18:00:00+00:00,2021-11-26 14:31:00+00:00,2021-11-26 18:00:00+00:00,10167151.229523174,1.0084276695155292,1.0084276695155292,0.0,-85685.39047682672,5,10252836.620000001,10252836.620000001,[],10658448.330000002,[],-85685.39047682672,10658448.330000002,"[{'sid': Equity(4 [VWO]), 'amount': 15853, 'cost_basis': 52.018985205601865, 'last_sale_price': 49.04}, {'sid': Equity(2 [SPY]), 'amount': 1101, 'cost_basis': 462.5318174699983, 'last_sale_price': 458.97}, {'sid': Equity(3 [VNQ]), 'amount': 37980, 'cost_basis': 109.8274008624632, 'last_sale_price': 108.0}, {'sid': Equity(1 [LQD]), 'amount': 5843, 'cost_basis': 135.02441579591525, 'last_sale_price': 132.68}, {'sid': Equity(0 [DBC]), 'amount': 204343, 'cost_basis': 21.35678813427381, 'last_sale_price': 20.03}]",0.0,0.0,-405611.7100000009,10252836.620000001,0,10252836.620000001,-0.03817883580847254,2.6519230700036527,0.22160039576570692,0.0,2021-11,0.10202695305144117,0.29894632038587093,240,0.0,0.0,,,0.0,-0.07342281426565223,0.016715122952315475,"[0.07619506120681763, 0.048937588930130005, 0.39335897564888, 0.07331804186105728, 0.4081902801990509]"
2021-11-29 21:00:00+00:00,2021-11-29 14:31:00+00:00,2021-11-29 21:00:00+00:00,10205369.439523173,1.0083961086352236,1.0083961086352236,0.0,-85685.39047682672,5,10291054.83,10291054.83,"[{'id': '359cb8c5b76b4c039a0caa35f51e25ec', 'dt': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -27187, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '925d4166053e4a63b7ed4fabfae9c316', 'dt': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 1220, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b9f0fe21a9f04cf4b940d803efb7f2ab', 'dt': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -983, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7b19fbd98de44690913ce85de63aece5', 'dt': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 31330, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5e92737448ad46fea1381428412078b5', 'dt': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -168269, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10252836.620000001,[],-85685.39047682672,10252836.620000001,"[{'sid': Equity(4 [VWO]), 'amount': 15853, 'cost_basis': 52.018985205601865, 'last_sale_price': 49.11}, {'sid': Equity(2 [SPY]), 'amount': 1101, 'cost_basis': 462.5318174699983, 'last_sale_price': 464.6}, {'sid': Equity(3 [VNQ]), 'amount': 37980, 'cost_basis': 109.8274008624632, 'last_sale_price': 108.8}, {'sid': Equity(1 [LQD]), 'amount': 5843, 'cost_basis': 135.02441579591525, 'last_sale_price': 132.77}, {'sid': Equity(0 [DBC]), 'amount': 204343, 'cost_basis': 21.35678813427381, 'last_sale_price': 20.03}]",0.0,0.0,38218.20999999903,10291054.83,0,10291054.83,0.0040147009358648044,2.6519230700036527,0.2595711306537203,0.0,2021-11,0.10188328761977229,0.35040476503005125,241,0.0,0.0,,,0.0,-0.07342281426565223,0.020536943952315534,"[-0.05454125627875328, 0.1057022362947464, 0.3944183588027954, 0.4836190938949585, 0.0708014965057373]"
2021-11-30 21:00:00+00:00,2021-11-30 14:31:00+00:00,2021-11-30 21:00:00+00:00,10002084.847060228,1.0095751170285185,1.121055767017978,-10085.742462949827,-85685.39047682672,4,10097855.98,10097855.98,"[{'id': '359cb8c5b76b4c039a0caa35f51e25ec', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -27187, 'filled': -27187, 'commission': 133.6659865735, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '925d4166053e4a63b7ed4fabfae9c316', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 1220, 'filled': 1220, 'commission': 55.60610916, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b9f0fe21a9f04cf4b940d803efb7f2ab', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -983, 'filled': -983, 'commission': 10.487295729000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7b19fbd98de44690913ce85de63aece5', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': 31330, 'filled': 31330, 'commission': 417.08541849, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5e92737448ad46fea1381428412078b5', 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-11-29 21:00:00+0000', tz='UTC'), 'amount': -168269, 'filled': -168269, 'commission': 327.624117994, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10291054.83,"[{'amount': -27187, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 49.165405, 'order_id': '359cb8c5b76b4c039a0caa35f51e25ec', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1220, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 455.78778, 'order_id': '925d4166053e4a63b7ed4fabfae9c316', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -983, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 106.68663000000001, 'order_id': 'b9f0fe21a9f04cf4b940d803efb7f2ab', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 31330, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 133.12653, 'order_id': '7b19fbd98de44690913ce85de63aece5', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -168269, 'dt': Timestamp('2021-11-30 21:00:00+0000', tz='UTC'), 'price': 19.47026, 'order_id': '5e92737448ad46fea1381428412078b5', 'sid': Equity(0 [DBC]), 'commission': None}]",-95771.13293977323,10291054.83,"[{'sid': Equity(4 [VWO]), 'amount': -11334, 'cost_basis': 49.15361163608845, 'last_sale_price': 49.19}, {'sid': Equity(2 [SPY]), 'amount': 2321, 'cost_basis': 459.0108697732133, 'last_sale_price': 455.56}, {'sid': Equity(3 [VNQ]), 'amount': 36997, 'cost_basis': 109.82768432587181, 'last_sale_price': 106.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 37173, 'cost_basis': 133.4360673557158, 'last_sale_price': 133.06}, {'sid': Equity(0 [DBC]), 'amount': 36074, 'cost_basis': 21.365870135659684, 'last_sale_price': 19.48}]",-557519.46,-557519.46,-203284.59246294573,10655375.44,1,10655375.44,-0.019711199622391262,2.6519230700036527,0.053943415390721006,0.0,2021-11,0.10370475141735755,0.07171003014057079,242,0.0,0.0,,,0.0,-0.088466039321432,0.0002084847060210837,"[-0.05454125627875328, 0.1057022362947464, 0.3944183588027954, 0.4836190938949585, 0.0708014965057373]"
