,period_open,period_close,returns,shorts_count,starting_exposure,starting_value,transactions,short_exposure,starting_cash,short_value,long_exposure,capital_used,gross_leverage,long_value,ending_cash,portfolio_value,longs_count,positions,pnl,ending_exposure,ending_value,net_leverage,orders,algorithm_period_return,max_drawdown,sharpe,max_leverage,sortino,alpha,beta,trading_days,benchmark_period_return,benchmark_volatility,period_label,treasury_period_return,excess_return,algo_volatility,weights
2021-08-17 20:00:00+00:00,2021-08-17 13:31:00+00:00,2021-08-17 20:00:00+00:00,0.0005372179669971278,1,10481047.549999999,10481047.549999999,"[{'amount': 19228, 'dt': Timestamp('2021-08-17 20:00:00+0000', tz='UTC'), 'price': 50.08503, 'order_id': '9682eee0fe714bad9951d74d2a88436d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 8112, 'dt': Timestamp('2021-08-17 20:00:00+0000', tz='UTC'), 'price': 444.26202, 'order_id': 'fec25e89f0cc43a5948455488b4142b4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -35364, 'dt': Timestamp('2021-08-17 20:00:00+0000', tz='UTC'), 'price': 106.46674, 'order_id': '0c735aa0a5754c2eb5e1590e0759a933', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -18252, 'dt': Timestamp('2021-08-17 20:00:00+0000', tz='UTC'), 'price': 134.85254, 'order_id': '01790041d46d4eb7a60cbda4e3d89f91', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 85880, 'dt': Timestamp('2021-08-17 20:00:00+0000', tz='UTC'), 'price': 18.819405, 'order_id': 'cab07da4f79f423aa53485dc9c436119', 'sid': Equity(0 [DBC]), 'commission': None}]",-965657.4,1827.755680003902,-965657.4,11409017.15,43319.38896000013,1.1798318554115548,11409017.15,45147.14464000426,10488506.894640004,4,"[{'sid': Equity(4 [VWO]), 'amount': -19290, 'cost_basis': 50.50872913288195, 'last_sale_price': 50.06}, {'sid': Equity(2 [SPY]), 'amount': 9048, 'cost_basis': 443.7319613360278, 'last_sale_price': 444.04}, {'sid': Equity(3 [VNQ]), 'amount': 9743, 'cost_basis': 105.9186789878511, 'last_sale_price': 106.52}, {'sid': Equity(1 [LQD]), 'amount': 32680, 'cost_basis': 135.3902824702392, 'last_sale_price': 134.92000000000002}, {'sid': Equity(0 [DBC]), 'amount': 103367, 'cost_basis': 18.865104795340873, 'last_sale_price': 18.81}]",5631.588960001245,10443359.75,10443359.75,0.9956955603792303,"[{'id': '9682eee0fe714bad9951d74d2a88436d', 'dt': Timestamp('2021-08-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-16 20:00:00+0000', tz='UTC'), 'amount': 19228, 'filled': 19228, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fec25e89f0cc43a5948455488b4142b4', 'dt': Timestamp('2021-08-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-16 20:00:00+0000', tz='UTC'), 'amount': 8112, 'filled': 8112, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0c735aa0a5754c2eb5e1590e0759a933', 'dt': Timestamp('2021-08-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-16 20:00:00+0000', tz='UTC'), 'amount': -35364, 'filled': -35364, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '01790041d46d4eb7a60cbda4e3d89f91', 'dt': Timestamp('2021-08-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-16 20:00:00+0000', tz='UTC'), 'amount': -18252, 'filled': -18252, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cab07da4f79f423aa53485dc9c436119', 'dt': Timestamp('2021-08-17 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-16 20:00:00+0000', tz='UTC'), 'amount': 85880, 'filled': 85880, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.048850689464000174,-0.03785054375138926,0.8637144498900797,2.391215982294969,1.2338737360007155,,,169,0.0,0.0,2021-08,0.0,0.0,0.08668236896810302,"[-0.09380683302879333, 0.38580432534217834, 0.09910096228122711, 0.4213523864746094, 0.1875491589307785]"
2021-08-18 20:00:00+00:00,2021-08-18 13:31:00+00:00,2021-08-18 20:00:00+00:00,-0.007652502954545226,1,10443359.75,10443359.75,[],-966814.8,45147.14464000426,-966814.8,11329911.22,0.0,1.181441032161829,11329911.22,45147.14464000426,10408243.564640004,4,"[{'sid': Equity(4 [VWO]), 'amount': -19290, 'cost_basis': 50.50872913288195, 'last_sale_price': 50.120000000000005}, {'sid': Equity(2 [SPY]), 'amount': 9048, 'cost_basis': 443.7319613360278, 'last_sale_price': 439.18}, {'sid': Equity(3 [VNQ]), 'amount': 9743, 'cost_basis': 105.9186789878511, 'last_sale_price': 105.55}, {'sid': Equity(1 [LQD]), 'amount': 32680, 'cost_basis': 135.3902824702392, 'last_sale_price': 134.83}, {'sid': Equity(0 [DBC]), 'amount': 103367, 'cost_basis': 18.865104795340873, 'last_sale_price': 18.59}]",-80263.33000000007,10363096.42,10363096.42,0.9956623666270279,[],0.04082435646400007,-0.03785054375138926,0.7253965883465037,2.391215982294969,1.0305876779599294,,,170,0.0,0.0,2021-08,0.0,0.0,0.08696580682614989,"[-0.09380683302879333, 0.38580432534217834, 0.09910096228122711, 0.4213523864746094, 0.1875491589307785]"
2021-08-19 20:00:00+00:00,2021-08-19 13:31:00+00:00,2021-08-19 20:00:00+00:00,0.0008868210993215886,1,10363096.42,10363096.42,[],-951961.5,45147.14464000426,-951961.5,11324288.17,0.0,1.1784286563550368,11324288.17,45147.14464000426,10417473.814640004,4,"[{'sid': Equity(4 [VWO]), 'amount': -19290, 'cost_basis': 50.50872913288195, 'last_sale_price': 49.35}, {'sid': Equity(2 [SPY]), 'amount': 9048, 'cost_basis': 443.7319613360278, 'last_sale_price': 439.86}, {'sid': Equity(3 [VNQ]), 'amount': 9743, 'cost_basis': 105.9186789878511, 'last_sale_price': 106.06}, {'sid': Equity(1 [LQD]), 'amount': 32680, 'cost_basis': 135.3902824702392, 'last_sale_price': 135.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 103367, 'cost_basis': 18.865104795340873, 'last_sale_price': 18.330000000000002}]",9230.25,10372326.67,10372326.67,0.9956662099235077,[],0.041747381464000144,-0.03785054375138926,0.7383277108696085,2.391215982294969,1.0489827185583858,,,171,0.0,0.0,2021-08,0.0,0.0,0.0867130902874212,"[-0.09380683302879333, 0.38580432534217834, 0.09910096228122711, 0.4213523864746094, 0.1875491589307785]"
2021-08-20 20:00:00+00:00,2021-08-20 13:31:00+00:00,2021-08-20 20:00:00+00:00,-0.00044874794822424846,1,10372326.67,10372326.67,[],-951961.5,45147.14464000426,-951961.5,11319613.350000001,0.0,1.1785087617956327,11319613.350000001,45147.14464000426,10412798.994640006,4,"[{'sid': Equity(4 [VWO]), 'amount': -19290, 'cost_basis': 50.50872913288195, 'last_sale_price': 49.35}, {'sid': Equity(2 [SPY]), 'amount': 9048, 'cost_basis': 443.7319613360278, 'last_sale_price': 443.36}, {'sid': Equity(3 [VNQ]), 'amount': 9743, 'cost_basis': 105.9186789878511, 'last_sale_price': 106.59}, {'sid': Equity(1 [LQD]), 'amount': 32680, 'cost_basis': 135.3902824702392, 'last_sale_price': 135.23}, {'sid': Equity(0 [DBC]), 'amount': 103367, 'cost_basis': 18.865104795340873, 'last_sale_price': 17.900000000000002}]",-4674.819999998435,10367651.850000001,10367651.850000001,0.9956642642709954,[],0.041279899464000236,-0.03785054375138926,0.728551229795762,2.391215982294969,1.0350839071159632,,,172,0.0,0.0,2021-08,0.0,0.0,0.0864633564326525,"[-0.09380683302879333, 0.38580432534217834, 0.09910096228122711, 0.4213523864746094, 0.1875491589307785]"
2021-08-23 20:00:00+00:00,2021-08-23 13:31:00+00:00,2021-08-23 20:00:00+00:00,0.00865274073247524,1,10367651.850000001,10367651.850000001,[],-965657.4,45147.14464000426,-965657.4,11423408.5,0.0,1.1795854450291923,11423408.5,45147.14464000426,10502898.244640004,4,"[{'sid': Equity(4 [VWO]), 'amount': -19290, 'cost_basis': 50.50872913288195, 'last_sale_price': 50.06}, {'sid': Equity(2 [SPY]), 'amount': 9048, 'cost_basis': 443.7319613360278, 'last_sale_price': 447.26}, {'sid': Equity(3 [VNQ]), 'amount': 9743, 'cost_basis': 105.9186789878511, 'last_sale_price': 106.39}, {'sid': Equity(1 [LQD]), 'amount': 32680, 'cost_basis': 135.3902824702392, 'last_sale_price': 135.33}, {'sid': Equity(0 [DBC]), 'amount': 103367, 'cost_basis': 18.865104795340873, 'last_sale_price': 18.55}]",90099.24999999814,10457751.1,10457751.1,0.9957014584366706,"[{'id': 'c70a43fbe458404087920e4f9717e095', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -45022, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '37821f59ad174b55926e3a1bc783a097', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -4410, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'aae9e03825ec4a3b94876b92af627766', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -13532, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b0dbbcf9e4be4e5f9fe68c02097423ba', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 44929, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bab0ca265be54c22bed64f0bfb1613d6', 'dt': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -19889, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.05028982446400021,-0.03785054375138926,0.8666772218389912,2.391215982294969,1.2397946140080245,,,173,0.0,0.0,2021-08,0.0,0.0,0.08680608391190153,"[-0.30653485655784607, 0.19748732447624207, -0.038387831300497055, 0.9999998807907104, 0.1474355012178421]"
2021-08-24 20:00:00+00:00,2021-08-24 13:31:00+00:00,2021-08-24 20:00:00+00:00,0.0004136337160285386,2,10457751.1,10457751.1,"[{'amount': -45022, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 51.15441, 'order_id': 'c70a43fbe458404087920e4f9717e095', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -4410, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 447.746015, 'order_id': '37821f59ad174b55926e3a1bc783a097', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -13532, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 105.86704, 'order_id': 'aae9e03825ec4a3b94876b92af627766', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 44929, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 135.08751, 'order_id': 'b0dbbcf9e4be4e5f9fe68c02097423ba', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -19889, 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'price': 18.93053, 'order_id': 'bab0ca265be54c22bed64f0bfb1613d6', 'sid': Equity(0 [DBC]), 'commission': None}]",-3692819.04,45147.14464000426,-3692819.04,14137525.360000001,17389.132830001414,1.6969575256874052,14137525.360000001,62536.27747000416,10507242.597470004,3,"[{'sid': Equity(4 [VWO]), 'amount': -64312, 'cost_basis': 50.960741883214524, 'last_sale_price': 51.18}, {'sid': Equity(2 [SPY]), 'amount': 4638, 'cost_basis': 443.7319613360278, 'last_sale_price': 447.97}, {'sid': Equity(3 [VNQ]), 'amount': -3789, 'cost_basis': 105.86704, 'last_sale_price': 105.92}, {'sid': Equity(1 [LQD]), 'amount': 77609, 'cost_basis': 135.21500300116506, 'last_sale_price': 135.02}, {'sid': Equity(0 [DBC]), 'amount': 83478, 'cost_basis': 18.865104795340873, 'last_sale_price': 18.94}]",4344.352830000222,10444706.32,10444706.32,0.994048269382772,"[{'id': 'c70a43fbe458404087920e4f9717e095', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -45022, 'filled': -45022, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '37821f59ad174b55926e3a1bc783a097', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -4410, 'filled': -4410, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'aae9e03825ec4a3b94876b92af627766', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -13532, 'filled': -13532, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b0dbbcf9e4be4e5f9fe68c02097423ba', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': 44929, 'filled': 44929, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bab0ca265be54c22bed64f0bfb1613d6', 'dt': Timestamp('2021-08-24 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-23 20:00:00+0000', tz='UTC'), 'amount': -19889, 'filled': -19889, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.05072425974700012,-0.03785054375138926,0.8711176159426685,2.391215982294969,1.2461274404845488,,,174,0.0,0.0,2021-08,0.0,0.0,0.08655494649247254,"[-0.30653485655784607, 0.19748732447624207, -0.038387831300497055, 0.9999998807907104, 0.1474355012178421]"
2021-08-25 20:00:00+00:00,2021-08-25 13:31:00+00:00,2021-08-25 20:00:00+00:00,-0.0011004352371937198,2,10444706.32,10444706.32,[],-3695769.41,62536.27747000416,-3695769.41,14128913.190000001,0.0,1.698287533766217,14128913.190000001,62536.27747000416,10495680.057470005,3,"[{'sid': Equity(4 [VWO]), 'amount': -64312, 'cost_basis': 50.960741883214524, 'last_sale_price': 51.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 4638, 'cost_basis': 443.7319613360278, 'last_sale_price': 448.91}, {'sid': Equity(3 [VNQ]), 'amount': -3789, 'cost_basis': 105.86704, 'last_sale_price': 105.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 77609, 'cost_basis': 135.21500300116506, 'last_sale_price': 134.67000000000002}, {'sid': Equity(0 [DBC]), 'amount': 83478, 'cost_basis': 18.865104795340873, 'last_sale_price': 19.11}]",-11562.539999999106,10433143.780000001,10433143.780000001,0.9940417126734445,[],0.049568005747000266,-0.03785054375138926,0.8501179352951578,2.391215982294969,1.2160064962384174,,,175,0.0,0.0,2021-08,0.0,0.0,0.08632220818048687,"[-0.30653485655784607, 0.19748732447624207, -0.038387831300497055, 0.9999998807907104, 0.1474355012178421]"
2021-08-26 20:00:00+00:00,2021-08-26 13:31:00+00:00,2021-08-26 20:00:00+00:00,-0.00010073477794758645,2,10433143.780000001,10433143.780000001,[],-3668909.93,62536.27747000416,-3668909.93,14100996.430000002,0.0,1.6932391698869513,14100996.430000002,62536.27747000416,10494622.777470006,3,"[{'sid': Equity(4 [VWO]), 'amount': -64312, 'cost_basis': 50.960741883214524, 'last_sale_price': 50.81}, {'sid': Equity(2 [SPY]), 'amount': 4638, 'cost_basis': 443.7319613360278, 'last_sale_price': 446.26}, {'sid': Equity(3 [VNQ]), 'amount': -3789, 'cost_basis': 105.86704, 'last_sale_price': 105.89}, {'sid': Equity(1 [LQD]), 'amount': 77609, 'cost_basis': 135.21500300116506, 'last_sale_price': 134.63}, {'sid': Equity(0 [DBC]), 'amount': 83478, 'cost_basis': 18.865104795340873, 'last_sale_price': 18.96}]",-1057.2799999993294,10432086.500000002,10432086.500000002,0.9940411124062261,[],0.049462277747000405,-0.03785054375138926,0.8460249968391879,2.391215982294969,1.2101477449686564,,,176,0.0,0.0,2021-08,0.0,0.0,0.08607649762412874,"[-0.30653485655784607, 0.19748732447624207, -0.038387831300497055, 0.9999998807907104, 0.1474355012178421]"
2021-08-27 20:00:00+00:00,2021-08-27 13:31:00+00:00,2021-08-27 20:00:00+00:00,0.004895994938503456,2,10432086.500000002,10432086.500000002,[],-3714275.4000000004,62536.27747000416,-3714275.4000000004,14197743.52,0.0,1.6984649583777067,14197743.52,62536.27747000416,10546004.397470003,3,"[{'sid': Equity(4 [VWO]), 'amount': -64312, 'cost_basis': 50.960741883214524, 'last_sale_price': 51.45}, {'sid': Equity(2 [SPY]), 'amount': 4638, 'cost_basis': 443.7319613360278, 'last_sale_price': 450.25}, {'sid': Equity(3 [VNQ]), 'amount': -3789, 'cost_basis': 105.86704, 'last_sale_price': 107.0}, {'sid': Equity(1 [LQD]), 'amount': 77609, 'cost_basis': 135.21500300116506, 'last_sale_price': 135.38}, {'sid': Equity(0 [DBC]), 'amount': 83478, 'cost_basis': 18.865104795340873, 'last_sale_price': 19.2}]",51381.61999999732,10483468.12,10483468.12,0.9940701449465538,[],0.05460043974700013,-0.03785054375138926,0.9229665045544498,2.391215982294969,1.3228877615436647,,,177,0.0,0.0,2021-08,0.0,0.0,0.08600746469923157,"[-0.30653485655784607, 0.19748732447624207, -0.038387831300497055, 0.9999998807907104, 0.1474355012178421]"
2021-08-30 20:00:00+00:00,2021-08-30 13:31:00+00:00,2021-08-30 20:00:00+00:00,0.001818294329993142,2,10483468.12,10483468.12,[],-3727976.43,62536.27747000416,-3727976.43,14230620.290000001,0.0,1.699790868336341,14230620.290000001,62536.27747000416,10565180.137470005,3,"[{'sid': Equity(4 [VWO]), 'amount': -64312, 'cost_basis': 50.960741883214524, 'last_sale_price': 51.6}, {'sid': Equity(2 [SPY]), 'amount': 4638, 'cost_basis': 443.7319613360278, 'last_sale_price': 452.23}, {'sid': Equity(3 [VNQ]), 'amount': -3789, 'cost_basis': 105.86704, 'last_sale_price': 108.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 77609, 'cost_basis': 135.21500300116506, 'last_sale_price': 135.61}, {'sid': Equity(0 [DBC]), 'amount': 83478, 'cost_basis': 18.865104795340873, 'last_sale_price': 19.27}]",19175.740000002086,10502643.860000001,10502643.860000001,0.9940809075987057,"[{'id': 'e4da561c342c4681a5b7ad0ee3d54778', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 25224, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '67c2ff1f04364043a6311b43db2a4173', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -5353, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fdb19cefd1ad467990834c40549513da', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -17650, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd066579e92434f8ebf42a9469a532f79', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -2234, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bc0f7f4cddd84e9091ea246b07c8ab3e', 'dt': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 176057, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.05651801374700027,-0.03785054375138926,0.9501933491421459,2.391215982294969,1.3621864119653928,,,178,0.0,0.0,2021-08,0.0,0.0,0.08578281171333205,"[-0.19090253114700317, -0.03064175695180893, -0.21929951012134552, 0.967472493648529, 0.4733712077140808]"
2021-08-31 20:00:00+00:00,2021-08-31 13:31:00+00:00,2021-08-31 20:00:00+00:00,-0.007741778111280406,3,10502643.860000001,10502643.860000001,"[{'amount': 25224, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 52.256115, 'order_id': 'e4da561c342c4681a5b7ad0ee3d54778', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -5353, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 451.33422, 'order_id': '67c2ff1f04364043a6311b43db2a4173', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -17650, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 108.52571, 'order_id': 'fdb19cefd1ad467990834c40549513da', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -2234, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 135.23235000000003, 'order_id': 'd066579e92434f8ebf42a9469a532f79', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 176057, 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'price': 19.18959, 'order_id': 'bc0f7f4cddd84e9091ea246b07c8ab3e', 'sid': Equity(0 [DBC]), 'commission': None}]",-4692278.26,62536.27747000416,-4692278.26,15176118.8,-62989.960329998285,1.8952269272089366,15176118.8,-453.6828599954024,10483386.857140005,2,"[{'sid': Equity(4 [VWO]), 'amount': -39088, 'cost_basis': 50.960741883214524, 'last_sale_price': 52.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': -715, 'cost_basis': 451.33422, 'last_sale_price': 451.56}, {'sid': Equity(3 [VNQ]), 'amount': -21439, 'cost_basis': 108.05583264424645, 'last_sale_price': 108.58}, {'sid': Equity(1 [LQD]), 'amount': 75375, 'cost_basis': 135.21500300116506, 'last_sale_price': 135.3}, {'sid': Equity(0 [DBC]), 'amount': 259535, 'cost_basis': 19.08522112522575, 'last_sale_price': 19.18}]",-81793.28033000045,10483840.540000001,10483840.540000001,1.0000432763634672,"[{'id': 'e4da561c342c4681a5b7ad0ee3d54778', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 25224, 'filled': 25224, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '67c2ff1f04364043a6311b43db2a4173', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -5353, 'filled': -5353, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fdb19cefd1ad467990834c40549513da', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -17650, 'filled': -17650, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd066579e92434f8ebf42a9469a532f79', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': -2234, 'filled': -2234, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bc0f7f4cddd84e9091ea246b07c8ab3e', 'dt': Timestamp('2021-08-31 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-08-30 20:00:00+0000', tz='UTC'), 'amount': 176057, 'filled': 176057, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.04833868571400024,-0.03785054375138926,0.8150538235243159,2.391215982294969,1.1620338798037777,,,179,0.0,0.0,2021-08,0.0,0.0,0.0860751167531049,"[-0.19090253114700317, -0.03064175695180893, -0.21929951012134552, 0.967472493648529, 0.4733712077140808]"
