,period_open,period_close,orders,pnl,starting_cash,ending_cash,positions,ending_exposure,short_exposure,transactions,longs_count,starting_value,ending_value,shorts_count,net_leverage,starting_exposure,long_exposure,gross_leverage,long_value,capital_used,returns,short_value,portfolio_value,excess_return,period_label,max_drawdown,trading_days,treasury_period_return,algo_volatility,alpha,beta,algorithm_period_return,max_leverage,sharpe,sortino,benchmark_period_return,benchmark_volatility,weights
2019-05-15 20:00:00+00:00,2019-05-15 13:31:00+00:00,2019-05-15 20:00:00+00:00,[],53714.15000000037,1249.740443589823,1249.740443589823,"[{'sid': Equity(4 [VWO]), 'amount': 40100, 'cost_basis': 41.438821044332435, 'last_sale_price': 40.95}, {'sid': Equity(2 [SPY]), 'amount': 6926, 'cost_basis': 273.6715239795607, 'last_sale_price': 285.06}, {'sid': Equity(3 [VNQ]), 'amount': 26201, 'cost_basis': 82.16151744846842, 'last_sale_price': 87.68}, {'sid': Equity(1 [LQD]), 'amount': 18660, 'cost_basis': 117.07127598042268, 'last_sale_price': 119.43}, {'sid': Equity(0 [DBC]), 'amount': 115640, 'cost_basis': 16.147318936116132, 'last_sale_price': 15.96}]",9987902.440000001,0.0,[],5,9934188.290000001,9987902.440000001,0,0.9998748902388297,9934188.290000001,9987902.440000001,0.9998748902388297,9987902.440000001,0.0,0.005406319261960224,0.0,9989152.18044359,0.0,2019-05,-0.15993318708500093,354,0.0,0.09808951647274203,,,-0.0010847819556404348,1.0012123282666299,0.041150250844633064,0.054368604624186176,0.0,0.0,[0.16384556 0.19729885 0.23062272 0.22512082 0.18311205]
2019-05-16 20:00:00+00:00,2019-05-16 13:31:00+00:00,2019-05-16 20:00:00+00:00,[],30307.18999999948,1249.740443589823,1249.740443589823,"[{'sid': Equity(4 [VWO]), 'amount': 40100, 'cost_basis': 41.438821044332435, 'last_sale_price': 40.85}, {'sid': Equity(2 [SPY]), 'amount': 6926, 'cost_basis': 273.6715239795607, 'last_sale_price': 287.7}, {'sid': Equity(3 [VNQ]), 'amount': 26201, 'cost_basis': 82.16151744846842, 'last_sale_price': 88.03}, {'sid': Equity(1 [LQD]), 'amount': 18660, 'cost_basis': 117.07127598042268, 'last_sale_price': 119.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 115640, 'cost_basis': 16.147318936116132, 'last_sale_price': 16.05}]",10018209.63,0.0,[],5,9987902.440000001,10018209.63,0,0.9998752686749471,9987902.440000001,10018209.63,0.9998752686749471,10018209.63,0.0,0.003034010239560958,0.0,10019459.37044359,0.0,2019-05,-0.15993318708500093,355,0.0,0.09798387269864176,,,0.0019459370443595247,1.0012123282666299,0.06305892815465079,0.083342560079786,0.0,0.0,[0.16384556 0.19729885 0.23062272 0.22512082 0.18311205]
2019-05-17 20:00:00+00:00,2019-05-17 13:31:00+00:00,2019-05-17 20:00:00+00:00,[],-65773.93000000156,1249.740443589823,1249.740443589823,"[{'sid': Equity(4 [VWO]), 'amount': 40100, 'cost_basis': 41.438821044332435, 'last_sale_price': 40.07}, {'sid': Equity(2 [SPY]), 'amount': 6926, 'cost_basis': 273.6715239795607, 'last_sale_price': 285.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 26201, 'cost_basis': 82.16151744846842, 'last_sale_price': 87.86}, {'sid': Equity(1 [LQD]), 'amount': 18660, 'cost_basis': 117.07127598042268, 'last_sale_price': 119.25}, {'sid': Equity(0 [DBC]), 'amount': 115640, 'cost_basis': 16.147318936116132, 'last_sale_price': 15.9}]",9952435.7,0.0,[],5,10018209.63,9952435.7,0,0.9998744444506442,10018209.63,9952435.7,0.9998744444506442,9952435.7,0.0,-0.00656461866535718,0.0,9953685.440443588,0.0,2019-05,-0.15993318708500093,356,0.0,0.09800269325228501,,,-0.004631455955640629,1.0012123282666299,0.015454034770284023,0.02040098502930754,0.0,0.0,[0.16384556 0.19729885 0.23062272 0.22512082 0.18311205]
2019-05-20 20:00:00+00:00,2019-05-20 13:31:00+00:00,2019-05-20 20:00:00+00:00,"[{'id': 'c3a29dbad39243c68c3b1a7c57d76d54', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -621, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1be32064752241c190e7dc804ea6223d', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 656, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1cc71ae6cf6648a9b8c1c09cf4ab8925', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -1187, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '61b5adc4bcaf4efca8d9e0222b2db0bc', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -1217, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f9309c287b4d4e1b98b2c0fbe28bfd14', 'dt': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 5470, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-49109.40999999829,1249.740443589823,1249.740443589823,"[{'sid': Equity(4 [VWO]), 'amount': 40100, 'cost_basis': 41.438821044332435, 'last_sale_price': 39.93}, {'sid': Equity(2 [SPY]), 'amount': 6926, 'cost_basis': 273.6715239795607, 'last_sale_price': 283.95}, {'sid': Equity(3 [VNQ]), 'amount': 26201, 'cost_basis': 82.16151744846842, 'last_sale_price': 86.59}, {'sid': Equity(1 [LQD]), 'amount': 18660, 'cost_basis': 117.07127598042268, 'last_sale_price': 118.97}, {'sid': Equity(0 [DBC]), 'amount': 115640, 'cost_basis': 16.147318936116132, 'last_sale_price': 15.97}]",9903326.290000001,0.0,[],5,9952435.7,9903326.290000001,0,0.9998738219142599,9952435.7,9903326.290000001,0.9998738219142599,9903326.290000001,0.0,-0.004933791638668583,0.0,9904576.03044359,0.0,2019-05,-0.15993318708500093,357,0.0,0.09795291502288947,,,-0.009542396955640409,1.0012123282666299,-0.02013601965703043,-0.026564001485951755,0.0,0.0,[0.15915533 0.21737758 0.21868274 0.20950716 0.19527719]
2019-05-21 20:00:00+00:00,2019-05-21 13:31:00+00:00,2019-05-21 20:00:00+00:00,"[{'id': 'c3a29dbad39243c68c3b1a7c57d76d54', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -621, 'filled': -621, 'commission': 25.119304064999998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1be32064752241c190e7dc804ea6223d', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 656, 'filled': 656, 'commission': 188.04453528, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1cc71ae6cf6648a9b8c1c09cf4ab8925', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -1187, 'filled': -1187, 'commission': 103.60887964499999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '61b5adc4bcaf4efca8d9e0222b2db0bc', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': -1217, 'filled': -1217, 'commission': 144.835735905, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f9309c287b4d4e1b98b2c0fbe28bfd14', 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-20 20:00:00+0000', tz='UTC'), 'amount': 5470, 'filled': 5470, 'commission': 87.4543053, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",60972.10627480596,1249.740443589823,-1234.2432816051623,"[{'sid': Equity(4 [VWO]), 'amount': 39479, 'cost_basis': 41.43945731435105, 'last_sale_price': 40.47}, {'sid': Equity(2 [SPY]), 'amount': 7582, 'cost_basis': 274.81951396698986, 'last_sale_price': 286.51}, {'sid': Equity(3 [VNQ]), 'amount': 25014, 'cost_basis': 82.16565948411424, 'last_sale_price': 87.33}, {'sid': Equity(1 [LQD]), 'amount': 17443, 'cost_basis': 117.07957935346086, 'last_sale_price': 119.07000000000001}, {'sid': Equity(0 [DBC]), 'amount': 121110, 'cost_basis': 16.140844863163814, 'last_sale_price': 15.98}]",9966782.38,0.0,"[{'amount': -621, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 40.449765, 'order_id': 'c3a29dbad39243c68c3b1a7c57d76d54', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 656, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 286.653255, 'order_id': '1be32064752241c190e7dc804ea6223d', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -1187, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 87.286335, 'order_id': '1cc71ae6cf6648a9b8c1c09cf4ab8925', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -1217, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 119.01046500000001, 'order_id': '61b5adc4bcaf4efca8d9e0222b2db0bc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 5470, 'dt': Timestamp('2019-05-21 20:00:00+0000', tz='UTC'), 'price': 15.98799, 'order_id': 'f9309c287b4d4e1b98b2c0fbe28bfd14', 'sid': Equity(0 [DBC]), 'commission': None}]",5,9903326.290000001,9966782.38,0,1.0001238510179944,9903326.290000001,9966782.38,1.0001238510179944,9966782.38,-2483.9837251957506,0.006155953176329554,0.0,9965548.136718396,0.0,2019-05,-0.15993318708500093,358,0.0,0.097952236050726,,,-0.0034451863281597106,1.0012123282666299,0.024158390893491342,0.03191481037088754,0.0,0.0,[0.15915533 0.21737758 0.21868274 0.20950716 0.19527719]
2019-05-22 20:00:00+00:00,2019-05-22 13:31:00+00:00,2019-05-22 20:00:00+00:00,[],-32118.799999998882,-1234.2432816051623,-1234.2432816051623,"[{'sid': Equity(4 [VWO]), 'amount': 39479, 'cost_basis': 41.43945731435105, 'last_sale_price': 40.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7582, 'cost_basis': 274.81951396698986, 'last_sale_price': 285.63}, {'sid': Equity(3 [VNQ]), 'amount': 25014, 'cost_basis': 82.16565948411424, 'last_sale_price': 87.59}, {'sid': Equity(1 [LQD]), 'amount': 17443, 'cost_basis': 117.07957935346086, 'last_sale_price': 119.22}, {'sid': Equity(0 [DBC]), 'amount': 121110, 'cost_basis': 16.140844863163814, 'last_sale_price': 15.75}]",9934663.580000002,0.0,[],5,9966782.38,9934663.580000002,0,1.0001242514784943,9966782.38,9934663.580000002,1.0001242514784943,9934663.580000002,0.0,-0.0032229837796534655,0.0,9933429.336718397,0.0,2019-05,-0.15993318708500093,359,0.0,0.0978528181392774,,,-0.006657066328159655,1.0012123282666299,0.0009954116658115876,0.001314628579481442,0.0,0.0,[0.15915533 0.21737758 0.21868274 0.20950716 0.19527719]
2019-05-23 20:00:00+00:00,2019-05-23 13:31:00+00:00,2019-05-23 20:00:00+00:00,[],-77023.79000000283,-1234.2432816051623,-1234.2432816051623,"[{'sid': Equity(4 [VWO]), 'amount': 39479, 'cost_basis': 41.43945731435105, 'last_sale_price': 39.79}, {'sid': Equity(2 [SPY]), 'amount': 7582, 'cost_basis': 274.81951396698986, 'last_sale_price': 282.14}, {'sid': Equity(3 [VNQ]), 'amount': 25014, 'cost_basis': 82.16565948411424, 'last_sale_price': 87.79}, {'sid': Equity(1 [LQD]), 'amount': 17443, 'cost_basis': 117.07957935346086, 'last_sale_price': 119.48}, {'sid': Equity(0 [DBC]), 'amount': 121110, 'cost_basis': 16.140844863163814, 'last_sale_price': 15.42}]",9857639.79,0.0,[],5,9934663.580000002,9857639.79,0,1.00012522245313,9934663.580000002,9857639.79,1.00012522245313,9857639.79,0.0,-0.00775399787818376,0.0,9856405.546718394,0.0,2019-05,-0.15993318708500093,360,0.0,0.09793157589913346,,,-0.014359445328159914,1.0012123282666299,-0.0544325483919891,-0.07177106752327732,0.0,0.0,[0.15915533 0.21737758 0.21868274 0.20950716 0.19527719]
2019-05-24 20:00:00+00:00,2019-05-24 13:31:00+00:00,2019-05-24 20:00:00+00:00,[],43768.85000000149,-1234.2432816051623,-1234.2432816051623,"[{'sid': Equity(4 [VWO]), 'amount': 39479, 'cost_basis': 41.43945731435105, 'last_sale_price': 39.85}, {'sid': Equity(2 [SPY]), 'amount': 7582, 'cost_basis': 274.81951396698986, 'last_sale_price': 282.78000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25014, 'cost_basis': 82.16565948411424, 'last_sale_price': 88.06}, {'sid': Equity(1 [LQD]), 'amount': 17443, 'cost_basis': 117.07957935346086, 'last_sale_price': 119.73}, {'sid': Equity(0 [DBC]), 'amount': 121110, 'cost_basis': 16.140844863163814, 'last_sale_price': 15.63}]",9901408.64,0.0,[],5,9857639.79,9901408.64,0,1.0001246688424008,9857639.79,9901408.64,1.0001246688424008,9901408.64,0.0,0.004440650274843305,0.0,9900174.396718396,0.0,2019-05,-0.15993318708500093,361,0.0,0.09786648968306355,,,-0.009982560328159695,1.0012123282666299,-0.022643648019917927,-0.02987794700659764,0.0,0.0,[0.15915533 0.21737758 0.21868274 0.20950716 0.19527719]
2019-05-28 20:00:00+00:00,2019-05-28 13:31:00+00:00,2019-05-28 20:00:00+00:00,"[{'id': '67cb77d8ac2d4e2686978928d0428e7a', 'dt': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': -2682, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0e038fb6e9f64ce8bd06a9e26af80ed8', 'dt': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': -552, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dce4496a10934304a962e647934b2f54', 'dt': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': 463, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a062a17a190c49a389355042b9b2946a', 'dt': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': 1704, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b1a111cc3b004b0c855eeea4416e36e1', 'dt': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': 1014, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-19825.620000001043,-1234.2432816051623,-1234.2432816051623,"[{'sid': Equity(4 [VWO]), 'amount': 39479, 'cost_basis': 41.43945731435105, 'last_sale_price': 39.97}, {'sid': Equity(2 [SPY]), 'amount': 7582, 'cost_basis': 274.81951396698986, 'last_sale_price': 280.15000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25014, 'cost_basis': 82.16565948411424, 'last_sale_price': 87.19}, {'sid': Equity(1 [LQD]), 'amount': 17443, 'cost_basis': 117.07957935346086, 'last_sale_price': 119.81}, {'sid': Equity(0 [DBC]), 'amount': 121110, 'cost_basis': 16.140844863163814, 'last_sale_price': 15.76}]",9881583.02,0.0,[],5,9901408.64,9881583.02,0,1.0001249189992678,9901408.64,9881583.02,1.0001249189992678,9881583.02,0.0,-0.0020025526021615336,0.0,9880348.776718395,0.0,2019-05,-0.15993318708500093,362,0.0,0.09774500264208595,,,-0.011965122328159827,1.0012123282666299,-0.03687119232457924,-0.048645458884437796,0.0,0.0,[0.14885871 0.19932325 0.22483054 0.23218818 0.19479932]
2019-05-29 20:00:00+00:00,2019-05-29 13:31:00+00:00,2019-05-29 20:00:00+00:00,"[{'id': '67cb77d8ac2d4e2686978928d0428e7a', 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': -2682, 'filled': -2682, 'commission': 108.05736429, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0e038fb6e9f64ce8bd06a9e26af80ed8', 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': -552, 'filled': -552, 'commission': 153.52823748, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dce4496a10934304a962e647934b2f54', 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': 463, 'filled': 463, 'commission': 39.851805945, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a062a17a190c49a389355042b9b2946a', 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': 1704, 'filled': 1704, 'commission': 204.34356072, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b1a111cc3b004b0c855eeea4416e36e1', 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-05-28 20:00:00+0000', tz='UTC'), 'amount': 1014, 'filled': 1014, 'commission': 15.927759900000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-37024.55352333374,-1234.2432816051623,-293.47680494015987,"[{'sid': Equity(4 [VWO]), 'amount': 36797, 'cost_basis': 41.44239389516716, 'last_sale_price': 40.31}, {'sid': Equity(2 [SPY]), 'amount': 7030, 'cost_basis': 274.8413529765887, 'last_sale_price': 278.27}, {'sid': Equity(3 [VNQ]), 'amount': 25477, 'cost_basis': 82.23823307636607, 'last_sale_price': 86.03}, {'sid': Equity(1 [LQD]), 'amount': 19147, 'cost_basis': 117.34303060234699, 'last_sale_price': 119.86}, {'sid': Equity(0 [DBC]), 'amount': 122124, 'cost_basis': 16.137380113963427, 'last_sale_price': 15.700000000000001}]",9843617.700000001,0.0,"[{'amount': -2682, 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'price': 40.289845, 'order_id': '67cb77d8ac2d4e2686978928d0428e7a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -552, 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'price': 278.130865, 'order_id': '0e038fb6e9f64ce8bd06a9e26af80ed8', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 463, 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'price': 86.073015, 'order_id': 'dce4496a10934304a962e647934b2f54', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1704, 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'price': 119.91993, 'order_id': 'a062a17a190c49a389355042b9b2946a', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 1014, 'dt': Timestamp('2019-05-29 20:00:00+0000', tz='UTC'), 'price': 15.70785, 'order_id': 'b1a111cc3b004b0c855eeea4416e36e1', 'sid': Equity(0 [DBC]), 'commission': None}]",5,9881583.02,9843617.700000001,0,1.0000298148062876,9881583.02,9843617.700000001,1.0000298148062876,9843617.700000001,940.7664766628295,-0.0037472921614444266,0.0,9843324.223195061,0.0,2019-05,-0.15993318708500093,363,0.0,0.0976594443799236,,,-0.015667577680493205,1.0012123282666299,-0.06343956274405567,-0.0836657360329191,0.0,0.0,[0.14885871 0.19932325 0.22483054 0.23218818 0.19479932]
2019-05-30 20:00:00+00:00,2019-05-30 13:31:00+00:00,2019-05-30 20:00:00+00:00,[],14809.570000000298,-293.47680494015987,-293.47680494015987,"[{'sid': Equity(4 [VWO]), 'amount': 36797, 'cost_basis': 41.44239389516716, 'last_sale_price': 40.49}, {'sid': Equity(2 [SPY]), 'amount': 7030, 'cost_basis': 274.8413529765887, 'last_sale_price': 279.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 25477, 'cost_basis': 82.23823307636607, 'last_sale_price': 86.39}, {'sid': Equity(1 [LQD]), 'amount': 19147, 'cost_basis': 117.34303060234699, 'last_sale_price': 120.55}, {'sid': Equity(0 [DBC]), 'amount': 122124, 'cost_basis': 16.137380113963427, 'last_sale_price': 15.540000000000001}]",9858427.270000001,0.0,[],5,9843617.700000001,9858427.270000001,0,1.0000297700164247,9843617.700000001,9858427.270000001,1.0000297700164247,9858427.270000001,0.0,0.0015045293301527707,0.0,9858133.793195061,0.0,2019-05,-0.15993318708500093,364,0.0,0.09753313327221433,,,-0.014186620680493145,1.0012123282666299,-0.05266779113594873,-0.06946529208287415,0.0,0.0,[0.14885871 0.19932325 0.22483054 0.23218818 0.19479932]
2019-05-31 20:00:00+00:00,2019-05-31 13:31:00+00:00,2019-05-31 20:00:00+00:00,[],-52884.430000001565,-293.47680494015987,-293.47680494015987,"[{'sid': Equity(4 [VWO]), 'amount': 36797, 'cost_basis': 41.44239389516716, 'last_sale_price': 40.64}, {'sid': Equity(2 [SPY]), 'amount': 7030, 'cost_basis': 274.8413529765887, 'last_sale_price': 275.27}, {'sid': Equity(3 [VNQ]), 'amount': 25477, 'cost_basis': 82.23823307636607, 'last_sale_price': 86.89}, {'sid': Equity(1 [LQD]), 'amount': 19147, 'cost_basis': 117.34303060234699, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': 122124, 'cost_basis': 16.137380113963427, 'last_sale_price': 15.13}]",9805542.84,0.0,[],5,9858427.270000001,9805542.84,0,1.0000299305804543,9858427.270000001,9805542.84,1.0000299305804543,9805542.84,0.0,-0.005364547804829645,0.0,9805249.36319506,0.0,2019-05,-0.15993318708500093,365,0.0,0.09750023823478761,,,-0.019475063680493343,1.0012123282666299,-0.0905282271237269,-0.11930710343698307,0.0,0.0,[0.14885871 0.19932325 0.22483054 0.23218818 0.19479932]
