,period_open,period_close,long_exposure,positions,ending_cash,shorts_count,portfolio_value,net_leverage,capital_used,starting_cash,gross_leverage,ending_exposure,short_exposure,orders,short_value,starting_value,returns,longs_count,pnl,transactions,starting_exposure,ending_value,long_value,algo_volatility,benchmark_period_return,benchmark_volatility,period_label,max_drawdown,algorithm_period_return,excess_return,sortino,max_leverage,sharpe,alpha,beta,treasury_period_return,trading_days,weights
2020-09-09 20:00:00+00:00,2020-09-09 13:31:00+00:00,2020-09-09 20:00:00+00:00,10426636.17,"[{'sid': Equity(4 [VWO]), 'amount': 22337, 'cost_basis': 44.921586000145055, 'last_sale_price': 43.83}, {'sid': Equity(2 [SPY]), 'amount': 9630, 'cost_basis': 335.86076837244354, 'last_sale_price': 339.79}, {'sid': Equity(3 [VNQ]), 'amount': -12962, 'cost_basis': 81.46700784408597, 'last_sale_price': 81.7}, {'sid': Equity(1 [LQD]), 'amount': 31952, 'cost_basis': 136.04598865995607, 'last_sale_price': 135.17000000000002}, {'sid': Equity(0 [DBC]), 'amount': 143468, 'cost_basis': 12.973179058988219, 'last_sale_price': 12.94}]",92684.87309452235,1,9460325.643094521,0.9902027819558012,92168.92625018954,515.9468443322353,1.214084166160161,9367640.77,-1058995.4000000001,"[{'id': '65a02c034fc347798138727d82e13e56', 'dt': Timestamp('2020-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-08 20:00:00+0000', tz='UTC'), 'amount': 3440, 'filled': 3440, 'commission': 150.85058759999998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7a977437fc344ddd8f3397b72200eb1c', 'dt': Timestamp('2020-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-08 20:00:00+0000', tz='UTC'), 'amount': 4721, 'filled': 4721, 'commission': 1604.950664295, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b8b00e41cf964c419e65d36081b14cd9', 'dt': Timestamp('2020-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-08 20:00:00+0000', tz='UTC'), 'amount': -10055, 'filled': -10055, 'commission': 821.08275325, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5c1250d8f0c348e38fcdde9ae7cbc1b1', 'dt': Timestamp('2020-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-08 20:00:00+0000', tz='UTC'), 'amount': -20471, 'filled': -20471, 'commission': 2765.681537465, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7ce2514271af4c21b7ceb04bf057cd43', 'dt': Timestamp('2020-09-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-08 20:00:00+0000', tz='UTC'), 'amount': 144875, 'filled': 133760, 'commission': 1731.7198272, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1058995.4000000001,9423980.180000002,0.0038017434320050114,4,35829.51625018753,"[{'amount': 3440, 'dt': Timestamp('2020-09-09 20:00:00+0000', tz='UTC'), 'price': 43.851915, 'order_id': '65a02c034fc347798138727d82e13e56', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4721, 'dt': Timestamp('2020-09-09 20:00:00+0000', tz='UTC'), 'price': 339.959895, 'order_id': '7a977437fc344ddd8f3397b72200eb1c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -10055, 'dt': Timestamp('2020-09-09 20:00:00+0000', tz='UTC'), 'price': 81.65915, 'order_id': 'b8b00e41cf964c419e65d36081b14cd9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -20471, 'dt': Timestamp('2020-09-09 20:00:00+0000', tz='UTC'), 'price': 135.102415, 'order_id': '5c1250d8f0c348e38fcdde9ae7cbc1b1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 133760, 'dt': Timestamp('2020-09-09 20:00:00+0000', tz='UTC'), 'price': 12.94647, 'order_id': '7ce2514271af4c21b7ceb04bf057cd43', 'sid': Equity(0 [DBC]), 'commission': None}]",9423980.180000002,9367640.77,10426636.17,0.1612231841348642,0.0,0.0,2020-09,-0.33696356701613905,-0.05396743569054707,0.0,-0.06475184099571778,3.0442923044897863,-0.04589990999477044,,,0.0,687,"[0.10255830734968185, 0.34047865867614746, -0.11127128452062607, 0.4579561948776245, 0.21027807891368866]"
2020-09-10 20:00:00+00:00,2020-09-10 13:31:00+00:00,2020-09-10 20:00:00+00:00,10482004.26,"[{'sid': Equity(4 [VWO]), 'amount': 22337, 'cost_basis': 44.921586000145055, 'last_sale_price': 43.17}, {'sid': Equity(2 [SPY]), 'amount': 9630, 'cost_basis': 335.86076837244354, 'last_sale_price': 333.89}, {'sid': Equity(3 [VNQ]), 'amount': -12962, 'cost_basis': 81.46700784408597, 'last_sale_price': 80.7}, {'sid': Equity(1 [LQD]), 'amount': 31952, 'cost_basis': 136.04598865995607, 'last_sale_price': 135.27}, {'sid': Equity(0 [DBC]), 'amount': 154583, 'cost_basis': 12.962828054517617, 'last_sale_price': 12.81}]",-49911.92282205268,1,9386058.937177947,1.0053176656098284,-142596.79591657594,92684.87309452235,1.228208531094742,9435970.86,-1046033.4,"[{'id': '7ce2514271af4c21b7ceb04bf057cd43', 'dt': Timestamp('2020-09-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-08 20:00:00+0000', tz='UTC'), 'amount': 144875, 'filled': 144875, 'commission': 1874.174168775, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1046033.4,9367640.77,-0.007850332929161374,4,-74266.70591657422,"[{'amount': 11115, 'dt': Timestamp('2020-09-10 20:00:00+0000', tz='UTC'), 'price': 12.816405000000001, 'order_id': '7ce2514271af4c21b7ceb04bf057cd43', 'sid': Equity(0 [DBC]), 'commission': None}]",9367640.77,9435970.86,10482004.26,0.16117532098752738,0.0,0.0,2020-09,-0.33696356701613905,-0.06139410628220454,0.0,-0.0898055221363336,3.0442923044897863,-0.06368708446330867,,,0.0,688,"[0.10255830734968185, 0.34047865867614746, -0.11127128452062607, 0.4579561948776245, 0.21027807891368866]"
2020-09-11 20:00:00+00:00,2020-09-11 13:31:00+00:00,2020-09-11 20:00:00+00:00,10507896.87,"[{'sid': Equity(4 [VWO]), 'amount': 22337, 'cost_basis': 44.921586000145055, 'last_sale_price': 43.49}, {'sid': Equity(2 [SPY]), 'amount': 9630, 'cost_basis': 335.86076837244354, 'last_sale_price': 334.06}, {'sid': Equity(3 [VNQ]), 'amount': -12962, 'cost_basis': 81.46700784408597, 'last_sale_price': 80.25}, {'sid': Equity(1 [LQD]), 'amount': 31952, 'cost_basis': 136.04598865995607, 'last_sale_price': 135.37}, {'sid': Equity(0 [DBC]), 'amount': 154583, 'cost_basis': 12.962828054517617, 'last_sale_price': 12.9}]",-49911.92282205268,1,9417784.447177947,1.0052997520915876,0.0,-49911.92282205268,1.2262010704078499,9467696.37,-1040200.5,[],-1040200.5,9435970.86,0.003380067205239534,4,31725.509999999776,[],9435970.86,9467696.37,10507896.87,0.1610714315320109,0.0,0.0,2020-09,-0.33696356701613905,-0.05822155528220452,0.0,-0.07891664175393866,3.0442923044897863,-0.055960495954280494,,,0.0,689,"[0.10255830734968185, 0.34047865867614746, -0.11127128452062607, 0.4579561948776245, 0.21027807891368866]"
2020-09-14 20:00:00+00:00,2020-09-14 13:31:00+00:00,2020-09-14 20:00:00+00:00,10578761.02,"[{'sid': Equity(4 [VWO]), 'amount': 22337, 'cost_basis': 44.921586000145055, 'last_sale_price': 44.21}, {'sid': Equity(2 [SPY]), 'amount': 9630, 'cost_basis': 335.86076837244354, 'last_sale_price': 338.46}, {'sid': Equity(3 [VNQ]), 'amount': -12962, 'cost_basis': 81.46700784408597, 'last_sale_price': 82.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 31952, 'cost_basis': 136.04598865995607, 'last_sale_price': 135.71}, {'sid': Equity(0 [DBC]), 'amount': 154583, 'cost_basis': 12.962828054517617, 'last_sale_price': 12.91}]",-49911.92282205268,1,9463243.077177947,1.0052742936448946,0.0,-49911.92282205268,1.2304837723213689,9513155.0,-1065606.02,"[{'id': '15c97772ddb14b869fb77bb44cd88fef', 'dt': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': -11739, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd2f1698138eb4d2eb199b975c57026d9', 'dt': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': 3682, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0ec9d71645e74f568c288dfc726d7253', 'dt': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': -12055, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2544bbc078d2497ca9712d747750cb48', 'dt': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': -14992, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2f54279f4b0f49c2800e8235da6eb884', 'dt': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': 174163, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1065606.02,9467696.37,0.004826892169274677,4,45458.63000000082,[],9467696.37,9513155.0,10578761.02,0.16098132565988768,0.0,0.0,2020-09,-0.33696356701613905,-0.05367569228220448,0.0,-0.06341391612080627,3.0442923044897863,-0.0449599290753183,,,0.0,690,"[0.049509868025779724, 0.47612833976745605, -0.21733272075653076, 0.24320988357067108, 0.4484845697879791]"
2020-09-15 20:00:00+00:00,2020-09-15 13:31:00+00:00,2020-09-15 20:00:00+00:00,10683151.16,"[{'sid': Equity(4 [VWO]), 'amount': 10598, 'cost_basis': 44.971084798470685, 'last_sale_price': 44.71}, {'sid': Equity(2 [SPY]), 'amount': 13312, 'cost_basis': 337.1938495034256, 'last_sale_price': 340.17}, {'sid': Equity(3 [VNQ]), 'amount': -25017, 'cost_basis': 82.24197118611512, 'last_sale_price': 83.2}, {'sid': Equity(1 [LQD]), 'amount': 16960, 'cost_basis': 136.16602372560698, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 260153, 'cost_basis': 12.9776999773241, 'last_sale_price': 12.98}]",882642.6515705829,1,9484379.411570583,0.9069372266472393,932554.5743926354,-49911.92282205268,1.3458514264441714,8601736.76,-2081414.4000000001,"[{'id': '15c97772ddb14b869fb77bb44cd88fef', 'dt': Timestamp('2020-09-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': -11739, 'filled': -11739, 'commission': 524.5882646550001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd2f1698138eb4d2eb199b975c57026d9', 'dt': Timestamp('2020-09-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': 3682, 'filled': 3682, 'commission': 1253.13219297, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0ec9d71645e74f568c288dfc726d7253', 'dt': Timestamp('2020-09-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': -12055, 'filled': -12055, 'commission': 1002.4745120000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2544bbc078d2497ca9712d747750cb48', 'dt': Timestamp('2020-09-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': -14992, 'filled': -14992, 'commission': 2035.7947134400001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2f54279f4b0f49c2800e8235da6eb884', 'dt': Timestamp('2020-09-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': 174163, 'filled': 105570, 'commission': 1370.9837493, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-2081414.4000000001,9513155.0,0.0022335191244964303,4,21136.33439263515,"[{'amount': -11739, 'dt': Timestamp('2020-09-15 20:00:00+0000', tz='UTC'), 'price': 44.687645, 'order_id': '15c97772ddb14b869fb77bb44cd88fef', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3682, 'dt': Timestamp('2020-09-15 20:00:00+0000', tz='UTC'), 'price': 340.340085, 'order_id': 'd2f1698138eb4d2eb199b975c57026d9', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -12055, 'dt': Timestamp('2020-09-15 20:00:00+0000', tz='UTC'), 'price': 83.1584, 'order_id': '0ec9d71645e74f568c288dfc726d7253', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -14992, 'dt': Timestamp('2020-09-15 20:00:00+0000', tz='UTC'), 'price': 135.79207000000002, 'order_id': '2544bbc078d2497ca9712d747750cb48', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 105570, 'dt': Timestamp('2020-09-15 20:00:00+0000', tz='UTC'), 'price': 12.98649, 'order_id': '2f54279f4b0f49c2800e8235da6eb884', 'sid': Equity(0 [DBC]), 'commission': None}]",9513155.0,8601736.76,10683151.16,0.16087043121123185,0.0,0.0,2020-09,-0.33696356701613905,-0.05156205884294096,0.0,-0.05622617409671488,3.0442923044897863,-0.03986248527220065,,,0.0,691,"[0.049509868025779724, 0.47612833976745605, -0.21733272075653076, 0.24320988357067108, 0.4484845697879791]"
2020-09-16 20:00:00+00:00,2020-09-16 13:31:00+00:00,2020-09-16 20:00:00+00:00,11634246.86,"[{'sid': Equity(4 [VWO]), 'amount': 10598, 'cost_basis': 44.971084798470685, 'last_sale_price': 44.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 13312, 'cost_basis': 337.1938495034256, 'last_sale_price': 338.82}, {'sid': Equity(3 [VNQ]), 'amount': -25017, 'cost_basis': 82.24197118611512, 'last_sale_price': 83.64}, {'sid': Equity(1 [LQD]), 'amount': 16960, 'cost_basis': 136.16602372560698, 'last_sale_price': 135.95}, {'sid': Equity(0 [DBC]), 'amount': 328746, 'cost_basis': 13.03239490302704, 'last_sale_price': 13.22}]",-25517.461019147147,1,9516307.518980851,1.0026814456098914,-908160.11258973,882642.6515705829,1.4424364400395142,9541824.979999999,-2092421.8800000001,"[{'id': '2f54279f4b0f49c2800e8235da6eb884', 'dt': Timestamp('2020-09-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-14 20:00:00+0000', tz='UTC'), 'amount': 174163, 'filled': 174163, 'commission': 2278.23660903, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-2092421.8800000001,8601736.76,0.003366388671810938,4,31928.107410268858,"[{'amount': 68593, 'dt': Timestamp('2020-09-16 20:00:00+0000', tz='UTC'), 'price': 13.22661, 'order_id': '2f54279f4b0f49c2800e8235da6eb884', 'sid': Equity(0 [DBC]), 'commission': None}]",8601736.76,9541824.979999999,11634246.86,0.16076701530207438,0.0,0.0,2020-09,-0.33696356701613905,-0.04836924810191412,0.0,-0.04542904147965666,3.0442923044897863,-0.032205101021615286,,,0.0,692,"[0.049509868025779724, 0.47612833976745605, -0.21733272075653076, 0.24320988357067108, 0.4484845697879791]"
2020-09-17 20:00:00+00:00,2020-09-17 13:31:00+00:00,2020-09-17 20:00:00+00:00,11643549.96,"[{'sid': Equity(4 [VWO]), 'amount': 10598, 'cost_basis': 44.971084798470685, 'last_sale_price': 44.47}, {'sid': Equity(2 [SPY]), 'amount': 13312, 'cost_basis': 337.1938495034256, 'last_sale_price': 335.84000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -25017, 'cost_basis': 82.24197118611512, 'last_sale_price': 82.01}, {'sid': Equity(1 [LQD]), 'amount': 16960, 'cost_basis': 136.16602372560698, 'last_sale_price': 135.98}, {'sid': Equity(0 [DBC]), 'amount': 328746, 'cost_basis': 13.03239490302704, 'last_sale_price': 13.370000000000001}]",-25517.461019147147,1,9566388.328980854,1.0026674080271072,0.0,-25517.461019147147,1.4315950449670911,9591905.790000001,-2051644.1700000002,[],-2051644.1700000002,9541824.979999999,0.005262630479323294,4,50080.810000002384,[],9541824.979999999,9591905.790000001,11643549.96,0.16068239869502066,0.0,0.0,2020-09,-0.33696356701613905,-0.043361167101913956,0.0,-0.028592908818670982,3.0442923044897863,-0.02026583507982386,,,0.0,693,"[0.049509868025779724, 0.47612833976745605, -0.21733272075653076, 0.24320988357067108, 0.4484845697879791]"
2020-09-18 20:00:00+00:00,2020-09-18 13:31:00+00:00,2020-09-18 20:00:00+00:00,11586236.14,"[{'sid': Equity(4 [VWO]), 'amount': 10598, 'cost_basis': 44.971084798470685, 'last_sale_price': 44.12}, {'sid': Equity(2 [SPY]), 'amount': 13312, 'cost_basis': 337.1938495034256, 'last_sale_price': 330.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -25017, 'cost_basis': 82.24197118611512, 'last_sale_price': 80.16}, {'sid': Equity(1 [LQD]), 'amount': 16960, 'cost_basis': 136.16602372560698, 'last_sale_price': 135.73}, {'sid': Equity(0 [DBC]), 'amount': 328746, 'cost_basis': 13.03239490302704, 'last_sale_price': 13.43}]",-25517.461019147147,1,9555355.958980853,1.0026704877483046,0.0,-25517.461019147147,1.42240633612666,9580873.42,-2005362.72,[],-2005362.72,9591905.790000001,-0.0011532429607294947,4,-11032.370000001043,[],9591905.790000001,9580873.42,11586236.14,0.16056789468418153,0.0,0.0,2020-09,-0.33696356701613905,-0.0444644041019141,0.0,-0.03225129935579168,3.0442923044897863,-0.022859038188525766,,,0.0,694,"[0.049509868025779724, 0.47612833976745605, -0.21733272075653076, 0.24320988357067108, 0.4484845697879791]"
2020-09-21 20:00:00+00:00,2020-09-21 13:31:00+00:00,2020-09-21 20:00:00+00:00,11418184.58,"[{'sid': Equity(4 [VWO]), 'amount': 10598, 'cost_basis': 44.971084798470685, 'last_sale_price': 43.33}, {'sid': Equity(2 [SPY]), 'amount': 13312, 'cost_basis': 337.1938495034256, 'last_sale_price': 326.97}, {'sid': Equity(3 [VNQ]), 'amount': -25017, 'cost_basis': 82.24197118611512, 'last_sale_price': 77.75}, {'sid': Equity(1 [LQD]), 'amount': 16960, 'cost_basis': 136.16602372560698, 'last_sale_price': 135.6}, {'sid': Equity(0 [DBC]), 'amount': 328746, 'cost_basis': 13.03239490302704, 'last_sale_price': 13.1}]",-25517.461019147147,1,9447595.368980853,1.0027009477038917,0.0,-25517.461019147147,1.4144611203264883,9473112.83,-1945071.75,"[{'id': '6521073b9b9e4fa5b96fc18ead9e0090', 'dt': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -43036, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2e632f8a39bb4b308d2ef82044da4fc9', 'dt': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': 14767, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '10c6588765a44163ae646bc33efc60a0', 'dt': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -23367, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b79b8d6a35c84e43a36205c81ae28d73', 'dt': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -2092, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5387b77e12274ca5bd4baaea2e1205ed', 'dt': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -67836, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1945071.75,9580873.42,-0.011277506611223398,4,-107760.58999999985,[],9580873.42,9473112.83,11418184.58,0.1605954383076852,0.0,0.0,2020-09,-0.33696356701613905,-0.055240463101914106,0.0,-0.06806291087257725,3.0442923044897863,-0.048284414788723806,,,0.0,695,"[-0.14877603948116302, 0.9717957377433777, -0.39818546175956726, 0.21338945627212524, 0.3617762327194214]"
2020-09-22 20:00:00+00:00,2020-09-22 13:31:00+00:00,2020-09-22 20:00:00+00:00,14902377.380000003,"[{'sid': Equity(4 [VWO]), 'amount': -32438, 'cost_basis': 42.87157105703496, 'last_sale_price': 42.95}, {'sid': Equity(2 [SPY]), 'amount': 28079, 'cost_basis': 333.8289602019178, 'last_sale_price': 330.3}, {'sid': Equity(3 [VNQ]), 'amount': -48384, 'cost_basis': 80.46474245785429, 'last_sale_price': 78.68}, {'sid': Equity(1 [LQD]), 'amount': 14868, 'cost_basis': 136.18510501688488, 'last_sale_price': 135.68}, {'sid': Equity(0 [DBC]), 'amount': 276886, 'cost_basis': 13.034836038630862, 'last_sale_price': 13.040000000000001}]",-270335.77951483696,2,9431976.380485166,1.0286616260059942,-244818.31849569082,-25517.461019147147,2.131307563661007,9702312.160000002,-5200065.220000001,"[{'id': '6521073b9b9e4fa5b96fc18ead9e0090', 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -43036, 'filled': -43036, 'commission': 1847.4720019000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2e632f8a39bb4b308d2ef82044da4fc9', 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': 14767, 'filled': 14767, 'commission': 4879.978870049999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '10c6588765a44163ae646bc33efc60a0', 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -23367, 'filled': -23367, 'commission': 1837.5963022200003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b79b8d6a35c84e43a36205c81ae28d73', 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -2092, 'filled': -2092, 'commission': 283.70063872000003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5387b77e12274ca5bd4baaea2e1205ed', 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-09-21 20:00:00+0000', tz='UTC'), 'amount': -67836, 'filled': -51860, 'commission': 675.9162728000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-5200065.220000001,9473112.83,-0.001653223691921446,3,-15618.988495687023,"[{'amount': -43036, 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'price': 42.928525, 'order_id': '6521073b9b9e4fa5b96fc18ead9e0090', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 14767, 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'price': 330.46515, 'order_id': '2e632f8a39bb4b308d2ef82044da4fc9', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -23367, 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'price': 78.64066000000001, 'order_id': '10c6588765a44163ae646bc33efc60a0', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -2092, 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'price': 135.61216000000002, 'order_id': 'b79b8d6a35c84e43a36205c81ae28d73', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -51860, 'dt': Timestamp('2020-09-22 20:00:00+0000', tz='UTC'), 'price': 13.03348, 'order_id': '5387b77e12274ca5bd4baaea2e1205ed', 'sid': Equity(0 [DBC]), 'commission': None}]",9473112.83,9702312.160000002,14902377.380000003,0.16048282991484084,0.0,0.0,2020-09,-0.33696356701613905,-0.056802361951482805,0.0,-0.07326901764319184,3.0442923044897863,-0.0519787480022232,,,0.0,696,"[-0.14877603948116302, 0.9717957377433777, -0.39818546175956726, 0.21338945627212524, 0.3617762327194214]"
